기준날짜,누적확진자수,누적사망자수,카테고리
2021-08-13,34932,19,40-49
2021-08-13,32499,11,30-39
2021-08-13,38995,5,20-29
2021-08-13,18082,0,10-19
2021-08-13,11044,0,0-9
2021-08-14,113563,1070,남성
2021-08-14,108539,1078,여성
2021-08-14,6465,1134,80 이상
2021-08-14,11640,606,70-79
2021-08-14,27588,279,60-69
2021-08-14,35208,19,40-49
2021-08-14,32838,11,30-39
2021-08-14,39463,5,20-29
2021-08-14,18289,0,10-19
2021-08-14,11146,0,0-9
2021-08-14,39465,94,50-59
2021-08-15,11677,608,70-79
2021-08-15,114531,1074,남성
2021-08-15,109387,1082,여성
2021-08-15,6492,1135,80 이상
2021-08-15,27723,281,60-69
2021-08-15,11263,0,0-9
2021-08-15,35484,19,40-49
2021-08-15,33114,11,30-39
2021-08-15,39896,6,20-29
2021-08-15,18495,0,10-19
2021-08-15,39774,96,50-59
2021-08-16,6524,1140,80 이상
2021-08-16,115368,1079,남성
2021-08-16,110105,1088,여성
2021-08-16,11721,610,70-79
2021-08-16,27843,282,60-69
2021-08-16,40004,98,50-59
2021-08-16,35705,20,40-49
2021-08-16,33373,11,30-39
2021-08-16,40260,6,20-29
2021-08-16,18677,0,10-19
2021-08-16,11366,0,0-9
2021-08-17,116081,1083,남성
2021-08-17,110764,1090,여성
2021-08-17,6533,1144,80 이상
2021-08-17,11759,610,70-79
2021-08-17,27929,283,60-69
2021-08-17,40224,99,50-59
2021-08-17,35931,20,40-49
2021-08-17,33613,11,30-39
2021-08-17,40579,6,20-29
2021-08-17,18809,0,10-19
2021-08-17,11468,0,0-9
2021-08-18,117090,1084,남성
2021-08-18,111558,1094,여성
2021-08-18,6555,1149,80 이상
2021-08-18,11786,610,70-79
2021-08-18,28089,283,60-69
2021-08-18,11585,0,0-9
2021-08-18,36227,20,40-49
2021-08-18,33896,11,30-39
2021-08-18,41008,6,20-29
2021-08-18,19009,0,10-19
2021-08-18,40493,99,50-59
2021-08-19,118309,1093,남성
2021-08-19,112491,1098,여성
2021-08-19,6574,1153,80 이상
2021-08-19,11845,611,70-79
2021-08-19,40800,103,50-59
2021-08-19,34289,11,30-39
2021-08-19,36576,20,40-49
2021-08-19,41523,6,20-29
2021-08-19,19212,0,10-19
2021-08-19,11724,0,0-9
2021-08-19,28257,287,60-69
2021-08-20,119454,1097,남성
2021-08-20,6602,1155,80 이상
2021-08-20,11906,614,70-79
2021-08-20,28408,288,60-69
2021-08-20,113396,1100,여성
2021-08-20,36913,20,40-49
2021-08-20,34648,11,30-39
2021-08-20,41977,6,20-29
2021-08-20,19396,0,10-19
2021-08-20,11879,0,0-9
2021-08-20,41121,103,50-59
2021-08-21,120496,1100,남성
2021-08-21,114231,1102,여성
2021-08-21,6628,1156,80 이상
2021-08-21,11970,615,70-79
2021-08-21,28592,289,60-69
2021-08-21,34979,11,30-39
2021-08-21,37209,20,40-49
2021-08-21,42386,8,20-29
2021-08-21,19585,0,10-19
2021-08-21,11986,0,0-9
2021-08-21,41392,103,50-59
2021-08-22,6644,1160,80 이상
2021-08-22,12012,617,70-79
2021-08-22,121348,1107,남성
2021-08-22,115005,1108,여성
2021-08-22,28724,290,60-69
2021-08-22,12088,0,0-9
2021-08-22,37473,21,40-49
2021-08-22,35277,11,30-39
2021-08-22,42761,8,20-29
2021-08-22,19738,0,10-19
2021-08-22,41636,108,50-59
2021-08-23,122129,1110,남성
2021-08-23,115641,1112,여성
2021-08-23,6655,1161,80 이상
2021-08-23,12044,619,70-79
2021-08-23,28834,293,60-69
2021-08-23,37737,21,40-49
2021-08-23,35511,11,30-39
2021-08-23,43081,8,20-29
2021-08-23,19882,0,10-19
2021-08-23,12169,0,0-9
2021-08-23,41857,109,50-59
2021-08-24,12084,620,70-79
2021-08-24,122953,1115,남성
2021-08-24,116324,1113,여성
2021-08-24,6666,1164,80 이상
2021-08-24,28948,295,60-69
2021-08-24,12285,0,0-9
2021-08-24,37998,21,40-49
2021-08-24,35782,11,30-39
2021-08-24,43428,8,20-29
2021-08-24,20027,0,10-19
2021-08-24,42059,109,50-59
2021-08-25,12145,623,70-79
2021-08-25,124150,1120,남성
2021-08-25,117281,1117,여성
2021-08-25,6688,1168,80 이상
2021-08-25,29138,296,60-69
2021-08-25,42353,110,50-59
2021-08-25,38353,21,40-49
2021-08-25,36139,11,30-39
2021-08-25,43939,8,20-29
2021-08-25,20251,0,10-19
2021-08-25,12425,0,0-9
2021-08-26,125233,1129,남성
2021-08-26,118080,1128,여성
2021-08-26,6701,1175,80 이상
2021-08-26,12211,627,70-79
2021-08-26,29288,300,60-69
2021-08-26,38654,22,40-49
2021-08-26,36478,11,30-39
2021-08-26,44378,8,20-29
2021-08-26,20428,0,10-19
2021-08-26,12544,0,0-9
2021-08-26,42631,114,50-59
2021-08-27,12251,627,70-79
2021-08-27,126233,1134,남성
2021-08-27,118917,1131,여성
2021-08-27,6719,1177,80 이상
2021-08-27,29447,300,60-69
2021-08-27,12670,0,0-9
2021-08-27,38943,22,40-49
2021-08-27,36814,11,30-39
2021-08-27,44805,8,20-29
2021-08-27,20601,0,10-19
2021-08-27,42900,120,50-59
2021-08-28,6744,1181,80 이상
2021-08-28,127156,1138,남성
2021-08-28,119785,1138,여성
2021-08-28,12298,628,70-79
2021-08-28,29593,303,60-69
2021-08-28,43163,122,50-59
2021-08-28,39202,22,40-49
2021-08-28,37123,12,30-39
2021-08-28,45239,8,20-29
2021-08-28,20795,0,10-19
2021-08-28,12784,0,0-9
2021-08-29,128037,1141,남성
2021-08-29,120523,1138,여성
2021-08-29,6763,1181,80 이상
2021-08-29,12339,629,70-79
2021-08-29,29757,305,60-69
2021-08-29,43391,122,50-59
2021-08-29,39438,22,40-49
2021-08-29,37419,12,30-39
2021-08-29,45634,8,20-29
2021-08-29,20939,0,10-19
2021-08-29,12880,0,0-9
2021-08-30,128865,1144,남성
2021-08-30,121180,1140,여성
2021-08-30,6792,1182,80 이상
2021-08-30,12372,630,70-79
2021-08-30,29887,305,60-69
2021-08-30,12982,0,0-9
2021-08-30,39666,22,40-49
2021-08-30,37722,12,30-39
2021-08-30,45961,8,20-29
2021-08-30,21060,0,10-19
2021-08-30,43603,125,50-59
2021-08-31,129616,1144,남성
2021-08-31,121799,1141,여성
2021-08-31,6805,1183,80 이상
2021-08-31,12399,630,70-79
2021-08-31,43809,125,50-59
2021-08-31,37939,12,30-39
2021-08-31,39888,22,40-49
2021-08-31,46273,8,20-29
2021-08-31,21222,0,10-19
2021-08-31,13057,0,0-9
2021-08-31,30023,305,60-69
2021-09-01,13181,0,0-9
2021-09-01,46718,8,20-29
2021-09-01,38305,12,30-39
2021-09-01,40224,23,40-49
2021-09-01,21413,0,10-19
2021-09-01,30217,305,60-69
2021-09-01,12455,634,70-79
2021-09-01,6820,1184,80 이상
2021-09-01,122708,1144,여성
2021-09-01,130731,1148,남성
2021-09-01,44105,126,50-59
2021-09-02,13336,0,0-9
2021-09-02,21589,0,10-19
2021-09-02,47189,8,20-29
2021-09-02,38668,13,30-39
2021-09-02,40528,23,40-49
2021-09-02,12500,636,70-79
2021-09-02,30373,306,60-69
2021-09-02,6837,1189,80 이상
2021-09-02,123576,1150,여성
2021-09-02,131822,1153,남성
2021-09-02,44378,128,50-59
2021-09-03,47569,8,20-29
2021-09-03,38988,13,30-39
2021-09-03,13430,0,0-9
2021-09-03,21742,0,10-19
2021-09-03,40840,23,40-49
2021-09-03,132788,1157,남성
2021-09-03,30524,310,60-69
2021-09-03,12541,637,70-79
2021-09-03,6856,1189,80 이상
2021-09-03,124318,1151,여성
2021-09-03,44616,128,50-59
2021-09-04,13543,0,0-9
2021-09-04,21926,0,10-19
2021-09-04,47982,8,20-29
2021-09-04,39325,13,30-39
2021-09-04,41146,23,40-49
2021-09-04,30670,315,60-69
2021-09-04,12594,637,70-79
2021-09-04,6870,1189,80 이상
2021-09-04,125087,1152,여성
2021-09-04,133822,1163,남성
2021-09-04,44853,130,50-59
2021-09-05,39589,13,30-39
2021-09-05,13657,0,0-9
2021-09-05,22080,0,10-19
2021-09-05,48303,8,20-29
2021-09-05,41410,23,40-49
2021-09-05,134622,1166,남성
2021-09-05,30802,318,60-69
2021-09-05,12639,638,70-79
2021-09-05,6887,1190,80 이상
2021-09-05,125777,1155,여성
2021-09-05,45032,131,50-59
2021-09-06,48579,8,20-29
2021-09-06,13766,0,0-9
2021-09-06,22228,0,10-19
2021-09-06,39833,14,30-39
2021-09-06,41652,24,40-49
2021-09-06,30910,319,60-69
2021-09-06,12671,639,70-79
2021-09-06,6897,1192,80 이상
2021-09-06,126392,1158,여성
2021-09-06,45238,131,50-59
2021-09-06,135382,1169,남성
2021-09-07,22401,0,10-19
2021-09-07,13877,0,0-9
2021-09-07,48927,8,20-29
2021-09-07,40108,14,30-39
2021-09-07,41951,24,40-49
2021-09-07,45464,131,50-59
2021-09-07,31033,321,60-69
2021-09-07,12702,640,70-79
2021-09-07,6908,1192,80 이상
2021-09-07,127081,1160,여성
2021-09-07,136290,1170,남성
2021-09-08,13987,0,0-9
2021-09-08,22620,0,10-19
2021-09-08,49382,8,20-29
2021-09-08,40507,14,30-39
2021-09-08,42331,25,40-49
2021-09-08,137435,1172,남성
2021-09-08,31180,322,60-69
2021-09-08,12749,640,70-79
2021-09-08,6926,1194,80 이상
2021-09-08,127984,1162,여성
2021-09-08,45737,131,50-59
2021-09-09,49821,8,20-29
2021-09-09,40863,14,30-39
2021-09-09,14125,0,0-9
2021-09-09,22853,0,10-19
2021-09-09,42698,25,40-49
2021-09-09,138557,1177,남성
2021-09-09,31361,325,60-69
2021-09-09,12794,642,70-79
2021-09-09,6940,1197,80 이상
2021-09-09,128911,1166,여성
2021-09-09,46013,132,50-59
2021-09-10,14235,0,0-9
2021-09-10,23048,0,10-19
2021-09-10,50248,8,20-29
2021-09-10,41212,14,30-39
2021-09-10,43016,25,40-49
2021-09-10,31509,326,60-69
2021-09-10,12843,643,70-79
2021-09-10,6982,1198,80 이상
2021-09-10,129737,1168,여성
2021-09-10,139622,1180,남성
2021-09-10,46266,134,50-59
2021-09-11,41565,14,30-39
2021-09-11,14381,0,0-9
2021-09-11,23239,0,10-19
2021-09-11,50664,8,20-29
2021-09-11,43323,25,40-49
2021-09-11,140644,1184,남성
2021-09-11,31649,328,60-69
2021-09-11,12911,645,70-79
2021-09-11,6999,1202,80 이상
2021-09-11,130581,1174,여성
2021-09-11,46493,136,50-59
2021-09-12,41918,14,30-39
2021-09-12,14510,0,0-9
2021-09-12,23458,0,10-19
2021-09-12,51033,8,20-29
2021-09-12,43613,25,40-49
2021-09-12,141621,1185,남성
2021-09-12,31790,328,60-69
2021-09-12,12957,645,70-79
2021-09-12,7030,1203,80 이상
2021-09-12,131359,1174,여성
2021-09-12,46671,136,50-59
2021-09-13,14616,0,0-9
2021-09-13,23593,0,10-19
2021-09-13,51328,8,20-29
2021-09-13,42189,14,30-39
2021-09-13,43870,25,40-49
2021-09-13,31924,328,60-69
2021-09-13,12993,645,70-79
2021-09-13,7052,1204,80 이상
2021-09-13,131972,1175,여성
2021-09-13,142441,1185,남성
2021-09-13,46848,136,50-59
2021-09-14,42473,14,30-39
2021-09-14,14720,0,0-9
2021-09-14,23741,0,10-19
2021-09-14,51676,8,20-29
2021-09-14,44123,25,40-49
2021-09-14,143306,1190,남성
2021-09-14,32027,328,60-69
2021-09-14,132602,1177,여성
2021-09-14,47043,138,50-59
2021-09-14,13031,649,70-79
2021-09-14,7074,1205,80 이상
2021-09-15,14841,0,0-9
2021-09-15,23950,0,10-19
2021-09-15,52110,8,20-29
2021-09-15,44497,25,40-49
2021-09-15,42934,15,30-39
2021-09-15,32174,332,60-69
2021-09-15,13091,652,70-79
2021-09-15,7110,1209,80 이상
2021-09-15,133525,1187,여성
2021-09-15,144460,1193,남성
2021-09-15,47278,139,50-59
2021-09-16,43338,15,30-39
2021-09-16,14985,0,0-9
2021-09-16,24160,0,10-19
2021-09-16,52515,8,20-29
2021-09-16,44841,25,40-49
2021-09-16,134409,1188,여성
2021-09-16,32329,334,60-69
2021-09-16,13146,654,70-79
2021-09-16,7141,1211,80 이상
2021-09-16,145518,1198,남성
2021-09-16,47472,139,50-59
2021-09-17,52962,8,20-29
2021-09-17,15129,0,0-9
2021-09-17,24374,0,10-19
2021-09-17,45186,26,40-49
2021-09-17,43707,15,30-39
2021-09-17,32515,334,60-69
2021-09-17,146654,1200,남성
2021-09-17,13206,654,70-79
2021-09-17,7157,1212,80 이상
2021-09-17,135281,1189,여성
2021-09-17,47699,140,50-59
2021-09-18,24591,0,10-19
2021-09-18,53367,8,20-29
2021-09-18,44097,15,30-39
2021-09-18,45558,27,40-49
2021-09-18,15275,0,0-9
2021-09-18,32694,334,60-69
2021-09-18,13279,654,70-79
2021-09-18,7192,1214,80 이상
2021-09-18,136213,1192,여성
2021-09-18,147809,1202,남성
2021-09-18,47969,142,50-59
2021-09-19,15399,0,0-9
2021-09-19,24764,0,10-19
2021-09-19,53769,8,20-29
2021-09-19,44424,15,30-39
2021-09-19,45924,29,40-49
2021-09-19,48208,144,50-59
2021-09-19,13347,655,70-79
2021-09-19,7218,1217,80 이상
2021-09-19,137076,1199,여성
2021-09-19,148854,1205,남성
2021-09-19,32877,336,60-69
2021-09-20,54097,9,20-29
2021-09-20,15498,0,0-9
2021-09-20,24920,0,10-19
2021-09-20,46222,29,40-49
2021-09-20,44719,15,30-39
2021-09-20,33016,336,60-69
2021-09-20,137784,1201,여성
2021-09-20,7251,1219,80 이상
2021-09-20,48401,145,50-59
2021-09-20,149751,1208,남성
2021-09-20,13411,656,70-79
2021-09-21,15608,0,0-9
2021-09-21,25080,0,10-19
2021-09-21,54456,9,20-29
2021-09-21,46547,29,40-49
2021-09-21,45024,15,30-39
2021-09-21,33176,339,60-69
2021-09-21,13480,656,70-79
2021-09-21,7279,1219,80 이상
2021-09-21,138538,1203,여성
2021-09-21,150725,1210,남성
2021-09-21,48613,146,50-59
2021-09-22,45330,15,30-39
2021-09-22,15711,0,0-9
2021-09-22,25252,0,10-19
2021-09-22,54792,9,20-29
2021-09-22,46865,29,40-49
2021-09-22,7298,1221,80 이상
2021-09-22,33349,341,60-69
2021-09-22,13571,658,70-79
2021-09-22,139317,1204,여성
2021-09-22,48815,146,50-59
2021-09-22,151666,1215,남성
2021-09-23,47171,29,40-49
2021-09-23,15810,0,0-9
2021-09-23,25392,0,10-19
2021-09-23,55193,9,20-29
2021-09-23,45648,15,30-39
2021-09-23,49013,147,50-59
2021-09-23,13639,662,70-79
2021-09-23,7323,1223,80 이상
2021-09-23,140046,1207,여성
2021-09-23,152652,1220,남성
2021-09-23,33509,342,60-69
2021-09-24,15929,0,0-9
2021-09-24,25614,0,10-19
2021-09-24,55742,10,20-29
2021-09-24,46092,15,30-39
2021-09-24,47618,29,40-49
2021-09-24,33720,344,60-69
2021-09-24,13720,663,70-79
2021-09-24,7358,1226,80 이상
2021-09-24,141088,1210,여성
2021-09-24,154040,1224,남성
2021-09-24,49335,147,50-59
2021-09-25,46752,16,30-39
2021-09-25,16134,0,0-9
2021-09-25,25913,0,10-19
2021-09-25,56550,10,20-29
2021-09-25,48130,30,40-49
2021-09-25,155897,1228,남성
2021-09-25,33988,344,60-69
2021-09-25,13840,663,70-79
2021-09-25,7418,1229,80 이상
2021-09-25,142502,1213,여성
2021-09-25,49674,149,50-59
2021-09-26,16302,0,0-9
2021-09-26,47290,17,30-39
2021-09-26,26163,0,10-19
2021-09-26,57281,10,20-29
2021-09-26,48538,30,40-49
2021-09-26,143682,1217,여성
2021-09-26,34212,346,60-69
2021-09-26,49975,151,50-59
2021-09-26,157486,1233,남성
2021-09-26,7478,1232,80 이상
2021-09-26,13929,664,70-79
2021-09-27,144743,1221,여성
2021-09-27,7531,1234,80 이상
2021-09-27,14012,666,70-79
2021-09-27,34384,346,60-69
2021-09-27,50222,151,50-59
2021-09-27,48900,32,40-49
2021-09-27,47736,17,30-39
2021-09-27,57910,10,20-29
2021-09-27,26384,0,10-19
2021-09-27,16471,0,0-9
2021-09-27,158807,1235,남성
2021-09-28,16623,0,0-9
2021-09-28,26624,0,10-19
2021-09-28,58480,10,20-29
2021-09-28,48164,19,30-39
2021-09-28,49245,32,40-49
2021-09-28,7584,1238,80 이상
2021-09-28,34567,347,60-69
2021-09-28,14107,667,70-79
2021-09-28,160113,1242,남성
2021-09-28,50445,151,50-59
2021-09-28,145726,1222,여성
2021-09-29,49687,33,40-49
2021-09-29,16769,0,0-9
2021-09-29,26910,0,10-19
2021-09-29,59225,10,20-29
2021-09-29,48722,19,30-39
2021-09-29,14230,668,70-79
2021-09-29,34787,350,60-69
2021-09-29,161793,1250,남성
2021-09-29,50751,154,50-59
2021-09-29,7640,1240,80 이상
2021-09-29,146927,1224,여성
2021-09-30,16934,0,0-9
2021-09-30,59836,10,20-29
2021-09-30,49207,19,30-39
2021-09-30,50047,33,40-49
2021-09-30,27187,0,10-19
2021-09-30,35006,352,60-69
2021-09-30,14323,671,70-79
2021-09-30,7709,1242,80 이상
2021-09-30,148012,1229,여성
2021-09-30,163271,1252,남성
2021-09-30,51034,154,50-59
2021-10-01,17094,0,0-9
2021-10-01,27475,0,10-19
2021-10-01,60424,10,20-29
2021-10-01,49652,19,30-39
2021-10-01,50410,33,40-49
2021-10-01,14410,676,70-79
2021-10-01,35222,356,60-69
2021-10-01,7767,1249,80 이상
2021-10-01,149019,1233,여성
2021-10-01,51313,154,50-59
2021-10-01,164748,1264,남성
2021-10-02,27717,0,10-19
2021-10-02,149921,1236,여성
2021-10-02,60942,10,20-29
2021-10-02,17260,0,0-9
2021-10-02,50050,20,30-39
2021-10-02,166093,1268,남성
2021-10-02,51533,154,50-59
2021-10-02,35413,356,60-69
2021-10-02,14511,677,70-79
2021-10-02,7804,1253,80 이상
2021-10-02,50784,34,40-49
2021-10-03,17388,0,0-9
2021-10-03,27936,0,10-19
2021-10-03,61417,10,20-29
2021-10-03,50444,20,30-39
2021-10-03,51118,34,40-49
2021-10-03,35590,357,60-69
2021-10-03,14594,677,70-79
2021-10-03,7857,1254,80 이상
2021-10-03,150774,1239,여성
2021-10-03,167325,1268,남성
2021-10-03,51755,155,50-59
2021-10-04,50720,20,30-39
2021-10-04,17500,0,0-9
2021-10-04,28123,0,10-19
2021-10-04,61799,11,20-29
2021-10-04,51393,34,40-49
2021-10-04,168347,1272,남성
2021-10-04,35748,360,60-69
2021-10-04,14651,678,70-79
2021-10-04,7890,1255,80 이상
2021-10-04,151421,1241,여성
2021-10-04,51944,155,50-59
2021-10-05,51029,21,30-39
2021-10-05,17584,0,0-9
2021-10-05,28306,0,10-19
2021-10-05,62102,11,20-29
2021-10-05,51655,35,40-49
2021-10-05,169331,1276,남성
2021-10-05,35889,360,60-69
2021-10-05,14719,683,70-79
2021-10-05,7938,1259,80 이상
2021-10-05,152013,1248,여성
2021-10-05,52122,155,50-59
2021-10-06,17699,0,0-9
2021-10-06,28530,0,10-19
2021-10-06,62525,11,20-29
2021-10-06,51423,21,30-39
2021-10-06,51983,37,40-49
2021-10-06,52372,156,50-59
2021-10-06,14796,683,70-79
2021-10-06,7977,1265,80 이상
2021-10-06,152788,1255,여성
2021-10-06,170582,1281,남성
2021-10-06,36065,363,60-69
2021-10-07,17892,0,0-9
2021-10-07,28794,0,10-19
2021-10-07,62974,11,20-29
2021-10-07,51858,21,30-39
2021-10-07,52372,37,40-49
2021-10-07,36323,364,60-69
2021-10-07,14901,686,70-79
2021-10-07,8028,1268,80 이상
2021-10-07,153814,1261,여성
2021-10-07,171980,1283,남성
2021-10-07,52653,157,50-59
2021-10-08,18060,0,0-9
2021-10-08,29022,0,10-19
2021-10-08,63418,11,20-29
2021-10-08,52239,21,30-39
2021-10-08,52677,37,40-49
2021-10-08,52908,158,50-59
2021-10-08,36564,366,60-69
2021-10-08,14995,689,70-79
2021-10-08,8087,1272,80 이상
2021-10-08,154707,1264,여성
2021-10-08,173263,1290,남성
2021-10-09,18200,0,0-9
2021-10-09,29249,0,10-19
2021-10-09,63763,11,20-29
2021-10-09,52558,21,30-39
2021-10-09,53009,37,40-49
2021-10-09,174390,1292,남성
2021-10-09,36806,368,60-69
2021-10-09,15076,691,70-79
2021-10-09,8133,1274,80 이상
2021-10-09,155529,1268,여성
2021-10-09,53125,158,50-59
2021-10-10,52861,21,30-39
2021-10-10,18331,0,0-9
2021-10-10,29411,0,10-19
2021-10-10,64087,11,20-29
2021-10-10,53246,38,40-49
2021-10-10,53312,158,50-59
2021-10-10,36953,372,60-69
2021-10-10,15146,694,70-79
2021-10-10,8167,1281,80 이상
2021-10-10,156178,1276,여성
2021-10-10,175335,1299,남성
2021-10-11,18421,0,0-9
2021-10-11,29572,0,10-19
2021-10-11,64329,11,20-29
2021-10-11,53084,21,30-39
2021-10-11,53457,38,40-49
2021-10-11,37075,373,60-69
2021-10-11,15210,696,70-79
2021-10-11,8199,1284,80 이상
2021-10-11,156732,1278,여성
2021-10-11,176078,1305,남성
2021-10-11,53463,160,50-59
2021-10-12,53335,21,30-39
2021-10-12,18526,0,0-9
2021-10-12,29760,0,10-19
2021-10-12,64567,11,20-29
2021-10-12,53680,38,40-49
2021-10-12,176880,1310,남성
2021-10-12,37196,376,60-69
2021-10-12,15253,698,70-79
2021-10-12,8236,1290,80 이상
2021-10-12,157277,1284,여성
2021-10-12,53603,160,50-59
2021-10-13,53606,21,30-39
2021-10-13,18645,0,0-9
2021-10-13,29958,0,10-19
2021-10-13,64858,11,20-29
2021-10-13,53937,39,40-49
2021-10-13,53779,162,50-59
2021-10-13,37355,377,60-69
2021-10-13,15330,703,70-79
2021-10-13,8273,1292,80 이상
2021-10-13,157955,1286,여성
2021-10-13,177786,1319,남성
2021-10-14,18801,0,0-9
2021-10-14,30204,0,10-19
2021-10-14,65151,11,20-29
2021-10-14,53939,21,30-39
2021-10-14,54216,39,40-49
2021-10-14,37582,381,60-69
2021-10-14,15458,705,70-79
2021-10-14,8343,1299,80 이상
2021-10-14,158786,1290,여성
2021-10-14,178891,1328,남성
2021-10-14,53983,162,50-59
2021-10-15,54227,21,30-39
2021-10-15,18960,0,0-9
2021-10-15,30408,0,10-19
2021-10-15,65427,11,20-29
2021-10-15,54459,39,40-49
2021-10-15,179835,1334,남성
2021-10-15,37787,382,60-69
2021-10-15,15543,707,70-79
2021-10-15,8393,1303,80 이상
2021-10-15,159526,1292,여성
2021-10-15,54157,163,50-59
2021-10-16,65681,11,20-29
2021-10-16,19085,0,0-9
2021-10-16,30594,0,10-19
2021-10-16,54500,21,30-39
2021-10-16,54702,40,40-49
2021-10-16,37968,384,60-69
2021-10-16,15620,715,70-79
2021-10-16,8468,1309,80 이상
2021-10-16,160261,1297,여성
2021-10-16,54360,164,50-59
2021-10-16,180717,1347,남성
2021-10-17,30751,0,10-19
2021-10-17,19186,0,0-9
2021-10-17,65917,11,20-29
2021-10-17,54734,22,30-39
2021-10-17,54899,41,40-49
2021-10-17,54518,165,50-59
2021-10-17,38158,385,60-69
2021-10-17,15716,720,70-79
2021-10-17,8517,1316,80 이상
2021-10-17,160867,1304,여성
2021-10-17,181529,1356,남성
2021-10-18,19287,0,0-9
2021-10-18,30859,0,10-19
2021-10-18,66071,11,20-29
2021-10-18,54907,22,30-39
2021-10-18,55063,41,40-49
2021-10-18,182112,1359,남성
2021-10-18,38270,386,60-69
2021-10-18,15775,721,70-79
2021-10-18,8554,1322,80 이상
2021-10-18,161333,1309,여성
2021-10-18,54659,165,50-59
2021-10-19,66218,11,20-29
2021-10-19,55076,22,30-39
2021-10-19,19375,0,0-9
2021-10-19,31025,0,10-19
2021-10-19,55222,41,40-49
2021-10-19,182685,1368,남성
2021-10-19,38396,388,60-69
2021-10-19,15825,727,70-79
2021-10-19,8597,1333,80 이상
2021-10-19,161833,1321,여성
2021-10-19,54784,167,50-59
2021-10-20,19482,0,0-9
2021-10-20,31275,0,10-19
2021-10-20,66444,11,20-29
2021-10-20,55341,23,30-39
2021-10-20,55467,41,40-49
2021-10-20,38590,393,60-69
2021-10-20,15901,729,70-79
2021-10-20,8659,1334,80 이상
2021-10-20,162515,1323,여성
2021-10-20,183573,1375,남성
2021-10-20,54929,167,50-59
2021-10-21,55598,23,30-39
2021-10-21,19609,0,0-9
2021-10-21,31476,0,10-19
2021-10-21,66650,11,20-29
2021-10-21,55663,42,40-49
2021-10-21,184382,1383,남성
2021-10-21,38762,393,60-69
2021-10-21,15976,733,70-79
2021-10-21,8704,1340,80 이상
2021-10-21,163147,1326,여성
2021-10-21,55091,167,50-59
2021-10-22,66846,11,20-29
2021-10-22,19725,0,0-9
2021-10-22,31686,0,10-19
2021-10-22,55851,23,30-39
2021-10-22,55877,42,40-49
2021-10-22,38946,397,60-69
2021-10-22,16050,736,70-79
2021-10-22,8756,1348,80 이상
2021-10-22,163779,1332,여성
2021-10-22,55232,168,50-59
2021-10-22,185190,1393,남성
2021-10-23,31907,0,10-19
2021-10-23,19861,0,0-9
2021-10-23,67051,12,20-29
2021-10-23,56104,24,30-39
2021-10-23,56071,42,40-49
2021-10-23,55381,170,50-59
2021-10-23,39137,399,60-69
2021-10-23,16134,744,70-79
2021-10-23,8830,1354,80 이상
2021-10-23,164453,1342,여성
2021-10-23,186023,1403,남성
2021-10-24,19978,0,0-9
2021-10-24,32133,0,10-19
2021-10-24,67250,12,20-29
2021-10-24,56330,24,30-39
2021-10-24,56287,42,40-49
2021-10-24,186831,1412,남성
2021-10-24,39330,402,60-69
2021-10-24,16207,750,70-79
2021-10-24,8870,1362,80 이상
2021-10-24,165068,1354,여성
2021-10-24,55514,174,50-59
2021-10-25,67376,12,20-29
2021-10-25,56510,24,30-39
2021-10-25,20081,0,0-9
2021-10-25,32334,0,10-19
2021-10-25,56457,42,40-49
2021-10-25,187459,1416,남성
2021-10-25,39488,402,60-69
2021-10-25,16281,752,70-79
2021-10-25,8914,1365,80 이상
2021-10-25,165630,1357,여성
2021-10-25,55648,176,50-59
2021-10-26,20191,0,0-9
2021-10-26,32542,0,10-19
2021-10-26,67543,12,20-29
2021-10-26,56715,24,30-39
2021-10-26,56628,42,40-49
2021-10-26,39644,404,60-69
2021-10-26,16352,753,70-79
2021-10-26,8978,1374,80 이상
2021-10-26,166224,1363,여성
2021-10-26,188131,1425,남성
2021-10-26,55762,179,50-59
2021-10-27,57010,24,30-39
2021-10-27,20361,0,0-9
2021-10-27,32878,0,10-19
2021-10-27,67790,12,20-29
2021-10-27,56900,42,40-49
2021-10-27,189221,1429,남성
2021-10-27,39910,404,60-69
2021-10-27,16475,756,70-79
2021-10-27,9042,1379,80 이상
2021-10-27,167084,1368,여성
2021-10-27,55939,180,50-59
2021-10-28,57320,24,30-39
2021-10-28,20581,0,0-9
2021-10-28,33203,0,10-19
2021-10-28,68033,12,20-29
2021-10-28,57175,43,40-49
2021-10-28,190400,1436,남성
2021-10-28,40189,409,60-69
2021-10-28,16607,758,70-79
2021-10-28,9141,1381,80 이상
2021-10-28,168012,1372,여성
2021-10-28,56163,181,50-59
2021-10-29,20788,0,0-9
2021-10-29,33504,0,10-19
2021-10-29,68330,12,20-29
2021-10-29,57639,25,30-39
2021-10-29,57435,43,40-49
2021-10-29,40471,410,60-69
2021-10-29,16756,760,70-79
2021-10-29,9228,1386,80 이상
2021-10-29,168995,1376,여성
2021-10-29,191541,1441,남성
2021-10-29,56385,181,50-59
2021-10-30,20984,0,0-9
2021-10-30,33775,0,10-19
2021-10-30,68543,12,20-29
2021-10-30,57934,25,30-39
2021-10-30,57710,43,40-49
2021-10-30,16926,766,70-79
2021-10-30,40793,412,60-69
2021-10-30,9343,1391,80 이상
2021-10-30,169940,1383,여성
2021-10-30,192699,1447,남성
2021-10-30,56631,181,50-59
