지역명,2017-05-22 00:00:52,2017-05-29 00:00:52,2017-06-05 00:00:52,2017-06-12 00:00:52,2017-06-19 00:00:52,2017-06-26 00:00:52,2017-07-03 00:00:52,2017-07-10 00:00:52,2017-07-17 00:00:52,2017-07-24 00:00:52,2017-07-31 00:00:52,2017-08-07 00:00:52,2017-08-14 00:00:52,2017-08-21 00:00:52,2017-08-28 00:00:52,2017-09-04 00:00:52,2017-09-11 00:00:52,2017-09-18 00:00:52,2017-09-25 00:00:52,2017-10-09 00:00:52,2017-10-16 00:00:52,2017-10-23 00:00:52,2017-10-30 00:00:52,2017-11-06 00:00:52,2017-11-13 00:00:52,2017-11-20 00:00:52,2017-11-27 00:00:52,2017-12-04 00:00:52,2017-12-11 00:00:52,2017-12-18 00:00:52,2017-12-25 00:00:52,2018.01.01,2018-01-08 00:00:52,2018-01-15 00:00:52,2018-01-22 00:00:52,2018-01-29 00:00:52,2018-02-05 00:00:52,2018-02-19 00:00:52,2018-02-26 00:00:52,2018-03-05 00:00:52,2018-03-12 00:00:52,2018-03-19 00:00:52,2018-03-26 00:00:52,2018-04-02 00:00:52,2018-04-09 00:00:52,2018-04-16 00:00:52,2018-04-23 00:00:52,2018-04-30 00:00:52,2018-05-07 00:00:52,2018-05-14 00:00:52,2018-05-21 00:00:52,2018-05-28 00:00:52,2018-06-04 00:00:52,2018-06-11 00:00:52,2018-06-18 00:00:52,2018-06-25 00:00:52,2018-07-02 00:00:52,2018-07-09 00:00:52,2018-07-16 00:00:52,2018-07-23 00:00:52,2018-07-30 00:00:52,2018-08-06 00:00:52,2018-08-13 00:00:52,2018-08-20 00:00:52,2018-08-27 00:00:52,2018-09-03 00:00:52,2018-09-10 00:00:52,2018-09-17 00:00:52,2018-10-01 00:00:52,2018-10-08 00:00:52,2018-10-15 00:00:52,2018-10-22 00:00:52,2018-10-29 00:00:52,2018-11-05 00:00:52,2018-11-12 00:00:52,2018-11-19 00:00:52,2018-11-26 00:00:52,2018-12-03 00:00:52,2018-12-10 00:00:52,2018-12-17 00:00:52,2018-12-24 00:00:52,2018-12-31 00:00:52,2019-01-07 00:00:52,2019-01-14 00:00:52,2019-01-21 00:00:52,2019-01-28 00:00:52,2019-02-11 00:00:52,2019-02-18 00:00:52,2019-02-25 00:00:52,2019-03-04 00:00:52,2019-03-11 00:00:52,2019-03-18 00:00:52,2019-03-25 00:00:52,2019-04-01 00:00:52,2019-04-08 00:00:52,2019-04-15 00:00:52,2019-04-22 00:00:52,2019-04-29 00:00:52,2019-05-06 00:00:52,2019-05-13 00:00:52,2019-05-20 00:00:52,2019-05-27 00:00:52,2019-06-03 00:00:52,2019-06-10 00:00:52,2019-06-17 00:00:52,2019-06-24 00:00:52,2019-07-01 00:00:52,2019-07-08 00:00:52,2019-07-15 00:00:52,2019-07-22 00:00:52,2019-07-29 00:00:52,2019-08-05 00:00:52,2019-08-12 00:00:52,2019-08-19 00:00:52,2019-08-26 00:00:52,2019-09-02 00:00:52,2019-09-16 00:00:52,2019-09-23 00:00:52,2019-09-30 00:00:52,2019-10-07 00:00:52,2019-10-14 00:00:52,2019-10-21 00:00:52,2019-10-28 00:00:52,2019-11-04 00:00:52,2019-11-11 00:00:52,2019-11-18 00:00:52,2019-11-25 00:00:52,2019-12-02 00:00:52,2019-12-09 00:00:52,2019-12-16 00:00:52,2019-12-23 00:00:52,2019-12-30 00:00:52,2020-01-06 00:00:52,2020-01-13 00:00:52,2020-01-20 00:00:52,2020-02-03 00:00:52,2020-02-10 00:00:52,2020-02-17 00:00:52,2020-02-24 00:00:52,2020-03-02 00:00:52,2020-03-09 00:00:52,2020-03-16 00:00:52,2020-03-23 00:00:52,2020-03-30 00:00:52,2020-04-06 00:00:52,2020-04-13 00:00:52,2020-04-20 00:00:52,2020-05-04 00:00:52,2020-05-11 00:00:52,2020-05-18 00:00:52,2020-05-25 00:00:52,2020-06-01 00:00:52,2020-06-08 00:00:52,2020-06-15 00:00:52,2020-06-22 00:00:52,2020-06-29 00:00:52,2020-07-06 00:00:52,2020-07-13 00:00:52,2020-07-20 00:00:52,2020-07-27 00:00:52,2020-08-03 00:00:52,2020-08-10 00:00:52,2020-08-17 00:00:52,2020-08-24 00:00:52,2020-08-31 00:00:52,2020-09-07 00:00:52,2020-09-14 00:00:52,2020-09-21 00:00:52,2020-10-05 00:00:52,2020-10-12 00:00:52,2020-10-19 00:00:52,2020-10-26 00:00:52,2020-11-02 00:00:52,2020-11-09 00:00:52,2020-11-16 00:00:52,2020-11-23 00:00:52,2020-11-30 00:00:52,2020-12-07 00:00:52,2020-12-14 00:00:52,2020-12-21 00:00:52,2020-12-28 00:00:52,2021-01-04 00:00:52,2021-01-11 00:00:52,2021-01-18 00:00:52,2021-01-25 00:00:52,2021-02-01 00:00:52,2021-02-15 00:00:52,2021-02-22 00:00:52,2021-03-01 00:00:52,2021-03-08 00:00:52,2021-03-15 00:00:52,2021-03-22 00:00:52,2021-03-29 00:00:52,2021-04-05 00:00:52,2021-04-12 00:00:52,2021-04-19 00:00:52,2021-04-26 00:00:52,2021-05-03 00:00:52,2021-05-10 00:00:52,2021-05-17 00:00:52,2021-05-24 00:00:52,2021-05-31 00:00:52,2021-06-07 00:00:52,2021-06-14 00:00:52,2021-06-21 00:00:52,2021-06-28 00:00:52,2021-07-05 00:00:52,2021-07-12 00:00:52,2021-07-19 00:00:52,2021-07-26 00:00:52,2021-08-02 00:00:52,2021-08-09 00:00:52,2021-08-16 00:00:52,2021-08-23 00:00:52,2021-08-30 00:00:52,2021-09-06 00:00:52,2021-09-13 00:00:52,2021-09-27 00:00:52,2021-10-04 00:00:52,2021-10-11 00:00:52,2021-10-18 00:00:52,2021-10-25 00:00:52,2021-11-01 00:00:52,2021-11-08 00:00:52,2021-11-15 00:00:52,2021-11-22 00:00:52,2021-11-29 00:00:52,2021-12-06 00:00:52,2021-12-13 00:00:52,2021-12-20 00:00:52,2021-12-27 00:00:52,2022-01-03 00:00:52,2022-01-10 00:00:52,2022-01-17 00:00:52,2022-01-24 00:00:52,2022-02-07 00:00:52,2022-02-14 00:00:52,2022-02-21 00:00:52,2022-02-28 00:00:52,2022-03-07 00:00:52,2022-03-14 00:00:52,2022-03-21 00:00:52,2022-03-28 00:00:52,2022-04-04 00:00:52,2022-04-11 00:00:52,2022-04-18 00:00:52,2022-04-25 00:00:52,2022-05-02 00:00:52,2022-05-09 00:00:52,2022-05-16 00:00:52
강북구,63.471,63.502,63.605,63.664,63.688,63.719,63.849,63.858,63.991,64.131,64.203,64.322,64.42,64.492,64.595,64.61,64.641,64.724,64.748,64.768,64.803,64.914,64.994,65.063,65.081,65.154,65.222,65.243,65.25,65.275,65.307,65.307,65.348,65.35,65.482,65.514,65.589,65.589,65.63,65.812,65.877,65.901,65.96,66.057,66.065,66.112,66.175,66.266,66.286,66.294,66.338,66.376,66.502,66.637,66.672,66.68,66.718,66.784,66.784,66.793,66.88,66.916,66.973,67.095,67.682,68.499,69.56,70.803,71.476,71.838,72.108,72.3,72.312,72.396,72.506,72.603,72.603,72.603,72.603,72.629,72.628,72.65,72.65,72.695,72.704,72.716,72.707,72.707,72.674,72.697,72.663,72.645,72.645,72.645,72.645,72.645,72.645,72.645,72.631,72.631,72.631,72.617,72.617,72.617,72.617,72.628,72.628,72.696,72.724,72.785,72.804,72.815,72.846,72.87,72.927,72.946,73,73.02,73.033,73.069,73.079,73.099,73.115,73.123,73.173,73.19,73.24,73.284,73.345,73.389,73.425,73.467,73.536,73.619,73.734,73.847,73.884,73.946,74.084,74.131,74.224,74.245,74.273,74.299,74.331,74.388,74.398,74.398,74.414,74.464,74.588,74.743,74.854,75.127,76.06,76.57,76.837,77.424,78.495,79.211,79.501,79.846,80.13,81.103,81.542,81.681,82.167,82.498,82.729,82.87,83.358,83.905,84.136,84.32,84.415,84.71,85.278,85.727,85.923,86.116,86.27,86.555,86.684,87.089,87.391,87.736,87.934,88.266,88.595,88.782,89.176,89.431,89.481,89.737,90.203,90.469,91.1,91.464,91.735,91.823,92.039,92.542,93.037,93.082,93.451,94.122,94.354,94.46,94.905,94.971,95.101,95.401,95.768,96.123,96.46,97.117,97.499,98.298,98.401,98.593,98.842,98.973,99.054,99.168,99.216,99.53,99.711,99.736,99.804,99.851,99.911,99.911,100,100.061,100.074,100.074,100.143,100.148,100.148,100.148,100.148,100.156,100.179,100.224,100.258,100.297,100.301,100.325,100.331,100.35
도봉구,60.693,60.717,60.807,61.026,61.181,61.353,61.498,61.704,61.934,62.125,62.43,62.544,62.577,62.592,62.609,62.625,62.631,62.692,62.799,62.809,62.827,62.843,62.865,63.035,63.08,63.119,63.138,63.286,63.335,63.373,63.409,63.428,63.586,63.63,63.733,63.755,63.819,63.819,63.889,64.062,64.148,64.172,64.338,64.368,64.516,64.562,64.585,64.718,64.812,64.969,65.145,65.193,65.281,65.3,65.316,65.334,65.359,65.445,65.453,65.559,65.632,65.687,65.985,66.321,66.714,67.505,68.185,69.281,69.963,70.345,70.642,70.861,71.053,71.213,71.359,71.414,71.46,71.53,71.627,71.596,71.596,71.623,71.643,71.686,71.686,71.689,71.685,71.688,71.677,71.677,71.677,71.677,71.663,71.663,71.654,71.654,71.654,71.654,71.651,71.651,71.651,71.651,71.651,71.606,71.606,71.628,71.747,71.833,71.835,71.846,71.899,71.994,72.009,72.087,72.179,72.203,72.203,72.2,72.211,72.215,72.239,72.295,72.31,72.338,72.357,72.392,72.433,72.476,72.523,72.548,72.602,72.646,72.668,72.705,72.726,72.792,72.839,72.861,72.877,72.889,72.949,72.981,73.021,73.048,73.07,73.078,73.093,73.114,73.114,73.142,73.155,73.16,73.208,73.239,73.513,73.96,74.382,74.855,75.724,76.409,76.806,77.485,77.821,78.243,78.711,79.114,79.558,79.765,79.933,80.132,80.521,80.809,81.338,81.685,81.969,82.139,82.45,82.847,83.33,83.646,83.935,84.235,84.46,84.646,85.078,85.527,85.841,86.234,86.682,87.368,88.104,88.529,88.686,89.265,89.82,90.348,90.703,91.113,91.492,91.875,92.245,92.754,93.067,93.17,93.463,94.035,94.398,94.633,95.311,95.57,95.838,96.374,96.841,97.389,97.759,98.014,98.238,98.65,98.969,99.233,99.337,99.399,99.404,99.555,99.575,99.699,99.887,99.944,99.944,99.974,100.008,100,100,100.055,100.092,100.093,100.093,100.093,100.111,100.141,100.125,100.14,100.157,100.217,100.238,100.265,100.306,100.367,100.399,100.408
노원구,56.205,56.249,56.443,56.769,57.024,57.277,57.431,57.619,57.823,58.034,58.317,58.333,58.326,58.323,58.318,58.303,58.284,58.276,58.307,58.349,58.395,58.416,58.471,58.496,58.532,58.563,58.605,58.627,58.648,58.657,58.69,58.702,58.723,58.736,58.879,58.928,58.998,58.998,59.175,59.211,59.333,59.451,59.498,59.599,59.643,59.676,59.743,59.785,59.813,59.842,59.862,59.893,59.915,59.935,59.93,59.958,59.988,60.028,60.127,60.159,60.282,60.42,60.569,60.77,61.134,61.714,62.39,63.501,64.199,64.526,64.833,65.025,65.175,65.27,65.346,65.434,65.468,65.507,65.51,65.544,65.562,65.575,65.569,65.555,65.553,65.53,65.53,65.529,65.53,65.532,65.499,65.494,65.488,65.468,65.454,65.454,65.456,65.455,65.454,65.447,65.416,65.388,65.382,65.374,65.374,65.459,65.518,65.59,65.642,65.705,65.783,65.842,65.904,65.969,66.032,66.062,66.076,66.093,66.117,66.128,66.156,66.204,66.24,66.264,66.299,66.358,66.419,66.44,66.488,66.545,66.63,66.67,66.715,66.825,66.902,67.148,67.244,67.345,67.427,67.519,67.643,67.783,67.857,67.936,68.028,68.067,68.091,68.103,68.101,68.181,68.306,68.487,68.735,68.954,69.621,70.245,70.742,71.606,72.239,72.891,73.361,74.129,74.729,75.189,75.664,76.109,76.654,76.919,77.124,77.3,77.724,78.286,78.542,78.859,79.202,79.565,79.787,80.254,80.706,81.1,81.627,82.156,82.742,83.26,83.724,84.311,84.917,85.462,85.912,86.46,86.735,86.955,87.223,87.656,88.067,88.501,88.929,89.17,89.585,90.019,90.537,90.915,91.47,91.841,92.405,92.818,93.01,93.36,93.824,94.075,94.249,94.799,95.231,95.794,96.191,96.921,97.555,97.96,98.195,98.5,98.644,98.943,99.23,99.376,99.51,99.642,99.73,99.735,99.785,99.921,99.985,100.003,100,100.015,100.05,100.051,100.036,100.023,100.043,100.043,100.031,99.964,99.977,99.981,99.993,100.014,100.024,100.046,99.999,99.959
은평구,64.438,64.48,64.56,64.694,64.88,64.925,64.932,64.979,65.124,65.204,65.231,65.254,65.291,65.344,65.358,65.358,65.411,65.432,65.47,65.482,65.484,65.488,65.555,65.746,65.765,65.792,65.797,65.797,65.797,65.802,65.802,65.802,65.899,65.899,65.941,65.992,66.007,66.007,66.255,66.381,66.438,66.506,66.662,66.684,66.772,66.893,66.992,67.057,67.118,67.199,67.324,67.385,67.559,67.618,67.779,67.85,67.889,68.011,68.165,68.186,68.378,68.613,68.784,69.233,69.738,70.259,70.561,70.969,71.506,71.972,72.292,72.568,72.767,72.857,72.905,72.991,73.068,73.104,73.14,73.14,73.151,73.177,73.177,73.177,73.177,73.163,73.163,73.163,73.163,73.163,73.135,73.135,73.133,73.13,73.123,73.123,73.123,73.123,73.121,73.103,73.103,73.103,73.103,73.103,73.103,73.1,73.1,73.1,73.128,73.182,73.201,73.251,73.325,73.392,73.475,73.575,73.72,73.854,73.931,74.064,74.067,74.215,74.384,74.493,74.563,74.729,74.889,74.993,75.067,75.251,75.308,75.345,75.44,75.5,75.91,75.982,76.061,76.128,76.214,76.255,76.31,76.374,76.472,76.59,76.654,76.693,76.706,76.721,76.751,76.81,76.842,76.863,76.958,76.967,77.264,77.42,78.032,78.167,78.455,78.907,79.386,79.638,80.217,80.637,81.074,81.375,81.848,82.146,82.347,82.443,82.862,83.052,83.652,84.403,84.779,85.398,85.593,86.064,86.344,86.767,87.272,87.741,88.048,88.433,88.795,89.044,89.206,89.529,89.72,89.775,90.14,90.219,90.314,90.425,90.686,90.761,90.932,91.01,91.092,91.156,91.322,91.511,92.055,92.57,92.742,92.898,93.421,93.685,94.143,94.229,94.617,95.018,95.665,96.068,96.438,96.99,97.588,98.107,98.461,98.535,98.819,98.968,99.123,99.24,99.302,99.484,99.687,99.843,99.918,99.98,99.98,100.001,100,100.014,100.014,100.014,100.014,100.018,100.017,100.017,100.017,100.017,100.023,100.036,100.046,100.127,100.183,100.195,100.201,100.242
서대문구,66.401,66.478,66.515,66.524,66.607,66.669,66.797,66.928,67.088,67.225,67.4,67.409,67.409,67.474,67.527,67.536,67.558,67.663,67.789,67.825,67.913,68.083,68.149,68.263,68.427,68.506,68.644,68.709,68.829,68.868,68.885,68.908,69,69.02,69.192,69.195,69.316,69.316,69.687,69.927,70.181,70.258,70.426,70.507,70.57,70.764,70.882,70.889,71.008,71.147,71.302,71.365,71.565,71.778,71.901,72.042,72.124,72.298,72.366,72.524,72.635,72.871,73.076,73.446,73.676,74.267,74.881,75.469,76.028,76.44,76.852,77.066,77.171,77.27,77.334,77.41,77.455,77.485,77.521,77.554,77.581,77.605,77.605,77.605,77.605,77.605,77.627,77.627,77.638,77.64,77.66,77.674,77.674,77.682,77.692,77.723,77.737,77.737,77.753,77.753,77.751,77.761,77.778,77.787,77.785,77.809,77.855,77.86,77.932,78.098,78.132,78.18,78.336,78.41,78.476,78.695,78.787,78.807,78.991,79.014,79.078,79.322,79.396,79.479,79.542,79.563,79.612,79.792,80.12,80.261,80.536,80.633,80.73,80.769,81.017,81.092,81.128,81.285,81.304,81.481,81.563,81.629,81.647,81.729,81.778,81.837,81.858,81.902,81.968,81.968,82.024,82.063,82.213,82.395,82.776,83.21,83.475,83.708,84.027,84.23,84.506,84.698,84.907,85.185,85.413,85.715,85.833,86.036,86.284,86.4,86.591,86.849,87.121,87.353,87.579,87.826,88.118,88.389,88.614,89.005,89.154,89.325,89.555,90.007,90.032,90.177,90.507,90.638,90.95,91.073,91.45,91.853,91.989,92.27,92.441,92.76,92.833,92.975,93.141,93.245,93.485,93.717,94.082,94.507,94.517,94.949,95.226,95.765,95.821,96.123,96.373,96.538,96.877,97.294,97.78,98.181,98.501,98.613,98.793,99.093,99.192,99.232,99.25,99.41,99.41,99.41,99.437,99.705,99.741,99.826,99.885,99.986,100,100.029,100.029,100.01,100.01,100.01,100.04,99.992,100.007,100.007,100.031,100.045,100.064,100.085,100.087,100.087,100.087,100.087
마포구,60.156,60.253,60.462,60.62,60.723,60.882,61.027,61.179,61.289,61.442,61.79,61.885,61.986,62.088,62.12,62.185,62.257,62.338,62.397,62.44,62.539,62.664,62.764,62.94,63.097,63.27,63.364,63.443,63.668,63.796,63.952,64.103,64.332,64.498,64.753,65.02,65.159,65.159,65.39,65.439,65.674,65.845,65.889,66.131,66.195,66.32,66.45,66.567,66.661,66.754,66.781,66.869,66.97,67.125,67.201,67.3,67.422,67.548,67.658,67.87,68.044,68.336,68.68,68.994,69.454,70.231,70.641,71.458,71.819,72.161,72.367,72.716,72.781,72.85,72.85,72.889,72.954,72.977,72.99,72.983,72.983,72.978,72.962,72.97,72.967,72.926,72.892,72.874,72.87,72.845,72.841,72.832,72.813,72.815,72.801,72.794,72.7,72.693,72.692,72.692,72.69,72.688,72.687,72.688,72.724,72.788,72.902,73.052,73.234,73.351,73.493,73.696,73.758,73.892,73.979,74.157,74.252,74.315,74.48,74.659,74.727,74.806,74.838,74.851,74.916,74.964,75.125,75.319,75.519,75.672,75.926,76.312,76.622,76.776,76.809,76.839,76.858,77.1,77.387,77.575,77.668,77.715,77.787,77.818,77.85,77.862,77.872,77.883,77.919,77.96,78.006,78.132,78.345,78.573,78.952,79.329,79.506,79.974,80.275,80.559,80.852,81.164,81.499,81.844,82.048,82.331,82.525,82.774,82.979,83.223,83.401,83.595,83.929,84.111,84.333,84.587,84.754,85.04,85.276,85.584,85.998,86.808,87.199,87.594,88.136,88.586,89.184,89.723,89.888,90.601,90.976,91.283,91.45,91.805,91.861,92.006,92.394,92.573,92.929,93.071,93.399,93.661,94.006,94.267,94.613,94.908,95.16,95.421,95.676,95.887,96.243,96.685,96.79,97.101,97.26,97.548,97.822,98.217,98.397,98.553,98.981,99.101,99.425,99.546,99.694,99.813,99.813,99.816,99.833,99.884,99.948,99.939,100,100,100.019,100.047,100.071,100.103,100.122,100.131,100.131,100.165,100.172,100.172,100.194,100.208,100.234,100.306,100.383,100.442
강북14개구,61.924,61.978,62.11,62.356,62.505,62.655,62.763,62.906,63.058,63.225,63.452,63.503,63.535,63.576,63.608,63.629,63.659,63.712,63.782,63.836,63.91,63.986,64.068,64.175,64.249,64.318,64.384,64.463,64.544,64.602,64.673,64.746,64.872,64.984,65.163,65.292,65.431,65.431,65.689,65.878,66.045,66.183,66.312,66.418,66.499,66.578,66.658,66.735,66.791,66.863,66.921,66.976,67.048,67.112,67.167,67.217,67.278,67.363,67.457,67.545,67.659,67.801,67.969,68.218,68.667,69.352,69.93,70.798,71.362,71.709,71.977,72.217,72.339,72.435,72.513,72.58,72.629,72.662,72.689,72.701,72.713,72.728,72.728,72.73,72.73,72.715,72.707,72.699,72.692,72.674,72.657,72.648,72.638,72.632,72.62,72.618,72.604,72.601,72.594,72.583,72.564,72.539,72.534,72.52,72.522,72.556,72.62,72.679,72.745,72.813,72.874,72.953,73.013,73.091,73.17,73.253,73.312,73.373,73.445,73.514,73.57,73.661,73.735,73.8,73.864,73.933,74.027,74.115,74.228,74.333,74.443,74.546,74.629,74.719,74.826,74.964,75.043,75.156,75.263,75.369,75.472,75.562,75.623,75.673,75.716,75.747,75.767,75.779,75.796,75.843,75.9,75.981,76.113,76.257,76.641,77.056,77.447,77.985,78.494,78.978,79.352,79.815,80.228,80.641,80.997,81.315,81.681,81.906,82.105,82.292,82.615,82.953,83.275,83.588,83.839,84.099,84.32,84.674,85.024,85.349,85.757,86.166,86.519,86.908,87.26,87.657,88.07,88.464,88.803,89.184,89.502,89.754,89.948,90.267,90.536,90.787,91.046,91.24,91.509,91.733,92.039,92.365,92.742,93.064,93.38,93.764,94.032,94.313,94.671,94.907,95.151,95.574,95.946,96.425,96.81,97.327,97.74,98.134,98.375,98.648,98.806,99.045,99.217,99.38,99.509,99.634,99.734,99.788,99.826,99.905,99.951,99.979,100,100.025,100.044,100.049,100.054,100.058,100.069,100.075,100.075,100.074,100.093,100.118,100.149,100.185,100.213,100.25,100.263,100.273
양천구,60.041,60.154,60.256,60.473,60.603,60.705,60.761,60.878,61.029,61.236,61.339,61.393,61.434,61.477,61.493,61.496,61.537,61.537,61.616,61.623,61.69,61.754,61.805,61.992,62.189,62.451,62.569,62.764,62.978,63.222,63.449,63.64,63.913,64.161,64.576,64.706,65.012,65.012,65.228,65.314,65.422,65.5,65.557,65.609,65.639,65.676,65.739,65.78,65.823,65.868,65.907,66,66.056,66.037,66.042,66.089,66.127,66.13,66.236,66.364,66.554,66.735,67.079,67.483,68.038,68.972,70.04,71.118,71.806,72.131,72.407,72.638,72.751,72.859,72.891,72.972,73.007,73.011,73.033,73.02,73.014,73.009,73.009,72.979,72.967,72.969,72.948,72.926,72.889,72.868,72.846,72.785,72.665,72.63,72.561,72.558,72.548,72.544,72.524,72.556,72.556,72.583,72.604,72.669,72.747,72.833,72.975,73.111,73.257,73.384,73.446,73.516,73.581,73.697,73.757,73.802,73.853,74.036,74.299,74.49,74.751,74.928,75.08,75.219,75.408,75.599,75.829,76.238,76.405,76.526,76.876,77.327,77.547,77.765,77.984,78.389,78.601,79.039,79.286,79.525,79.72,79.94,80.118,80.247,80.278,80.274,80.244,80.235,80.209,80.195,80.207,80.203,80.371,80.802,81.126,81.617,82.09,82.461,83.151,83.555,83.837,84.255,84.555,84.846,85.165,85.364,85.642,85.858,85.967,86.095,86.167,86.313,86.472,86.741,86.909,87.216,87.393,87.601,87.935,88.18,88.354,88.458,88.644,88.897,89.214,89.623,90.031,90.378,90.63,90.801,91.138,91.317,91.493,91.711,91.828,91.94,92.437,92.669,92.961,93.119,93.337,93.598,93.977,94.293,94.542,94.718,95.044,95.208,95.309,95.541,95.697,96.176,96.317,96.663,96.847,97.091,97.438,97.991,98.285,98.391,98.73,98.971,99.085,99.266,99.372,99.422,99.48,99.578,99.678,99.752,99.854,99.954,100,100.097,100.114,100.241,100.239,100.198,100.184,100.167,100.174,100.177,100.186,100.198,100.236,100.276,100.282,100.304,100.344,100.494
강서구,62.173,62.255,62.46,62.714,62.92,63.128,63.208,63.399,63.582,63.807,63.988,64.059,64.115,64.162,64.186,64.221,64.256,64.276,64.306,64.306,64.369,64.427,64.487,64.54,64.593,64.648,64.686,64.715,64.72,64.762,64.802,64.893,64.935,65.082,65.173,65.257,65.302,65.302,65.403,65.507,65.65,65.78,65.89,65.974,66.087,66.115,66.239,66.335,66.378,66.403,66.474,66.501,66.588,66.671,66.707,66.797,66.898,66.998,67.05,67.167,67.356,67.53,67.703,68.175,68.707,69.28,70.085,70.774,71.399,71.796,72.085,72.176,72.23,72.267,72.344,72.426,72.453,72.47,72.471,72.472,72.486,72.526,72.542,72.542,72.542,72.524,72.524,72.524,72.499,72.468,72.453,72.453,72.453,72.451,72.388,72.385,72.379,72.368,72.368,72.364,72.331,72.331,72.331,72.299,72.244,72.244,72.245,72.217,72.199,72.201,72.202,72.2,72.2,72.2,72.214,72.293,72.334,72.354,72.36,72.366,72.412,72.466,72.517,72.582,72.618,72.792,72.913,73.107,73.251,73.358,73.447,73.549,73.831,74.06,74.164,74.391,74.598,74.674,74.798,74.939,74.975,75.015,75.08,75.08,75.08,75.082,75.099,75.117,75.117,75.117,75.154,75.328,75.45,75.555,75.905,76.242,76.734,77.376,77.949,78.403,78.481,78.636,78.963,79.408,79.794,80.065,80.254,80.538,80.811,80.999,81.219,81.536,81.828,82.042,82.241,82.351,82.741,82.953,83.14,83.427,83.676,83.836,84.273,84.479,84.713,84.955,85.4,85.71,86.036,86.117,86.228,86.399,86.607,86.956,87.066,87.261,87.499,87.729,87.947,88.174,88.489,88.741,89.278,89.685,89.996,90.612,90.807,91.034,91.478,91.958,92.219,92.734,93.341,93.974,94.732,95.382,95.999,96.848,97.266,97.479,97.886,98.14,98.773,99.062,99.331,99.435,99.439,99.591,99.637,99.637,99.773,99.922,100,100.038,100.086,100.092,100.126,100.16,100.194,100.23,100.3,100.334,100.392,100.421,100.471,100.547,100.545,100.545,100.634,100.634
구로구,59.606,59.681,59.839,59.868,60.069,60.159,60.276,60.413,60.583,60.718,60.808,60.91,60.946,61.011,61.027,61.103,61.13,61.197,61.265,61.327,61.375,61.427,61.473,61.486,61.491,61.497,61.539,61.558,61.596,61.634,61.667,61.672,61.765,61.875,61.93,61.94,62.012,62.012,62.035,62.167,62.201,62.295,62.403,62.508,62.647,62.663,62.731,62.755,62.818,62.827,62.883,62.932,63.054,63.21,63.344,63.449,63.54,63.699,63.868,64.01,64.159,64.358,64.571,64.882,65.563,65.949,66.855,68.049,68.529,69.054,69.367,69.559,69.713,69.742,69.838,69.897,69.937,69.986,70.024,70.024,70.024,70.049,70.069,70.073,70.11,70.133,70.15,70.15,70.163,70.163,70.163,70.171,70.123,70.117,70.105,70.105,70.108,70.108,70.108,70.108,70.034,70.021,70.021,70.021,70.021,70.021,70.021,70.033,70.062,70.129,70.189,70.229,70.275,70.311,70.362,70.465,70.539,70.581,70.658,70.77,70.844,70.908,70.944,71.064,71.261,71.419,71.567,71.729,72.007,72.314,72.498,72.619,72.755,72.922,72.979,73.162,73.369,73.574,73.868,74.023,74.233,74.399,74.446,74.51,74.621,74.66,74.733,74.735,74.795,74.864,74.977,75.083,75.213,75.352,75.619,75.866,76.43,76.867,77.22,77.952,78.371,79.041,79.412,79.902,80.27,80.674,80.977,81.2,81.385,81.56,82.015,82.312,82.681,82.964,83.192,83.532,83.769,83.943,84.176,84.666,84.974,85.216,85.479,85.942,86.508,86.88,87.148,87.571,87.9,88.169,88.489,88.812,88.924,89.217,89.329,89.495,89.645,89.915,90.207,90.407,90.815,91.366,91.719,92.156,92.762,93.345,93.444,93.825,94.008,94.285,94.379,94.495,94.663,95.087,95.677,96.187,96.573,97.18,97.595,98.108,98.505,98.709,99.027,99.123,99.276,99.44,99.751,99.831,99.844,99.856,99.899,99.977,100,100.042,100.042,100.051,100.071,100.071,100.099,100.099,100.099,100.129,100.173,100.173,100.173,100.21,100.273,100.391,100.391,100.391
