년도,월,나이,고양시,덕양구,주교동,원신동,흥도동,성사1동,성사2동,효자동,삼송동,창릉동,고양동,관산동,능곡동,화정1동,화정2동,행주동,행신1동,행신2동,행신3동,화전동,대덕동,일산동구,식사동,중산동,정발산동,풍산동,백석1동,백석2동,마두1동,마두2동,장항1동,장항2동,고봉동,일산서구,일산1동,일산2동,일산3동,탄현동,주엽1동,주엽2동,대화동,송포동,송산동
2021,12,총,"528,094","238,375","7,456","11,296","23,416","10,863","5,494","7,477","12,218","11,697","14,971","18,514","7,886","18,191","15,903","9,793","10,471","15,571","21,916","13,847","1,395","145,362","18,105","22,503","11,286","18,616","14,436","10,001","11,561","7,665","5,794","13,245","12,150","144,357","13,042","9,074","17,066","25,047","13,052","13,473","17,578","10,648","25,377"
2021,12,0,"39,711","18,931",265,"1,407","2,611",641,288,"1,020","1,280","1,402","1,003","1,004",437,945,"1,198",354,665,"1,112","1,264","2,000",35,"10,160","1,826","1,635",642,"1,507",947,426,684,583,718,522,670,"10,620",898,400,"1,299","2,213",849,973,"1,094",780,"2,114"
2021,12,10,"52,320","21,067",593,"1,029","2,215",938,521,531,871,886,"1,602","1,426",619,"1,806","1,839",593,937,"1,351","2,303",950,57,"14,724","2,516","2,215","1,029","2,199","1,349",637,"1,625","1,110",501,746,797,"16,529","1,293",723,"2,883","2,708","1,579","1,556","1,550","1,130","3,107"
2021,12,20,"75,061","31,961","1,096","1,111","2,614","1,563",767,794,"1,356","1,168","1,932","2,313","1,150","3,025","2,290","1,541","1,508","2,478","3,531","1,456",268,"22,000","2,509","3,492","1,921","2,700","2,253","1,560","1,858","1,063",684,"2,300","1,660","21,100","1,977","1,395","2,297","3,661","1,860","1,837","3,009","1,595","3,469"
2021,12,30,"71,140","34,812",873,"1,722","3,908","1,367",677,"1,426","2,353","2,738","1,560","2,115",951,"2,232","2,118","1,314","1,376","2,519","2,580","2,827",156,"18,880","1,856","2,660","1,544","2,229","2,233","1,622","1,045",684,818,"2,564","1,625","17,448","1,547",947,"1,699","3,374","1,570","1,589","2,717","1,349","2,656"
2021,12,40,"85,933","39,201",994,"2,226","4,665","1,678",791,"1,398","2,183","2,146","2,510","2,942","1,080","2,535","2,701","1,362","1,608","2,253","3,261","2,698",170,"23,451","3,329","3,359","1,556","3,082","2,258","1,730","1,721","1,234","1,078","2,242","1,862","23,281","1,948","1,206","3,018","4,222","1,994","2,117","2,581","1,708","4,487"
2021,12,50,"96,573","41,795","1,623","1,566","3,281","2,179",985,"1,003","1,717","1,495","2,764","3,599","1,567","3,647","2,908","2,094","2,021","2,813","4,488","1,769",276,"27,436","3,358","4,195","2,106","3,288","2,681","2,003","2,352","1,518","1,012","2,517","2,406","27,342","2,472","2,033","3,189","4,741","2,346","2,355","3,214","2,002","4,990"
2021,12,60,"66,719","30,997","1,275","1,398","2,483","1,518",837,821,"1,465","1,146","2,046","3,087","1,307","2,336","1,736","1,650","1,503","1,934","2,844","1,340",271,"18,250","1,828","3,094","1,528","2,281","1,772","1,282","1,484",868,669,"1,457","1,987","17,472","1,746","1,552","1,776","2,622","1,654","1,721","2,193","1,293","2,915"
2021,12,70,"26,438","13,174",514,614,"1,184",646,392,359,717,501,"1,062","1,396",524,966,656,590,550,720,"1,086",585,112,"6,693",572,"1,176",645,856,598,490,503,323,243,505,782,"6,571",747,535,563,918,654,742,822,496,"1,094"
2021,12,80,"12,827","5,865",197,209,417,308,218,115,261,190,443,589,234,624,410,276,277,354,502,194,47,"3,373",280,603,283,422,319,227,257,241,67,343,331,"3,589",378,256,299,534,480,509,362,272,499
2021,12,90,"1,335",557,24,14,38,25,17,9,14,25,48,41,17,72,47,19,25,36,56,27,3,382,30,73,31,52,25,24,31,40,4,44,28,396,36,27,42,54,63,73,36,20,45
2021,12,100,37,15,2,0,0,0,1,1,1,0,1,2,0,3,0,0,1,1,1,1,0,13,1,1,1,0,1,0,1,1,0,5,2,9,0,0,1,0,3,1,0,3,1
