년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021,5,100,"2,315",199,61,52,46,40,198,59,61,78,76,103,52,51,151,38,92,26,91,50,41,182,93,44,45,13,54,136,25,105,43,22,60,149,44,62,43,75,33,39,55,84,52,47,35,29,24,36,43
2021,6,총,"13,500,688","1,184,210","270,373","365,208","183,123","365,506","931,654","236,873","214,767","480,014","461,523","549,903","238,391","311,512","810,742","295,852","549,901","93,354","655,115","353,174","301,941","1,080,507","480,386","300,326","299,795","69,276","194,389","724,183","230,705","511,314","270,584","162,215","305,908","1,077,826","260,877","439,791","377,158","472,260","220,904","189,060","483,642","870,361","384,714","235,394","147,597","112,177","43,042","62,364","120,012"
2021,6,0,"1,122,836","93,800","17,338","31,084","10,373","35,005","66,921","15,211","12,926","38,784","33,633","38,772","15,077","23,695","54,912","22,519","49,436","6,004","43,181","22,883","20,298","80,362","38,129","20,483","21,750","6,003","14,533","64,095","22,807","48,870","19,585","12,773","30,881","97,820","20,710","41,140","35,970","43,535","18,306","13,588","55,105","102,681","34,034","20,157","8,289","7,167","2,622","3,267","7,178"
2021,6,10,"1,325,609","116,656","27,937","32,870","14,115","41,734","86,087","17,086","16,166","52,835","41,795","51,536","18,432","33,104","68,850","30,028","53,846","8,468","62,759","33,918","28,841","103,186","41,198","29,024","32,964","6,752","17,639","78,097","24,937","50,361","25,866","14,205","26,667","121,970","26,133","50,432","45,405","49,467","23,149","18,276","48,942","98,682","34,154","24,361","11,898","9,518","3,106","4,568","9,783"
2021,6,20,"1,810,989","185,985","43,510","53,594","30,465","58,416","129,892","34,528","30,681","64,683","64,783","76,723","34,108","42,615","115,111","37,685","75,943","11,157","106,798","58,808","47,990","149,158","62,450","44,656","42,052","9,304","26,721","85,889","31,522","70,248","37,603","23,063","37,856","138,327","34,770","56,930","46,627","58,004","30,553","23,053","53,058","107,390","45,154","27,764","17,938","12,200","5,268","6,222","10,617"
2021,6,30,"1,899,205","177,224","32,002","56,859","26,773","61,590","135,347","35,158","31,154","69,035","59,739","77,247","32,934","44,313","113,556","40,526","83,132","10,013","85,228","44,152","41,076","142,950","68,469","38,509","35,972","9,757","25,425","89,558","38,192","78,524","37,378","22,530","51,316","142,636","33,810","57,815","51,011","67,073","30,434","22,890","76,433","150,747","56,436","28,500","14,584","11,308","4,161","5,594","10,767"
2021,6,40,"2,296,204","200,644","44,077","60,901","28,091","67,575","154,197","36,564","32,473","85,160","73,819","86,801","34,553","52,248","126,947","50,700","95,388","13,927","106,061","56,857","49,204","180,016","78,703","50,565","50,748","10,410","32,130","131,327","43,700","92,241","43,416","24,091","54,268","198,690","43,590","82,847","72,253","81,503","34,742","30,268","90,977","167,704","67,425","40,060","19,982","15,816","4,819","7,852","16,283"
2021,6,50,"2,246,038","196,011","48,542","61,362","31,203","54,904","154,564","40,127","37,542","76,895","80,428","96,446","42,854","53,592","145,209","49,184","88,569","16,333","127,652","69,141","58,511","195,628","83,411","56,197","56,020","12,070","35,038","119,530","33,660","89,124","47,530","29,024","43,789","167,877","43,506","67,924","56,447","74,669","35,128","31,532","68,045","118,242","64,106","38,901","28,989","20,018","6,974","11,121","20,647"
2021,6,60,"1,614,361","127,318","32,280","42,164","24,089","28,785","117,383","34,076","31,813","51,494","59,651","73,946","35,795","38,151","115,568","38,821","58,470","13,669","76,184","40,575","35,609","128,157","60,009","34,750","33,398","8,615","25,547","87,831","21,198","51,166","35,020","22,369","37,240","111,016","33,303","42,857","34,856","52,268","27,552","26,840","52,204","75,067","50,824","30,541","25,891","19,561","7,821","12,631","23,992"
2021,6,70,"768,438","56,507","15,661","17,406","12,053","11,387","57,537","16,805","15,258","25,474","31,099","31,736","16,476","15,260","46,953","17,653","28,471","8,618","29,973","16,895","13,078","61,665","30,267","15,576","15,822","3,934","11,610","45,345","9,916","19,887","15,135","9,091","16,752","65,830","16,155","26,346","23,329","28,757","13,088","13,738","26,222","32,550","22,448","16,446","12,332","10,212","4,956","6,806","13,171"
2021,6,80,"361,517","25,909","7,719","7,754","5,215","5,221","25,397","6,381","5,851","13,165","14,604","14,401","7,132","7,269","20,341","7,598","14,596","4,545","14,990","8,612","6,378","34,235","15,553","9,079","9,603","2,037","5,028","19,626","4,224","9,360","7,807","4,312","6,033","29,197","7,661","11,705","9,831","14,802","6,972","7,759","10,997","15,095","8,798","7,529","6,694","5,487","2,877","3,753","6,514"
2021,6,90,"53,180","3,951","1,245","1,158",699,849,"4,133",878,842,"2,413","1,896","2,202",987,"1,215","3,143","1,103","1,959",594,"2,197","1,283",914,"4,971","2,104","1,445","1,422",382,666,"2,744",524,"1,428","1,200",736,"1,046","4,311","1,196","1,731","1,384","2,108",947,"1,077","1,603","2,122","1,282","1,088",962,861,414,514,"1,016"
2021,6,100,"2,311",205,62,56,47,40,196,59,61,76,76,93,43,50,152,35,91,26,92,50,42,179,93,42,44,12,52,141,25,105,44,21,60,152,43,64,45,74,33,39,56,81,53,47,38,29,24,36,44
2021,7,총,"13,512,867","1,183,615","270,044","365,157","183,198","365,216","931,756","236,351","214,189","481,216","462,588","548,960","238,639","310,321","810,069","295,560","551,603","93,447","654,678","352,898","301,780","1,081,045","481,053","300,232","299,760","69,509","193,954","725,031","230,657","511,747","270,293","162,925","308,390","1,079,049","261,482","440,630","376,937","473,673","221,697","189,298","484,481","872,537","385,000","235,495","147,855","112,203","42,985","62,348","120,419"
2021,7,0,"1,119,413","93,371","17,191","30,971","10,348","34,861","66,842","15,094","12,809","38,939","33,649","38,570","15,042","23,528","54,590","22,448","49,404","5,992","42,976","22,765","20,211","80,027","37,914","20,427","21,686","6,042","14,468","63,867","22,645","48,738","19,442","12,815","31,258","97,332","20,564","41,025","35,743","43,461","18,265","13,511","54,933","102,441","33,877","20,081","8,230","7,104","2,603","3,254","7,177"
2021,7,10,"1,326,320","116,340","27,850","32,792","14,076","41,622","85,945","17,008","16,045","52,892","41,735","51,366","18,391","32,975","68,737","29,958","53,868","8,482","62,523","33,765","28,758","103,092","41,229","28,966","32,897","6,778","17,571","78,124","24,918","50,375","25,834","14,239","27,024","122,502","26,542","50,488","45,472","49,559","23,347","18,343","49,121","98,959","34,209","24,334","11,876","9,536","3,086","4,588","9,951"
2021,7,20,"1,809,310","185,431","43,316","53,444","30,449","58,222","129,497","34,382","30,582","64,533","64,870","76,439","34,109","42,330","114,635","37,496","76,240","11,115","106,442","58,579","47,863","148,945","62,439","44,550","41,956","9,303","26,563","86,031","31,519","70,055","37,428","23,017","37,943","138,360","34,852","57,028","46,480","58,318","30,738","23,085","53,075","107,647","45,139","27,737","17,980","12,185","5,241","6,191","10,645"
2021,7,30,"1,898,501","177,104","31,954","56,806","26,822","61,522","135,384","34,969","31,123","69,292","59,955","77,094","33,020","44,074","113,318","40,535","83,366","9,977","85,231","44,160","41,071","142,891","68,588","38,396","35,907","9,786","25,347","89,451","38,080","78,529","37,413","22,698","51,491","142,310","33,706","57,766","50,838","67,284","30,508","22,880","76,224","150,628","56,184","28,417","14,594","11,272","4,158","5,596","10,796"
2021,7,40,"2,295,435","200,157","43,924","60,777","28,037","67,419","154,054","36,486","32,295","85,273","73,889","86,491","34,505","51,986","126,735","50,595","95,681","13,938","105,664","56,667","48,997","179,732","78,650","50,515","50,567","10,457","32,008","131,216","43,683","92,285","43,236","24,153","54,833","198,563","43,563","82,866","72,134","81,524","34,765","30,211","91,225","168,213","67,469","40,018","19,950","15,787","4,799","7,818","16,286"
2021,7,50,"2,249,247","196,125","48,569","61,398","31,184","54,974","154,507","40,027","37,351","77,129","80,614","96,229","42,825","53,404","145,024","49,082","88,815","16,386","127,599","69,120","58,479","195,886","83,551","56,213","56,122","12,090","35,006","119,910","33,718","89,310","47,449","29,179","44,130","168,445","43,554","68,262","56,629","74,944","35,186","31,531","68,295","118,881","64,223","38,981","29,023","20,003","6,976","11,085","20,615"
2021,7,60,"1,625,682","128,279","32,504","42,475","24,248","29,052","118,093","34,232","31,921","51,940","60,065","74,263","36,037","38,226","116,265","39,007","58,960","13,742","76,874","40,933","35,941","129,185","60,525","34,989","33,671","8,676","25,634","88,311","21,372","51,574","35,265","22,595","37,589","111,752","33,576","43,169","35,007","52,725","27,776","27,074","52,517","75,691","51,126","30,723","26,133","19,673","7,866","12,705","24,172"
2021,7,70,"769,763","56,611","15,668","17,482","12,049","11,412","57,555","16,785","15,292","25,478","31,179","31,803","16,526","15,277","47,064","17,658","28,570","8,609","30,015","16,911","13,104","61,661","30,330","15,543","15,788","3,952","11,594","45,471","9,916","19,923","15,132","9,112","16,887","65,966","16,212","26,423","23,331","28,782","13,126","13,753","26,328","32,652","22,557","16,467","12,326","10,225","4,914","6,790","13,165"
2021,7,80,"363,493","26,027","7,751","7,788","5,244","5,244","25,548","6,432","5,875","13,241","14,657","14,421","7,161","7,260","20,422","7,648","14,641","4,583","15,061","8,663","6,398","34,427","15,606","9,145","9,676","2,035","5,039","19,744","4,253","9,405","7,848","4,350","6,117","29,354","7,682","11,806","9,866","14,876","7,004","7,781","11,071","15,209","8,880","7,610","6,734","5,527","2,906","3,766","6,549"
2021,7,90,"53,391","3,968","1,256","1,167",696,849,"4,131",876,836,"2,419","1,900","2,191",980,"1,211","3,123","1,097","1,966",598,"2,200","1,284",916,"5,022","2,130","1,446","1,446",379,671,"2,765",528,"1,447","1,203",745,"1,061","4,314","1,189","1,736","1,389","2,127",950,"1,091","1,635","2,134","1,284","1,081",972,861,410,518,"1,019"
2021,7,100,"2,312",202,61,57,45,39,200,60,60,80,75,93,43,50,156,36,92,25,93,51,42,177,91,42,44,11,53,141,25,106,43,22,57,151,42,61,48,73,32,38,57,82,52,46,37,30,26,37,44
2021,8,총,"13,530,519","1,183,419","269,906","365,103","183,288","365,122","931,931","235,720","213,784","482,427","463,373","548,491","239,071","309,420","809,559","295,335","554,511","93,414","654,477","352,166","302,311","1,080,896","481,641","299,985","299,270","69,640","193,662","727,221","230,555","511,807","269,752","163,510","310,365","1,080,325","262,030","441,375","376,920","476,044","222,883","189,641","485,221","875,987","385,808","235,828","148,296","112,289","42,942","62,383","120,954"
2021,8,0,"1,115,729","92,804","17,083","30,769","10,305","34,647","66,673","14,935","12,720","39,018","33,597","38,414","15,032","23,382","54,270","22,356","49,589","5,958","42,718","22,534","20,184","79,561","37,770","20,294","21,497","6,050","14,394","63,796","22,422","48,477","19,213","12,804","31,439","96,895","20,422","40,886","35,587","43,519","18,212","13,424","54,771","102,341","33,742","20,029","8,188","7,063","2,599","3,214","7,197"
2021,8,10,"1,327,046","116,023","27,765","32,698","13,999","41,561","85,877","16,950","15,942","52,985","41,795","51,186","18,335","32,851","68,595","29,892","53,921","8,453","62,144","33,539","28,605","102,908","41,193","28,861","32,854","6,761","17,511","78,265","24,894","50,370","25,732","14,246","27,314","122,768","26,817","50,482","45,469","49,740","23,592","18,391","49,304","99,539","34,263","24,356","11,962","9,521","3,070","4,583","10,070"
2021,8,20,"1,809,234","185,418","43,253","53,387","30,524","58,254","129,163","34,137","30,553","64,473","64,818","76,183","34,074","42,109","114,249","37,388","76,777","11,104","106,321","58,405","47,916","148,486","62,447","44,408","41,631","9,330","26,445","86,278","31,461","69,860","37,262","23,024","38,083","138,556","34,969","57,157","46,430","58,693","31,094","23,182","52,906","107,983","45,167","27,748","18,051","12,152","5,209","6,163","10,680"
2021,8,30,"1,898,766","176,883","31,852","56,745","26,904","61,382","135,371","34,804","31,048","69,519","60,080","77,223","33,230","43,993","113,003","40,537","84,010","9,977","85,208","44,022","41,186","142,774","68,603","38,325","35,846","9,821","25,268","89,521","37,883","78,448","37,281","22,793","51,634","142,144","33,659","57,784","50,701","67,606","30,665","22,876","76,098","150,854","56,109","28,361","14,594","11,231","4,139","5,586","10,788"
2021,8,40,"2,295,088","199,765","43,810","60,741","27,933","67,281","153,835","36,330","32,160","85,345","73,828","86,207","34,481","51,726","126,410","50,426","96,067","13,876","105,259","56,389","48,870","179,264","78,656","50,260","50,348","10,421","31,942","131,480","43,794","92,219","43,054","24,207","55,235","198,354","43,501","82,828","72,025","81,873","34,805","30,161","91,484","168,926","67,524","40,021","19,918","15,771","4,799","7,827","16,336"
2021,8,50,"2,254,613","196,388","48,592","61,477","31,195","55,124","154,663","39,994","37,228","77,441","80,779","96,075","42,878","53,197","145,032","49,049","89,253","16,379","127,762","69,125","58,637","196,136","83,628","56,368","56,140","12,133","34,933","120,400","33,803","89,402","47,450","29,316","44,448","169,099","43,658","68,636","56,805","75,327","35,321","31,625","68,555","119,739","64,554","39,069","29,108","20,046","6,957","11,093","20,719"
2021,8,60,"1,637,036","129,064","32,737","42,684","24,366","29,277","118,737","34,387","32,028","52,322","60,503","74,592","36,260","38,332","116,965","39,182","59,500","13,831","77,543","41,192","36,351","130,198","61,016","35,242","33,940","8,722","25,786","88,964","21,526","51,991","35,481","22,831","37,910","112,427","33,783","43,458","35,186","53,301","28,033","27,258","52,837","76,287","51,474","30,947","26,337","19,794","7,909","12,789","24,317"
2021,8,70,"771,128","56,706","15,686","17,526","12,049","11,445","57,590","16,800","15,299","25,491","31,230","31,851","16,558","15,293","47,188","17,675","28,627","8,600","30,103","16,935","13,168","61,620","30,316","15,515","15,789","3,953","11,558","45,675","9,925","20,000","15,150","9,144","16,976","66,000","16,241","26,422","23,337","28,799","13,140","13,788","26,407","32,764","22,710","16,506","12,335","10,238","4,900","6,778","13,192"
2021,8,80,"365,787","26,180","7,809","7,850","5,261","5,260","25,660","6,445","5,901","13,314","14,762","14,457","7,197","7,260","20,540","7,689","14,705","4,619","15,110","8,683","6,427","34,696","15,757","9,209","9,730","2,054","5,091","19,926","4,284","9,474","7,876","4,379","6,191","29,570","7,734","11,899","9,937","14,959","7,030","7,805","11,162","15,327","8,924","7,661","6,785","5,568","2,927","3,793","6,583"
2021,8,90,"53,757","3,981","1,257","1,166",707,851,"4,164",879,845,"2,440","1,905","2,210",983,"1,227","3,150","1,104","1,967",592,"2,213","1,289",924,"5,072","2,162","1,461","1,449",384,681,"2,776",537,"1,460","1,208",744,"1,078","4,363","1,206","1,760","1,397","2,152",959,"1,093","1,641","2,145","1,287","1,085",978,874,407,521,"1,026"
2021,8,100,"2,335",207,62,60,45,40,198,59,60,79,76,93,43,50,157,37,95,25,96,53,43,181,93,42,46,11,53,140,26,106,45,22,57,149,40,63,46,75,32,38,56,82,54,45,40,31,26,36,46
2021,9,총,"13,542,284","1,184,754","272,625","364,671","182,925","364,533","931,760","235,530","213,280","482,950","463,562","548,074","239,356","308,718","809,083","294,895","557,450","93,479","654,270","351,800","302,470","1,080,787","481,890","299,928","298,969","69,732","193,410","728,664","230,395","511,900","269,507","163,715","312,159","1,080,027","261,553","441,960","376,514","477,819","223,482","189,747","485,647","878,879","386,301","236,028","148,434","112,151","42,842","62,334","120,997"
2021,9,0,"1,111,291","92,503","17,527","30,455","10,173","34,348","66,429","14,908","12,638","38,883","33,364","38,234","15,041","23,193","53,978","22,258","49,777","5,936","42,428","22,351","20,077","79,202","37,639","20,154","21,409","6,025","14,321","63,595","22,245","48,222","19,050","12,798","31,512","96,281","20,268","40,623","35,390","43,452","18,157","13,354","54,483","102,101","33,578","19,921","8,155","6,997","2,578","3,189","7,168"
2021,9,10,"1,325,381","115,927","27,932","32,638","13,860","41,497","85,751","16,893","15,885","52,973","41,766","51,132","18,294","32,838","68,414","29,821","53,945","8,443","61,889","33,401","28,488","102,715","41,193","28,783","32,739","6,762","17,462","78,269","24,885","50,352","25,662","14,175","27,552","122,166","26,290","50,496","45,380","49,883","23,409","18,158","49,471","99,903","34,218","24,315","11,880","9,453","3,057","4,561","9,985"
2021,9,20,"1,808,560","185,586","43,624","53,250","30,542","58,170","128,756","33,928","30,383","64,445","64,724","75,932","34,052","41,880","113,915","37,204","77,286","11,067","106,258","58,289","47,969","148,191","62,335","44,398","41,458","9,319","26,327","86,290","31,378","69,629","37,159","23,016","38,161","138,588","34,964","57,265","46,359","58,974","31,299","23,263","52,841","108,368","45,145","27,783","18,063","12,075","5,158","6,153","10,652"
2021,9,30,"1,899,120","177,144","32,563","56,648","26,922","61,011","135,377","34,843","30,989","69,545","60,002","77,185","33,362","43,823","112,880","40,452","84,772","10,015","85,244","43,980","41,264","142,605","68,591","38,285","35,729","9,880","25,296","89,590","37,770","78,202","37,211","22,855","51,951","141,711","33,561","57,679","50,471","67,906","30,805","22,874","75,848","150,979","56,045","28,294","14,632","11,185","4,110","5,571","10,729"
2021,9,40,"2,294,174","199,734","44,152","60,625","27,745","67,212","153,544","36,304","31,993","85,247","73,814","86,006","34,429","51,577","126,086","50,210","96,407","13,859","104,840","56,112","48,728","178,775","78,590","50,069","50,116","10,414","31,811","131,567","43,768","92,260","42,897","24,197","55,553","198,119","43,448","82,770","71,901","82,030","34,862","30,159","91,647","169,569","67,552","39,986","19,848","15,765","4,772","7,803","16,320"
2021,9,50,"2,260,916","196,759","48,879","61,457","31,187","55,236","154,939","39,959","37,177","77,803","80,975","96,045","42,916","53,129","145,156","49,107","89,792","16,380","127,944","69,199","58,745","196,508","83,694","56,501","56,313","12,159","34,932","120,897","33,857","89,627","47,505","29,355","44,796","169,833","43,807","69,026","57,000","75,750","35,504","31,730","68,786","120,517","64,843","39,228","29,122","20,060","6,960","11,084","20,766"
2021,9,60,"1,646,357","129,805","33,038","42,904","24,411","29,452","119,217","34,477","32,113","52,627","60,824","74,791","36,387","38,404","117,366","39,266","59,932","13,927","78,010","41,454","36,556","131,027","61,419","35,492","34,116","8,757","25,878","89,571","21,685","52,415","35,687","22,983","38,181","112,996","33,956","43,781","35,259","53,733","28,218","27,452","53,156","76,916","51,785","31,089","26,528","19,902","7,933","12,850","24,477"
2021,9,70,"771,593","56,714","15,710","17,549","12,027","11,428","57,583","16,810","15,255","25,518","31,252","31,882","16,587","15,295","47,313","17,690","28,663","8,595","30,136","16,918","13,218","61,546","30,281","15,483","15,782","3,961","11,531","45,821","9,930","20,070","15,145","9,173","17,059","65,890","16,214","26,420","23,256","28,736","13,153","13,789","26,467","32,812","22,778","16,551","12,333","10,177","4,891","6,754","13,198"
2021,9,80,"368,251","26,382","7,871","7,903","5,317","5,291","25,765","6,476","5,937","13,352","14,833","14,530","7,238","7,292","20,638","7,737","14,786","4,646","15,189","8,746","6,443","34,948","15,889","9,254","9,805","2,062","5,122","20,069","4,308","9,539","7,923","4,389","6,246","29,915","7,789","12,074","10,052","15,101","7,066","7,817","11,226","15,454","9,008","7,718","6,845","5,613","2,943","3,809","6,624"
2021,9,90,"54,291","3,988","1,265","1,180",694,849,"4,197",872,849,"2,476","1,934","2,246","1,007","1,239","3,181","1,111","1,996",588,"2,236","1,297",939,"5,084","2,164","1,465","1,455",382,678,"2,852",542,"1,477","1,221",751,"1,093","4,379","1,217","1,761","1,401","2,177",976,"1,111","1,668","2,180","1,293","1,099",990,893,414,524,"1,030"
2021,9,100,"2,350",212,64,62,47,39,202,60,61,81,74,91,43,48,156,39,94,23,96,53,43,186,95,44,47,11,52,143,27,107,47,23,55,149,39,65,45,77,33,40,54,80,56,44,38,31,26,36,48
2021,10,총,"13,549,577","1,185,276","273,854","364,416","182,600","364,406","931,319","235,980","212,478","482,861","463,665","547,258","239,203","308,055","808,047","294,458","559,363","93,508","654,117","351,747","302,370","1,080,240","481,840","299,757","298,643","69,910","193,014","729,918","230,403","511,888","269,215","163,704","314,866","1,079,609","261,166","442,335","376,108","479,183","224,066","189,732","485,859","881,154","386,496","236,205","148,618","112,260","42,797","62,241","121,188"
2021,10,0,"1,106,832","92,127","17,640","30,202","10,111","34,174","66,062","14,976","12,461","38,625","33,247","37,997","14,988","23,009","53,573","22,110","49,782","5,897","42,232","22,197","20,035","78,715","37,411","20,041","21,263","6,027","14,191","63,396","22,117","47,971","18,923","12,735","32,040","95,778","20,185","40,392","35,201","43,346","18,113","13,297","54,173","101,759","33,415","19,840","8,139","6,946","2,568","3,184","7,132"
2021,10,10,"1,324,001","115,812","27,926","32,638","13,786","41,462","85,657","16,909","15,797","52,951","41,702","50,994","18,254","32,740","68,280","29,746","54,037","8,409","61,726","33,383","28,343","102,619","41,186","28,781","32,652","6,744","17,429","78,253","24,873","50,301","25,599","14,169","27,753","121,521","25,718","50,498","45,305","49,958","23,254","18,013","49,625","100,268","34,183","24,269","11,844","9,461","3,050","4,505","9,947"
2021,10,20,"1,805,465","185,274","43,708","53,085","30,448","58,033","128,387","33,845","30,237","64,305","64,539","75,534","33,899","41,635","113,267","37,073","77,367","11,036","106,151","58,276","47,875","147,485","62,030","44,179","41,276","9,349","26,161","86,332","31,336","69,428","37,005","22,870","38,234","138,543","34,903","57,363","46,277","59,157","31,500","23,260","52,673","108,628","45,080","27,747","18,053","12,039","5,156","6,148","10,653"
2021,10,30,"1,899,458","177,449","32,959","56,604","26,943","60,943","135,330","35,009","30,886","69,435","60,084","77,094","33,336","43,758","112,769","40,362","85,227","10,020","85,324","43,989","41,335","142,665","68,710","38,279","35,676","9,960","25,263","89,602","37,661","78,030","37,192","22,911","52,678","141,399","33,501","57,607","50,291","68,021","30,920","22,791","75,624","150,834","55,841","28,244","14,643","11,173","4,097","5,528","10,722"
2021,10,40,"2,292,775","199,605","44,260","60,575","27,612","67,158","153,177","36,307","31,818","85,052","73,703","85,717","34,357","51,360","125,670","50,083","96,580","13,829","104,470","55,851","48,619","178,201","78,395","49,871","49,935","10,437","31,682","131,602","43,813","92,325","42,726","24,146","56,079","197,787","43,477","82,623","71,687","82,174","34,955","30,150","91,826","170,148","67,562","39,925","19,810","15,761","4,756","7,784","16,292"
2021,10,50,"2,265,783","197,033","49,118","61,445","31,130","55,340","155,030","39,997","37,045","77,988","81,050","96,063","42,889","53,174","145,106","49,113","90,386","16,385","127,944","69,202","58,742","196,722","83,782","56,528","56,412","12,166","34,889","121,467","33,932","89,769","47,499","29,337","45,056","170,489","43,938","69,399","57,152","76,200","35,600","31,811","68,954","121,286","65,043","39,391","29,181","20,069","6,938","11,071","20,803"
2021,10,60,"1,655,342","130,422","33,208","43,102","24,473","29,639","119,768","34,620","32,156","52,992","61,152","75,024","36,546","38,478","117,870","39,360","60,315","14,019","78,484","41,768","36,716","131,858","61,795","35,734","34,329","8,798","25,976","90,083","21,814","52,821","35,874","23,142","38,439","113,447","34,136","43,953","35,358","54,096","28,434","27,580","53,437","77,479","52,083","31,292","26,694","20,051","7,965","12,897","24,668"
2021,10,70,"772,601","56,819","15,766","17,596","12,010","11,447","57,638","16,879","15,218","25,541","31,260","31,904","16,596","15,308","47,392","17,670","28,729","8,592","30,171","16,934","13,237","61,556","30,310","15,513","15,733","3,968","11,553","45,947","9,954","20,112","15,148","9,196","17,109","65,916","16,220","26,440","23,256","28,748","13,180","13,838","26,498","32,953","22,835","16,573","12,339","10,182","4,867","6,742","13,212"
2021,10,80,"370,378","26,529","7,922","7,935","5,350","5,322","25,893","6,512","5,964","13,417","14,901","14,583","7,276","7,307","20,761","7,780","14,858","4,697","15,256","8,773","6,483","35,116","15,965","9,309","9,842","2,067","5,149","20,205","4,332","9,560","7,971","4,421","6,329","30,163","7,826","12,213","10,124","15,208","7,089","7,827","11,314","15,528","9,102","7,767","6,876","5,650","2,961","3,820","6,665"
2021,10,90,"54,708","4,008","1,283","1,178",693,854,"4,204",870,857,"2,477","1,956","2,259","1,019","1,240","3,206","1,122","2,008",600,"2,263","1,321",942,"5,125","2,169","1,479","1,477",384,669,"2,894",543,"1,495","1,228",754,"1,093","4,410","1,223","1,782","1,405","2,199",987,"1,129","1,682","2,190","1,301","1,117","1,001",897,413,526,"1,045"
2021,10,100,"2,234",198,64,56,44,34,173,56,39,78,71,89,43,46,153,39,74,24,96,53,43,178,87,43,48,10,52,137,28,76,50,23,56,156,39,65,52,76,34,36,53,81,51,40,38,31,26,36,49
2021,11,총,"13,557,973","1,184,683","274,107","364,164","182,390","364,022","931,063","236,076","211,658","483,329","463,706","546,753","238,809","307,944","807,090","293,763","561,770","93,528","653,687","351,387","302,300","1,079,722","482,459","299,297","297,966","71,234","192,461","731,497","230,165","512,155","269,086","163,555","318,126","1,078,604","260,487","442,323","375,794","481,629","223,831","189,559","486,123","884,225","386,573","236,302","148,738","112,199","42,739","62,253","121,154"
2021,11,0,"1,103,092","91,576","17,580","29,976","10,037","33,983","65,796","14,956","12,325","38,515","33,099","37,834","14,906","22,928","53,294","21,931","49,969","5,853","42,019","22,029","19,990","78,294","37,275","19,926","21,093","6,199","14,094","63,376","21,870","47,767","18,794","12,649","32,573","95,148","20,048","40,084","35,016","43,450","18,027","13,193","53,873","101,557","33,292","19,736","8,113","6,885","2,555","3,164","7,112"
2021,11,10,"1,322,710","115,660","27,923","32,548","13,731","41,458","85,646","16,870","15,706","53,070","41,710","50,915","18,192","32,723","68,083","29,668","54,113","8,410","61,520","33,271","28,249","102,560","41,194","28,788","32,578","6,829","17,346","78,218","24,897","50,289","25,570","14,132","28,117","120,837","25,060","50,528","45,249","50,154","22,736","17,836","49,842","100,678","34,078","24,283","11,810","9,449","3,044","4,486","9,794"
2021,11,20,"1,802,051","184,806","43,656","52,991","30,387","57,772","128,017","33,760","30,072","64,185","64,376","75,118","33,689","41,429","112,733","36,969","77,469","11,039","105,843","58,118","47,725","146,931","61,959","43,881","41,091","9,499","26,044","86,248","31,265","69,249","36,962","22,802","38,309","138,332","34,807","57,318","46,207","59,328","31,493","23,178","52,537","108,910","44,945","27,738","18,053","11,992","5,125","6,127","10,614"
2021,11,30,"1,899,719","177,353","33,031","56,492","27,018","60,812","135,165","35,024","30,783","69,358","60,092","77,053","33,231","43,822","112,615","40,142","85,834","9,993","85,300","43,966","41,334","142,630","68,801","38,286","35,543","10,261","25,203","89,997","37,425","77,950","37,186","22,898","53,286","140,885","33,423","57,349","50,113","68,389","30,945","22,770","75,375","151,040","55,678","28,193","14,610","11,137","4,096","5,520","10,698"
2021,11,40,"2,293,799","199,400","44,261","60,460","27,516","67,163","153,069","36,263","31,695","85,111","73,674","85,643","34,315","51,328","125,436","49,927","97,032","13,818","104,151","55,630","48,521","177,719","78,314","49,699","49,706","10,611","31,472","131,812","43,876","92,416","42,626","24,072","56,868","197,533","43,440","82,559","71,534","82,572","35,029","30,121","92,066","170,968","67,685","39,862","19,779","15,767","4,734","7,763","16,298"
2021,11,50,"2,270,910","197,347","49,264","61,523","31,126","55,434","155,206","40,054","36,884","78,268","81,094","95,986","42,794","53,192","144,952","49,097","90,869","16,439","128,076","69,291","58,785","196,940","83,968","56,523","56,449","12,349","34,848","121,950","34,020","89,972","47,529","29,325","45,350","171,226","44,085","69,756","57,385","76,693","35,635","31,942","69,137","122,098","65,143","39,489","29,242","20,050","6,951","11,106","20,849"
