년도,월,나이,성남시,수정구,신흥1동,신흥2동,신흥3동,태평1동,태평2동,태평3동,태평4동,수진1동,수진2동,단대동,산성동,양지동,복정동,위례동,신촌동,고등동,시흥동,중원구,성남동,중앙동,금광1동,금광2동,은행1동,은행2동,상대원1동,상대원2동,상대원3동,하대원동,도촌동,분당구,분당동,수내1동,수내2동,수내3동,정자동,정자1동,정자2동,정자3동,서현1동,서현2동,이매1동,이매2동,야탑1동,야탑2동,야탑3동,판교동,삼평동,백현동,금곡동,구미1동,구미동,운중동
2021,6,60,"117,383","34,076","2,291","2,830","1,783","2,517","2,286","2,214","1,881","2,285","2,680","2,204",949,"1,467","1,075","5,533",505,"1,063",513,"31,813","4,784","2,320","1,128","3,887","1,343","3,545","3,857","2,362","2,052","3,257","3,278","51,494","3,012","1,416",777,"1,149","2,139","2,559","1,812","1,463","2,838","2,006","2,712","1,677","2,351","2,291","3,927","2,083","2,427","2,938","3,611","1,904","3,701","2,701"
2021,6,70,"57,537","16,805","1,105","1,134",962,"1,405","1,232","1,095","1,056","1,223","1,435","1,188",586,834,471,"2,071",219,515,274,"15,258","2,514","1,134",476,"1,861",713,"2,012","1,760","1,133",971,"1,245","1,439","25,474","1,432",923,464,485,"1,032","1,639","1,055",792,"1,541",802,"1,372",784,"1,163","1,173","1,743",877,968,"1,206","2,015",936,"2,086",986
2021,6,80,"25,397","6,381",439,360,311,545,511,443,458,443,483,495,201,314,138,893,77,177,93,"5,851",989,383,194,731,292,790,656,413,346,487,570,"13,165",736,670,268,247,423,907,650,531,908,454,626,400,464,607,794,377,423,475,"1,082",479,"1,245",399
2021,6,90,"4,133",878,56,59,43,57,72,56,49,61,54,68,26,39,38,141,15,29,15,842,148,50,25,96,30,94,91,57,55,83,113,"2,413",133,102,44,35,72,118,121,112,157,81,140,79,93,103,143,56,79,81,209,95,290,70
2021,6,100,196,59,3,5,1,3,6,2,1,8,9,7,2,1,2,4,1,1,3,61,8,1,33,4,0,3,2,6,1,1,2,76,5,3,2,2,4,7,4,1,4,1,3,1,5,3,11,2,3,1,3,2,9,0
2021,7,총,"931,756","236,351","13,328","20,308","11,306","15,575","15,476","13,387","13,385","12,431","15,993","15,769","6,062","9,930","11,146","45,671","4,759","8,747","3,078","214,189","33,815","13,373","6,810","25,899","10,431","24,111","25,530","13,324","12,309","20,999","27,588","481,216","25,978","17,804","10,517","13,891","19,481","30,584","15,631","15,380","31,998","18,387","25,574","13,363","17,393","16,525","28,611","24,925","24,717","27,285","28,369","17,381","30,915","26,507"
2021,7,0,"66,842","15,094",478,"1,772",416,502,725,585,645,357,762,"1,024",324,539,695,"4,846",503,758,163,"12,809","1,540",839,385,"1,399",620,"1,243","1,597",490,543,"1,387","2,766","38,939","1,894","1,205","1,138",983,"1,391","1,989",875,"1,307","2,393","1,368","2,217",952,"1,235","1,211","2,126","2,991","2,607","2,710","1,854","1,278","2,152","3,063"
2021,7,10,"85,945","17,008",709,"1,610",641,735,"1,043",896,"1,155",625,"1,051","1,298",535,921,470,"4,204",446,519,150,"16,045","1,871",835,426,"1,959",983,"1,886","1,775",905,838,"1,739","2,828","52,892","2,892","2,186","1,950","2,402","1,886","3,236","1,315","1,727","4,250","2,236","3,076","1,776","1,261","1,757","1,959","3,536","3,036","3,033","2,304","1,603","2,599","2,872"
2021,7,20,"129,497","34,382","1,971","2,613","1,726","2,851","2,502","1,919","2,085","1,771","2,346","2,134",733,"1,364","2,290","5,513",754,"1,320",490,"30,582","5,852","1,490",895,"3,858","1,805","3,595","3,373","1,666","1,765","3,039","3,244","64,533","3,628","2,408",950,"1,859","3,041","4,641","2,029","1,989","4,468","2,685","3,276","1,762","2,682","2,034","4,006","2,492","3,025","3,768","3,931","2,644","4,391","2,824"
2021,7,30,"135,384","34,969","1,810","3,340","1,543","2,181","2,125","1,688","1,640","1,440","2,074","2,183",751,"1,076","2,538","7,258",882,"1,936",504,"31,123","5,855","1,829","1,087","3,822","1,349","3,024","3,996","1,572","1,534","2,882","4,173","69,292","3,559","2,365",823,"1,482","3,392","4,833","2,870","2,275","4,169","2,316","3,520","1,298","2,799","2,058","5,253","3,227","3,559","3,645","4,556","2,695","4,453","4,145"
2021,7,40,"154,054","36,486","1,949","3,101","1,685","2,106","2,200","1,955","2,072","1,688","2,255","2,424","1,016","1,634","1,990","8,125",756,"1,115",415,"32,295","4,764","2,095",973,"3,880","1,572","3,545","3,902","1,900","1,723","2,998","4,943","85,273","4,478","3,626","2,574","3,096","3,151","5,849","2,553","2,779","6,165","3,142","4,454","2,241","2,657","2,711","4,176","5,406","4,583","4,627","4,271","2,849","4,813","5,072"
2021,7,50,"154,507","40,027","2,515","3,436","2,174","2,665","2,760","2,521","2,338","2,520","2,822","2,713","1,009","1,728","1,418","7,042",601,"1,313",452,"37,351","5,449","2,446","1,176","4,360","1,736","4,349","4,502","2,822","2,470","3,842","4,199","77,129","4,221","2,908","1,527","2,157","2,936","4,808","2,343","2,405","5,082","3,278","4,160","2,403","2,674","2,571","4,445","3,760","3,989","4,790","4,520","2,897","5,142","4,113"
2021,7,60,"118,093","34,232","2,294","2,862","1,787","2,528","2,290","2,225","1,901","2,303","2,701","2,222",916,"1,477","1,090","5,560",501,"1,057",518,"31,921","4,804","2,292","1,139","3,907","1,331","3,563","3,877","2,360","2,067","3,281","3,300","51,940","3,008","1,415",777,"1,149","2,136","2,558","1,820","1,458","2,853","2,022","2,719","1,678","2,358","2,301","3,958","2,186","2,444","2,947","3,621","1,905","3,732","2,895"
2021,7,70,"57,555","16,785","1,106","1,145",968,"1,396","1,230","1,097","1,034","1,213","1,428","1,194",555,833,477,"2,090",222,522,275,"15,292","2,525","1,113",476,"1,874",717,"2,016","1,755","1,133",969,"1,260","1,454","25,478","1,418",909,463,482,"1,042","1,629","1,050",795,"1,538",804,"1,376",775,"1,165","1,173","1,748",882,972,"1,204","2,008",931,"2,081","1,033"
2021,7,80,"25,548","6,432",440,363,322,551,520,444,464,446,491,502,194,320,139,889,78,176,93,"5,875",997,384,197,741,289,795,661,414,345,482,570,"13,241",741,676,268,245,428,916,654,529,913,454,632,399,467,608,789,384,419,479,"1,083",482,"1,256",419
2021,7,90,"4,131",876,54,61,43,56,75,55,50,59,54,68,27,37,37,140,15,30,15,836,150,49,23,95,29,92,90,56,55,88,109,"2,419",134,103,45,34,74,118,118,115,163,81,140,78,90,98,141,59,78,80,218,95,286,71
2021,7,100,200,60,2,5,1,4,6,2,1,9,9,7,2,1,2,4,1,1,3,60,8,1,33,4,0,3,2,6,0,1,2,80,5,3,2,2,4,7,4,1,4,1,4,1,5,3,10,2,5,2,3,2,10,0
2021,8,총,"931,931","235,720","13,324","20,343","11,317","15,546","15,443","13,364","13,337","12,434","15,930","15,722","5,828","9,951","11,141","45,508","4,760","8,731","3,041","213,784","33,826","13,241","6,795","25,916","10,424","24,078","25,470","13,261","12,319","20,905","27,549","482,427","25,965","17,761","10,484","13,862","19,388","30,527","15,590","15,356","32,005","18,339","25,568","13,355","17,378","16,475","28,538","25,728","24,654","27,124","28,257","17,336","30,841","27,896"
2021,8,0,"66,673","14,935",470,"1,772",415,498,723,570,634,359,738,"1,015",315,539,687,"4,781",503,755,161,"12,720","1,522",842,383,"1,393",604,"1,235","1,577",491,543,"1,375","2,755","39,018","1,883","1,209","1,126",972,"1,385","1,970",876,"1,298","2,381","1,368","2,231",952,"1,233","1,198","2,107","3,078","2,589","2,651","1,837","1,275","2,139","3,260"
2021,8,10,"85,877","16,950",706,"1,623",648,725,"1,036",894,"1,146",626,"1,047","1,292",517,918,467,"4,210",444,507,144,"15,942","1,855",823,431,"1,938",985,"1,874","1,761",899,835,"1,727","2,814","52,985","2,894","2,171","1,955","2,385","1,869","3,237","1,315","1,738","4,242","2,224","3,072","1,782","1,269","1,753","1,950","3,583","3,034","3,023","2,289","1,586","2,578","3,036"
2021,8,20,"129,163","34,137","1,956","2,602","1,704","2,845","2,494","1,914","2,082","1,764","2,334","2,115",696,"1,370","2,285","5,435",762,"1,304",475,"30,553","5,910","1,483",879,"3,883","1,815","3,581","3,351","1,656","1,750","3,009","3,236","64,473","3,647","2,387",941,"1,865","2,999","4,617","2,005","1,974","4,462","2,669","3,268","1,742","2,674","2,018","4,002","2,595","3,009","3,740","3,896","2,646","4,359","2,958"
2021,8,30,"135,371","34,804","1,814","3,332","1,546","2,168","2,122","1,679","1,624","1,438","2,063","2,185",710,"1,073","2,520","7,196",883,"1,939",512,"31,048","5,822","1,814","1,083","3,822","1,336","3,032","3,997","1,549","1,550","2,891","4,152","69,519","3,555","2,360",817,"1,486","3,393","4,840","2,870","2,262","4,199","2,300","3,522","1,295","2,781","2,045","5,232","3,407","3,537","3,611","4,506","2,683","4,458","4,360"
2021,8,40,"153,835","36,330","1,944","3,106","1,693","2,072","2,181","1,947","2,074","1,671","2,240","2,394",978,"1,621","2,011","8,123",753,"1,112",410,"32,160","4,764","2,070",975,"3,871","1,572","3,537","3,870","1,888","1,714","2,964","4,935","85,345","4,460","3,604","2,558","3,071","3,148","5,820","2,537","2,764","6,146","3,132","4,451","2,246","2,659","2,710","4,153","5,486","4,579","4,597","4,253","2,827","4,802","5,342"
2021,8,50,"154,663","39,994","2,524","3,434","2,168","2,684","2,761","2,521","2,330","2,520","2,810","2,708",970,"1,753","1,412","7,039",597,"1,324",439,"37,228","5,426","2,419","1,169","4,358","1,734","4,343","4,501","2,798","2,471","3,813","4,196","77,441","4,222","2,915","1,533","2,167","2,900","4,789","2,331","2,415","5,086","3,275","4,142","2,401","2,655","2,569","4,424","3,950","3,980","4,783","4,526","2,899","5,127","4,352"
2021,8,60,"118,737","34,387","2,304","2,890","1,807","2,535","2,292","2,238","1,897","2,324","2,710","2,248",891,"1,481","1,103","5,591",501,"1,057",518,"32,028","4,834","2,261","1,143","3,932","1,346","3,559","3,898","2,366","2,080","3,297","3,312","52,322","3,002","1,419",779,"1,150","2,139","2,584","1,827","1,469","2,878","2,025","2,730","1,677","2,377","2,295","3,986","2,266","2,452","2,957","3,629","1,916","3,742","3,023"
2021,8,70,"57,590","16,800","1,106","1,157",969,"1,398","1,232","1,102","1,035","1,216","1,433","1,182",533,837,480,"2,093",226,527,274,"15,299","2,534","1,093",479,"1,871",712,"2,024","1,752","1,133",976,"1,259","1,466","25,491","1,428",913,462,483,"1,050","1,611","1,052",792,"1,530",806,"1,366",778,"1,161","1,177","1,744",910,966,"1,196","2,015",923,"2,069","1,059"
2021,8,80,"25,660","6,445",443,358,325,557,520,440,465,450,495,509,191,320,137,895,75,176,89,"5,901","1,001",388,197,744,291,799,664,418,346,481,572,"13,314",732,677,267,246,429,933,653,530,916,456,641,399,472,608,792,389,428,483,"1,078",484,"1,274",427
2021,8,90,"4,164",879,56,64,41,60,76,57,49,57,52,67,25,37,37,141,15,29,16,845,150,47,23,100,29,91,97,56,53,88,111,"2,440",136,103,44,36,74,119,120,113,160,83,141,82,92,99,138,62,75,81,225,95,284,78
2021,8,100,198,59,1,5,1,4,6,2,1,9,8,7,2,2,2,4,1,1,3,60,8,1,33,4,0,3,2,7,1,1,0,79,6,3,2,1,2,7,4,1,5,1,4,1,5,3,10,2,5,2,3,2,9,1
2021,9,총,"931,760","235,530","13,342","20,359","11,322","15,524","15,456","13,358","13,289","12,438","15,916","15,697","5,683","9,946","11,103","45,496","4,756","8,805","3,040","213,280","33,824","13,058","6,792","25,909","10,372","24,041","25,414","13,149","12,325","20,837","27,559","482,950","25,959","17,723","10,502","13,887","19,402","30,501","15,545","15,331","31,954","18,342","25,546","13,312","17,342","16,461","28,517","26,033","24,621","27,107","28,176","17,307","30,782","28,600"
2021,9,0,"66,429","14,908",469,"1,784",419,493,722,562,623,352,731,"1,018",315,531,680,"4,765",505,780,159,"12,638","1,522",831,390,"1,382",594,"1,227","1,574",476,536,"1,354","2,752","38,883","1,883","1,201","1,106",962,"1,394","1,966",871,"1,295","2,354","1,355","2,193",951,"1,236","1,191","2,092","3,074","2,553","2,628","1,829","1,264","2,132","3,353"
2021,9,10,"85,751","16,893",703,"1,602",648,724,"1,036",892,"1,130",629,"1,054","1,283",501,922,463,"4,207",444,513,142,"15,885","1,854",817,426,"1,942",980,"1,856","1,752",888,834,"1,720","2,816","52,973","2,874","2,162","1,966","2,396","1,854","3,221","1,307","1,722","4,247","2,207","3,087","1,768","1,258","1,753","1,957","3,624","3,041","3,019","2,278","1,577","2,561","3,094"
2021,9,20,"128,756","33,928","1,956","2,596","1,691","2,828","2,490","1,903","2,068","1,741","2,319","2,111",680,"1,361","2,260","5,412",757,"1,290",465,"30,383","5,876","1,454",881,"3,864","1,803","3,581","3,323","1,647","1,752","2,994","3,208","64,445","3,646","2,380",951,"1,875","2,995","4,640","1,973","1,963","4,444","2,672","3,252","1,742","2,661","2,004","3,985","2,637","3,012","3,726","3,890","2,632","4,332","3,033"
2021,9,30,"135,377","34,843","1,817","3,332","1,547","2,182","2,124","1,699","1,620","1,455","2,048","2,200",704,"1,077","2,522","7,155",883,"1,956",522,"30,989","5,814","1,797","1,083","3,821","1,330","3,028","4,000","1,529","1,550","2,871","4,166","69,545","3,565","2,344",805,"1,472","3,400","4,821","2,890","2,271","4,191","2,302","3,521","1,298","2,773","2,055","5,210","3,454","3,509","3,592","4,482","2,671","4,471","4,448"
2021,9,40,"153,544","36,304","1,955","3,100","1,703","2,059","2,172","1,930","2,058","1,671","2,257","2,376",954,"1,622","1,998","8,158",749,"1,130",412,"31,993","4,755","2,042",968,"3,850","1,556","3,505","3,859","1,863","1,710","2,955","4,930","85,247","4,432","3,593","2,557","3,084","3,140","5,790","2,516","2,746","6,116","3,131","4,429","2,225","2,640","2,709","4,152","5,534","4,578","4,604","4,213","2,830","4,770","5,458"
2021,9,50,"154,939","39,959","2,522","3,449","2,154","2,679","2,764","2,521","2,333","2,516","2,800","2,691",936,"1,762","1,426","7,036",597,"1,333",440,"37,177","5,447","2,394","1,166","4,367","1,733","4,351","4,485","2,772","2,468","3,794","4,200","77,803","4,234","2,930","1,547","2,169","2,914","4,800","2,336","2,425","5,097","3,304","4,161","2,389","2,667","2,558","4,434","4,008","3,982","4,793","4,527","2,900","5,128","4,500"
2021,9,60,"119,217","34,477","2,314","2,899","1,814","2,535","2,305","2,244","1,907","2,338","2,712","2,256",866,"1,479","1,097","5,624",503,"1,068",516,"32,113","4,843","2,225","1,147","3,955","1,345","3,574","3,909","2,364","2,102","3,316","3,333","52,627","3,012","1,417",788,"1,150","2,146","2,594","1,824","1,471","2,899","2,026","2,737","1,691","2,373","2,299","3,998","2,323","2,455","2,979","3,654","1,921","3,760","3,110"
2021,9,70,"57,583","16,810","1,109","1,163",976,"1,401","1,235","1,106","1,041","1,209","1,444","1,184",512,831,481,"2,092",222,529,275,"15,255","2,541","1,071",479,"1,878",709,"2,018","1,737","1,123",973,"1,256","1,470","25,518","1,425",911,464,493,"1,051","1,607","1,047",797,"1,528",801,"1,373",772,"1,164","1,182","1,744",928,980,"1,201","1,989",927,"2,057","1,077"
2021,9,80,"25,765","6,476",443,361,327,559,526,444,463,459,493,506,190,323,136,901,80,176,89,"5,937","1,016",379,197,745,292,806,673,424,347,484,574,"13,352",747,677,269,250,431,936,654,526,911,457,644,394,475,610,797,384,432,478,"1,087",483,"1,274",436
2021,9,90,"4,197",872,53,68,42,60,76,55,45,59,50,64,23,36,38,142,15,29,17,849,147,47,22,101,30,92,101,56,52,92,109,"2,476",135,105,47,35,75,119,123,114,162,86,145,81,90,97,138,65,73,86,223,100,287,90
2021,9,100,202,60,1,5,1,4,6,2,1,9,8,8,2,2,2,4,1,1,3,61,9,1,33,4,0,3,1,7,1,1,1,81,6,3,2,1,2,7,4,1,5,1,4,1,5,3,10,2,6,1,4,2,10,1
2021,10,총,"931,319","235,980","13,384","20,336","11,340","15,484","15,405","13,341","13,262","12,407","15,888","15,644","5,510","9,902","11,057","45,442","4,723","9,810","3,045","212,478","33,846","12,779","6,766","25,849","10,366","23,981","25,382","13,056","12,293","20,727","27,433","482,861","25,885","17,726","10,485","13,858","19,386","30,470","15,504","15,404","31,947","18,351","25,519","13,296","17,285","16,457","28,415","26,226","24,618","27,057","28,076","17,256","30,744","28,896"
2021,10,0,"66,062","14,976",468,"1,781",416,490,712,557,627,344,713,999,304,514,661,"4,732",495,"1,009",154,"12,461","1,495",819,388,"1,373",589,"1,198","1,565",458,521,"1,338","2,717","38,625","1,862","1,193","1,110",937,"1,387","1,949",853,"1,306","2,330","1,346","2,180",936,"1,233","1,192","2,053","3,086","2,549","2,592","1,808","1,252","2,107","3,364"
2021,10,10,"85,657","16,909",706,"1,581",650,707,"1,050",889,"1,106",629,"1,051","1,274",486,925,457,"4,221",443,591,143,"15,797","1,855",808,424,"1,917",975,"1,850","1,744",887,826,"1,697","2,814","52,951","2,853","2,169","1,971","2,415","1,859","3,220","1,303","1,744","4,244","2,206","3,056","1,762","1,251","1,750","1,937","3,642","3,023","3,020","2,268","1,577","2,557","3,124"
2021,10,20,"128,387","33,845","1,930","2,585","1,682","2,819","2,471","1,888","2,083","1,720","2,298","2,096",658,"1,350","2,266","5,398",757,"1,376",468,"30,237","5,865","1,432",877,"3,838","1,808","3,571","3,335","1,626","1,736","2,979","3,170","64,305","3,641","2,368",943,"1,856","3,005","4,621","1,969","1,963","4,440","2,657","3,264","1,743","2,638","2,003","3,966","2,645","3,025","3,720","3,835","2,621","4,304","3,078"
2021,10,30,"135,330","35,009","1,833","3,331","1,534","2,180","2,121","1,703","1,628","1,460","2,038","2,185",683,"1,063","2,494","7,095",883,"2,242",536,"30,886","5,817","1,743","1,086","3,823","1,339","3,020","4,001","1,517","1,554","2,863","4,123","69,435","3,554","2,342",807,"1,470","3,370","4,816","2,871","2,265","4,199","2,321","3,503","1,304","2,759","2,061","5,203","3,493","3,466","3,539","4,469","2,661","4,486","4,476"
2021,10,40,"153,177","36,307","1,969","3,091","1,708","2,058","2,138","1,921","2,031","1,661","2,267","2,358",915,"1,618","1,986","8,156",731,"1,288",411,"31,818","4,757","2,016",969,"3,820","1,537","3,476","3,819","1,842","1,714","2,941","4,927","85,052","4,399","3,585","2,547","3,059","3,141","5,787","2,512","2,768","6,084","3,113","4,418","2,204","2,615","2,703","4,125","5,570","4,588","4,594","4,185","2,817","4,734","5,504"
2021,10,50,"155,030","39,997","2,525","3,456","2,160","2,658","2,748","2,514","2,332","2,509","2,796","2,692",908,"1,758","1,440","7,060",598,"1,410",433,"37,045","5,452","2,355","1,164","4,375","1,736","4,343","4,476","2,756","2,444","3,758","4,186","77,988","4,236","2,930","1,546","2,185","2,908","4,797","2,336","2,449","5,117","3,301","4,169","2,403","2,669","2,547","4,427","4,033","3,993","4,815","4,532","2,883","5,147","4,565"
2021,10,60,"119,768","34,620","2,334","2,914","1,838","2,536","2,309","2,256","1,904","2,353","2,720","2,282",847,"1,480","1,090","5,630",498,"1,116",513,"32,156","4,868","2,153","1,150","3,974","1,350","3,602","3,926","2,349","2,126","3,323","3,335","52,992","3,035","1,437",782,"1,152","2,149","2,610","1,837","1,478","2,919","2,057","2,761","1,701","2,384","2,315","4,000","2,369","2,478","3,000","3,666","1,929","3,771","3,162"
2021,10,70,"57,638","16,879","1,122","1,164",979,"1,413","1,233","1,112","1,039","1,204","1,449","1,183",500,834,488,"2,106",220,556,277,"15,218","2,549","1,033",477,"1,876",707,"2,012","1,739","1,126",973,"1,248","1,478","25,541","1,416",913,462,494,"1,057","1,595","1,042",794,"1,528",803,"1,368",768,"1,163","1,179","1,756",942,980,"1,207","1,990",921,"2,069","1,094"
2021,10,80,"25,893","6,512",444,362,330,559,540,442,465,461,500,510,185,320,136,897,80,193,88,"5,964","1,024",367,196,752,294,812,675,430,347,487,580,"13,417",747,679,269,255,432,952,656,523,917,458,650,392,481,605,801,377,436,483,"1,092",494,"1,279",439
2021,10,90,"4,204",870,52,65,42,60,77,57,45,59,48,61,22,38,37,143,17,28,19,857,154,52,23,97,31,96,101,58,51,92,102,"2,477",136,108,46,34,76,116,121,113,163,88,145,82,89,99,139,67,74,86,227,100,279,89
2021,10,100,173,56,1,6,1,4,6,2,2,7,8,4,2,2,2,4,1,1,3,39,10,1,12,4,0,1,1,7,1,1,1,78,6,2,2,1,2,7,4,1,6,1,5,1,3,3,8,2,6,1,4,1,11,1
2021,11,총,"931,063","236,076","13,397","20,273","11,331","15,434","15,403","13,309","13,251","12,400","15,884","15,627","5,428","9,891","10,983","45,391","4,645","10,370","3,059","211,658","33,832","12,437","6,760","25,824","10,339","23,873","25,310","13,013","12,258","20,601","27,411","483,329","25,782","17,672","10,441","13,825","19,387","30,456","15,429","16,039","31,938","18,353","25,398","13,309","17,285","16,440","28,266","26,407","24,490","26,974","27,976","17,222","30,631","29,609"
2021,11,0,"65,796","14,956",461,"1,774",409,490,704,553,634,338,706,990,299,508,640,"4,691",490,"1,117",152,"12,325","1,482",807,386,"1,370",575,"1,177","1,540",454,514,"1,330","2,690","38,515","1,843","1,194","1,098",922,"1,383","1,937",842,"1,426","2,306","1,340","2,134",930,"1,224","1,204","2,035","3,088","2,517","2,551","1,772","1,241","2,076","3,452"
2021,11,10,"85,646","16,870",701,"1,571",640,701,"1,039",891,"1,102",622,"1,040","1,275",473,917,454,"4,225",432,643,144,"15,706","1,849",801,418,"1,918",973,"1,838","1,743",877,822,"1,675","2,792","53,070","2,833","2,163","1,979","2,414","1,858","3,237","1,291","1,828","4,254","2,213","3,061","1,761","1,250","1,745","1,915","3,661","3,004","3,021","2,272","1,559","2,566","3,185"
2021,11,20,"128,017","33,760","1,930","2,564","1,682","2,814","2,463","1,871","2,072","1,713","2,306","2,078",660,"1,354","2,260","5,363",747,"1,409",474,"30,072","5,848","1,390",871,"3,821","1,805","3,534","3,319","1,617","1,733","2,948","3,186","64,185","3,623","2,361",920,"1,866","3,012","4,604","1,959","2,021","4,413","2,648","3,242","1,744","2,627","2,004","3,907","2,687","3,001","3,693","3,819","2,623","4,261","3,150"
2021,11,30,"135,165","35,024","1,839","3,298","1,536","2,186","2,122","1,694","1,636","1,455","2,030","2,190",680,"1,053","2,467","7,052",870,"2,385",531,"30,783","5,826","1,704","1,083","3,805","1,332","2,996","3,995","1,516","1,545","2,871","4,110","69,358","3,534","2,339",796,"1,427","3,351","4,805","2,857","2,342","4,196","2,337","3,466","1,311","2,771","2,046","5,156","3,494","3,432","3,517","4,425","2,654","4,482","4,620"
2021,11,40,"153,069","36,263","1,971","3,087","1,695","2,040","2,134","1,907","2,023","1,659","2,243","2,347",896,"1,610","1,968","8,146",725,"1,399",413,"31,695","4,744","1,988",966,"3,840","1,526","3,464","3,810","1,833","1,698","2,906","4,920","85,111","4,370","3,555","2,538","3,045","3,130","5,780","2,490","2,931","6,084","3,091","4,386","2,203","2,619","2,699","4,118","5,587","4,573","4,582","4,184","2,808","4,709","5,629"
2021,11,50,"155,206","40,054","2,518","3,461","2,177","2,635","2,759","2,503","2,326","2,514","2,813","2,692",892,"1,762","1,435","7,086",584,"1,456",441,"36,884","5,469","2,265","1,175","4,356","1,739","4,335","4,455","2,734","2,432","3,740","4,184","78,268","4,225","2,923","1,550","2,208","2,925","4,799","2,330","2,543","5,117","3,304","4,166","2,406","2,680","2,553","4,424","4,083","3,980","4,810","4,526","2,879","5,145","4,692"
2021,11,60,"120,140","34,800","2,353","2,929","1,830","2,524","2,322","2,265","1,906","2,374","2,737","2,294",833,"1,487","1,092","5,682",491,"1,164",517,"32,122","4,873","2,085","1,138","3,993","1,348","3,600","3,932","2,363","2,129","3,306","3,355","53,218","3,044","1,436",782,"1,155","2,157","2,620","1,844","1,502","2,946","2,075","2,781","1,697","2,369","2,309","4,007","2,402","2,492","3,011","3,676","1,926","3,759","3,228"
2021,11,70,"57,585","16,851","1,128","1,152",977,"1,409","1,236","1,117","1,035","1,196","1,452","1,178",491,834,487,"2,099",207,576,277,"15,179","2,550",986,490,"1,866",712,"2,009","1,730","1,116",986,"1,248","1,486","25,555","1,403",910,461,494,"1,061","1,597","1,039",800,"1,539",799,"1,356",778,"1,170","1,178","1,743",952,974,"1,212","1,980",931,"2,074","1,104"
2021,11,80,"26,078","6,584",443,365,338,571,543,446,471,463,510,515,181,325,141,906,82,194,90,"5,997","1,028",359,197,752,299,827,685,437,346,484,583,"13,497",764,678,269,259,433,950,654,527,917,458,654,394,482,604,814,383,438,490,"1,093",498,"1,281",457
2021,11,90,"4,202",867,52,66,46,60,75,60,44,61,44,64,22,39,37,137,17,26,17,856,153,51,24,99,30,92,100,60,52,91,104,"2,479",138,111,46,34,75,120,119,118,160,88,147,84,90,96,139,68,74,86,226,102,268,90
2021,11,100,159,47,1,6,1,4,6,2,2,5,3,4,1,2,2,4,0,1,3,39,10,1,12,4,0,1,1,6,1,2,1,73,5,2,2,1,2,7,4,1,6,0,5,1,3,2,8,2,5,1,3,1,10,2
2021,12,총,"930,948","235,988","13,436","20,263","11,325","15,395","15,402","13,336","13,224","12,388","15,851","15,614","5,372","9,896","10,955","45,333","4,661","10,478","3,059","210,777","33,802","12,093","6,713","25,814","10,335","23,824","25,256","12,901","12,223","20,520","27,296","484,183","25,713","17,620","10,478","13,729","19,296","30,475","15,413","16,592","31,856","18,309","25,273","13,280","17,231","16,423","28,163","26,442","24,442","26,907","27,934","17,173","30,543","30,891"
2021,12,0,"65,673","14,911",460,"1,776",413,485,701,557,621,340,698,984,295,500,637,"4,682",481,"1,131",150,"12,166","1,465",791,376,"1,355",574,"1,163","1,520",447,511,"1,308","2,656","38,596","1,820","1,195","1,109",903,"1,367","1,944",850,"1,510","2,284","1,334","2,115",926,"1,211","1,211","2,019","3,087","2,508","2,513","1,765","1,229","2,058","3,638"
2021,12,10,"85,554","16,814",695,"1,570",627,688,"1,035",887,"1,111",610,"1,037","1,276",472,913,444,"4,211",443,656,139,"15,618","1,824",794,418,"1,911",963,"1,826","1,739",867,816,"1,670","2,790","53,122","2,838","2,148","1,989","2,408","1,849","3,238","1,281","1,912","4,243","2,198","3,028","1,752","1,252","1,741","1,901","3,668","2,980","3,027","2,260","1,544","2,538","3,327"
2021,12,20,"127,520","33,642","1,949","2,549","1,672","2,799","2,454","1,874","2,055","1,719","2,291","2,064",658,"1,357","2,243","5,314",755,"1,411",478,"29,885","5,815","1,351",855,"3,822","1,813","3,521","3,310","1,591","1,719","2,945","3,143","63,993","3,606","2,343",919,"1,836","2,996","4,607","1,948","2,066","4,399","2,632","3,221","1,736","2,595","1,985","3,876","2,687","3,001","3,678","3,808","2,604","4,228","3,222"
2021,12,30,"135,164","34,981","1,843","3,289","1,543","2,195","2,136","1,702","1,636","1,450","2,020","2,183",666,"1,051","2,459","7,012",866,"2,400",530,"30,636","5,850","1,674","1,077","3,779","1,324","3,005","3,961","1,500","1,546","2,827","4,093","69,547","3,541","2,340",799,"1,411","3,322","4,792","2,851","2,396","4,176","2,344","3,461","1,315","2,779","2,049","5,149","3,466","3,409","3,478","4,425","2,644","4,470","4,930"
2021,12,40,"153,076","36,276","1,971","3,093","1,692","2,044","2,128","1,903","2,019","1,658","2,240","2,344",880,"1,612","1,967","8,147",726,"1,434",418,"31,570","4,740","1,946",968,"3,846","1,515","3,449","3,799","1,807","1,686","2,905","4,909","85,230","4,353","3,535","2,545","3,034","3,110","5,781","2,483","3,060","6,073","3,080","4,344","2,196","2,609","2,677","4,091","5,593","4,551","4,559","4,174","2,807","4,698","5,877"
