년도,월,나이,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2021,3,0,"35,916","8,056",22,56,48,211,45,149,108,188,311,"1,289",758,"2,659","2,212","6,536",311,39,165,678,320,318,"1,162","1,210",274,313,"1,746","11,735","1,140",340,"1,147",410,"2,877",308,"2,205",236,842,981,"1,249","9,589",696,"4,827",51,246,174,389,"2,042","1,164"
2021,3,10,"41,156","9,550",27,93,60,215,88,245,183,338,443,"1,841",954,"2,982","2,081","9,604",313,50,249,720,470,511,"1,963","1,925",420,526,"2,457","12,685","1,135",505,584,710,"3,087",508,"3,224",274,"1,115","1,110",433,"9,317",891,"3,599",84,367,244,554,"2,435","1,143"
2021,3,20,"54,377","11,416",70,122,131,290,131,514,411,449,606,"1,940",673,"3,466","2,613","12,822",467,77,404,777,"1,657","1,021","1,637","2,038",875,739,"3,130","18,702","1,657",637,877,"1,159","3,353","1,426","3,545",961,"1,797","2,527",763,"11,437",915,"3,740",139,936,472,903,"3,420",912
2021,3,30,"56,063","11,513",54,106,99,309,85,361,274,354,523,"1,733",844,"3,735","3,036","10,704",476,82,333,978,859,675,"1,578","1,725",571,586,"2,841","19,397","1,952",509,"1,644",831,"4,170",772,"3,362",682,"1,612","2,175","1,688","14,449",947,"6,909",96,630,327,703,"3,299","1,538"
2021,3,40,"67,187","15,463",61,148,143,362,145,453,364,583,724,"2,843","1,341","4,847","3,449","15,256",592,119,451,"1,030",883,827,"2,738","2,996",832,797,"3,991","21,269","1,999",726,"1,216","1,225","5,024",968,"4,826",577,"1,774","2,092",842,"15,199","1,441","5,785",139,652,501,941,"4,032","1,708"
2021,3,50,"68,487","16,677",206,399,383,641,322,556,554,795,911,"2,655","1,041","4,601","3,613","17,159","1,027",265,723,"1,226","1,151","1,316","2,192","2,824","1,274","1,430","3,731","21,299","1,568",957,"1,308","1,775","3,490","1,495","5,207",733,"1,958","2,228",580,"13,352","1,641","3,282",360,956,738,"1,128","4,113","1,134"
2021,3,60,"51,148","12,636",268,618,445,623,402,533,670,858,933,"1,941",673,"2,770","1,902","13,357",834,368,655,"1,057","1,134","1,382","1,164","1,507","1,279","1,230","2,747","14,449","1,267",772,"1,045","1,358","1,852","1,334","2,994",623,"1,286","1,565",353,"10,706","1,335","2,374",508,"1,035",876,947,"2,759",872
2021,3,70,"26,197","6,876",178,427,302,336,332,366,453,547,591,"1,063",350,"1,160",771,"6,938",427,280,435,481,655,718,546,827,738,715,"1,116","6,644",729,412,520,585,782,685,"1,129",339,532,750,181,"5,739",805,"1,121",388,701,538,605,"1,147",434
2021,3,80,"15,788","4,196",151,357,249,309,309,226,251,290,268,508,181,679,418,"3,981",339,250,248,293,283,369,316,505,381,422,575,"3,932",454,332,368,386,418,309,589,152,289,465,170,"3,679",588,768,325,431,287,315,673,292
2021,3,90,"2,711",767,32,70,41,41,57,36,56,57,49,84,30,137,77,697,49,53,45,61,30,67,56,89,55,80,112,660,81,46,56,66,74,46,99,21,57,95,19,587,99,128,48,48,43,45,124,52
2021,3,100,86,28,3,3,1,3,1,4,0,2,0,4,2,2,3,17,0,2,1,2,1,2,1,2,2,0,4,15,1,0,2,2,0,1,5,0,1,2,1,26,6,3,6,3,0,0,4,4
2021,4,총,"419,367","97,266","1,069","2,399","1,911","3,342","1,919","3,508","3,322","4,444","5,316","15,954","6,839","27,009","20,234","97,326","4,829","1,577","3,660","7,277","7,444","7,158","13,259","15,581","6,645","7,540","22,356","130,648","11,992","5,229","8,778","8,480","25,080","7,822","27,162","4,572","11,240","13,984","6,309","94,127","9,345","32,588","2,134","5,997","4,216","6,536","24,034","9,277"
2021,4,0,"35,815","8,041",22,59,49,210,47,155,106,191,304,"1,285",756,"2,648","2,209","6,532",311,36,160,679,316,310,"1,151","1,198",262,386,"1,723","11,683","1,126",336,"1,159",406,"2,854",301,"2,202",230,838,982,"1,249","9,559",694,"4,819",48,245,174,387,"2,032","1,160"
2021,4,10,"41,047","9,530",27,92,59,215,87,247,185,331,440,"1,848",948,"2,978","2,073","9,586",307,49,247,714,465,504,"1,927","1,917",421,606,"2,429","12,624","1,139",505,577,706,"3,075",499,"3,199",271,"1,111","1,101",441,"9,307",888,"3,598",80,369,242,554,"2,424","1,152"
2021,4,20,"54,445","11,453",71,126,133,286,129,528,411,451,594,"1,943",682,"3,463","2,636","12,851",468,74,387,772,"1,663","1,016","1,636","2,020",867,824,"3,124","18,707","1,667",643,878,"1,148","3,358","1,430","3,533",972,"1,796","2,520",762,"11,434",912,"3,736",139,926,477,903,"3,424",917
2021,4,30,"56,062","11,505",54,108,100,303,86,380,272,345,518,"1,732",836,"3,729","3,042","10,760",476,81,332,971,856,670,"1,570","1,705",576,699,"2,824","19,370","1,944",506,"1,640",841,"4,146",772,"3,367",670,"1,600","2,192","1,692","14,427",933,"6,906",95,637,325,701,"3,300","1,530"
2021,4,40,"67,162","15,462",62,148,145,365,145,464,357,579,723,"2,851","1,333","4,836","3,454","15,261",593,120,447,"1,023",884,817,"2,699","2,972",814,937,"3,955","21,227","2,004",728,"1,208","1,207","5,021",968,"4,808",576,"1,768","2,085",854,"15,212","1,441","5,809",133,643,501,946,"4,017","1,722"
2021,4,50,"68,383","16,650",208,398,384,639,316,553,554,786,895,"2,671","1,038","4,593","3,615","17,174","1,011",261,711,"1,220","1,144","1,302","2,184","2,820","1,252","1,541","3,728","21,223","1,573",952,"1,306","1,770","3,485","1,472","5,203",715,"1,944","2,222",581,"13,336","1,629","3,290",356,956,742,"1,124","4,110","1,129"
2021,4,60,"51,616","12,755",265,618,447,632,411,542,675,862,938,"1,969",680,"2,783","1,933","13,493",843,369,654,"1,064","1,136","1,381","1,167","1,524","1,281","1,304","2,770","14,567","1,276",776,"1,056","1,365","1,862","1,337","3,028",627,"1,308","1,573",359,"10,801","1,351","2,400",516,"1,041",880,955,"2,776",882
2021,4,70,"26,143","6,849",175,422,301,338,327,369,455,545,585,"1,054",346,"1,161",771,"6,949",427,279,428,481,664,717,547,834,732,724,"1,116","6,623",727,409,525,582,788,681,"1,127",339,526,741,178,"5,722",803,"1,126",382,696,537,605,"1,141",432
2021,4,80,"15,865","4,216",150,352,252,308,312,230,251,293,269,512,187,680,420,"3,996",341,250,247,288,286,374,320,501,381,439,569,"3,944",453,329,369,384,417,313,591,152,293,471,172,"3,709",586,770,331,430,293,318,683,298
2021,4,90,"2,741",777,32,73,40,43,58,36,56,59,50,86,31,136,77,706,52,55,46,63,29,65,57,88,57,80,114,667,82,45,58,70,74,48,100,20,55,95,20,591,102,130,48,51,45,43,122,50
2021,4,100,88,28,3,3,1,3,1,4,0,2,0,3,2,2,4,18,0,3,1,2,1,2,1,2,2,0,4,13,1,0,2,1,0,1,4,0,1,2,1,29,6,4,6,3,0,0,5,5
2021,5,총,"419,789","97,381","1,064","2,404","1,907","3,335","1,907","3,524","3,303","4,454","5,312","15,983","6,850","27,051","20,287","97,465","4,834","1,572","3,638","7,263","7,430","7,146","13,254","15,553","6,604","7,868","22,303","130,724","12,010","5,227","8,794","8,479","25,025","7,825","27,237","4,563","11,207","14,016","6,341","94,219","9,343","32,632","2,133","5,998","4,197","6,551","24,049","9,316"
2021,5,0,"35,705","8,021",22,58,48,207,45,161,102,193,296,"1,282",751,"2,642","2,214","6,514",318,36,153,676,304,315,"1,138","1,196",253,419,"1,706","11,622","1,109",338,"1,152",401,"2,824",301,"2,216",226,829,973,"1,253","9,548",690,"4,814",47,249,173,394,"2,020","1,161"
2021,5,10,"40,991","9,517",27,92,58,215,85,243,185,326,438,"1,848",948,"2,978","2,074","9,561",302,49,247,703,468,500,"1,914","1,910",411,630,"2,427","12,606","1,151",505,578,695,"3,067",498,"3,190",273,"1,102","1,101",446,"9,307",887,"3,602",79,367,238,554,"2,425","1,155"
2021,5,20,"54,506","11,480",69,125,133,273,128,537,413,453,594,"1,954",684,"3,486","2,631","12,886",470,75,387,780,"1,671","1,014","1,656","1,996",858,865,"3,114","18,708","1,684",634,875,"1,147","3,355","1,423","3,532",966,"1,807","2,524",761,"11,432",913,"3,731",138,929,467,906,"3,430",918
2021,5,30,"56,021","11,493",52,109,98,307,86,380,263,355,518,"1,728",831,"3,722","3,044","10,748",476,82,325,963,843,666,"1,559","1,704",577,754,"2,799","19,404","1,959",502,"1,640",848,"4,111",777,"3,386",670,"1,591","2,218","1,702","14,376",924,"6,886",96,637,329,700,"3,275","1,529"
2021,5,40,"67,027","15,409",61,150,145,364,143,466,362,573,717,"2,842","1,325","4,815","3,446","15,248",584,115,450,"1,031",874,812,"2,676","2,957",798,"1,004","3,947","21,151","1,992",732,"1,211","1,194","5,021",962,"4,791",566,"1,750","2,073",859,"15,219","1,431","5,815",133,641,502,949,"4,011","1,737"
2021,5,50,"68,485","16,718",208,395,377,641,316,555,548,787,900,"2,677","1,051","4,626","3,637","17,172","1,002",260,706,"1,209","1,144","1,279","2,209","2,807","1,247","1,594","3,715","21,241","1,572",958,"1,308","1,772","3,486","1,473","5,212",725,"1,937","2,213",585,"13,354","1,636","3,310",347,949,731,"1,131","4,117","1,133"
2021,5,60,"52,097","12,844",269,625,455,634,411,539,671,865,947,"1,990",691,"2,793","1,954","13,639",857,370,659,"1,062","1,144","1,399","1,172","1,555","1,283","1,350","2,788","14,711","1,279",774,"1,073","1,377","1,881","1,346","3,081",627,"1,316","1,596",361,"10,903","1,358","2,430",527,"1,046",885,951,"2,817",889
2021,5,70,"26,149","6,845",170,418,301,336,326,371,450,545,584,"1,051",346,"1,170",777,"6,942",423,276,418,479,662,711,552,833,734,734,"1,120","6,628",726,411,526,587,786,678,"1,133",338,522,743,178,"5,734",799,"1,131",382,699,535,602,"1,142",444
2021,5,80,"15,967","4,252",150,357,253,311,309,231,253,296,269,525,190,678,430,"4,023",344,251,245,295,290,381,320,508,382,437,570,"3,967",454,327,373,386,419,317,592,152,297,478,172,"3,725",598,778,332,426,294,321,683,293
2021,5,90,"2,750",773,33,72,38,44,56,37,56,59,49,83,31,139,76,714,58,55,47,63,29,67,57,85,59,81,113,672,83,45,56,71,75,49,100,20,55,95,23,591,103,131,46,51,43,43,123,51
2021,5,100,91,29,3,3,1,3,2,4,0,2,0,3,2,2,4,18,0,3,1,2,1,2,1,2,2,0,4,14,1,1,2,1,0,1,4,0,1,2,1,30,4,4,6,4,0,0,6,6
2021,6,총,"420,322","97,448","1,054","2,406","1,910","3,327","1,910","3,541","3,298","4,445","5,314","15,991","6,837","27,100","20,315","97,364","4,833","1,562","3,631","7,248","7,404","7,191","13,220","15,564","6,565","7,974","22,172","131,329","12,081","5,221","8,799","8,450","24,964","7,776","27,909","4,543","11,220","14,013","6,353","94,181","9,322","32,638","2,133","6,017","4,185","6,531","24,026","9,329"
2021,6,0,"35,638","8,014",22,56,50,203,44,164,104,195,293,"1,283",740,"2,644","2,216","6,461",322,36,153,666,313,315,"1,116","1,194",250,418,"1,678","11,679","1,099",338,"1,143",401,"2,794",290,"2,331",228,833,965,"1,257","9,484",689,"4,778",45,246,171,384,"2,011","1,160"
2021,6,10,"40,943","9,481",27,91,59,214,84,249,175,320,432,"1,846",939,"2,985","2,060","9,520",298,48,246,702,462,501,"1,905","1,902",406,644,"2,406","12,650","1,159",506,582,685,"3,062",495,"3,232",270,"1,104","1,106",449,"9,292",886,"3,614",75,366,238,545,"2,414","1,154"
2021,6,20,"54,557","11,465",65,126,134,277,123,535,419,453,591,"1,945",694,"3,496","2,607","12,876",464,74,398,781,"1,658","1,021","1,658","1,993",842,878,"3,109","18,753","1,703",631,864,"1,148","3,332","1,400","3,602",965,"1,821","2,523",764,"11,463",908,"3,741",137,947,470,911,"3,427",922
2021,6,30,"56,086","11,488",49,107,97,298,87,385,265,352,525,"1,723",819,"3,719","3,062","10,714",487,81,321,957,838,675,"1,564","1,695",569,772,"2,755","19,558","1,976",500,"1,647",847,"4,085",771,"3,568",667,"1,581","2,219","1,697","14,326",915,"6,853",97,637,321,699,"3,272","1,532"
2021,6,40,"67,119","15,445",61,151,145,367,141,467,356,578,718,"2,850","1,333","4,819","3,459","15,247",576,115,443,"1,035",874,822,"2,673","2,962",793,"1,022","3,932","21,221","1,995",731,"1,209","1,181","5,023",957,"4,887",558,"1,752","2,063",865,"15,206","1,424","5,832",133,642,504,943,"3,993","1,735"
2021,6,50,"68,336","16,646",200,386,369,632,323,558,545,779,893,"2,665","1,050","4,627","3,619","17,089",991,256,701,"1,203","1,122","1,267","2,197","2,815","1,234","1,611","3,692","21,267","1,589",953,"1,313","1,758","3,480","1,463","5,269",721,"1,921","2,212",588,"13,334","1,626","3,313",351,944,725,"1,129","4,104","1,142"
2021,6,60,"52,606","12,993",274,640,460,643,414,543,677,862,961,"2,016",691,"2,815","1,997","13,736",866,369,663,"1,070","1,154","1,414","1,183","1,561","1,291","1,368","2,797","14,895","1,293",782,"1,084","1,388","1,891","1,352","3,170",626,"1,336","1,614",359,"10,982","1,373","2,454",528,"1,050",888,956,"2,842",891
2021,6,70,"26,159","6,841",168,417,301,336,326,370,444,548,580,"1,052",350,"1,173",776,"6,949",426,275,416,474,665,716,547,837,734,741,"1,118","6,638",730,410,520,587,795,682,"1,142",338,515,743,176,"5,731",794,"1,139",376,701,532,597,"1,150",442
2021,6,80,"16,036","4,273",152,356,256,310,309,230,257,297,273,527,188,681,437,"4,036",347,247,242,293,287,389,320,518,384,439,570,"3,985",452,326,377,389,428,315,602,149,301,471,175,"3,742",602,782,338,428,291,323,685,293
2021,6,90,"2,751",774,33,73,38,44,57,36,56,59,48,82,31,139,78,718,56,58,47,65,30,69,56,85,60,81,111,668,84,43,58,64,74,50,102,21,55,95,22,591,101,128,47,52,45,44,122,52
2021,6,100,91,28,3,3,1,3,2,4,0,2,0,2,2,2,4,18,0,3,1,2,1,2,1,2,2,0,4,15,1,1,2,2,0,1,4,0,1,2,1,30,4,4,6,4,0,0,6,6
2021,7,총,"420,455","97,415","1,057","2,405","1,915","3,320","1,906","3,552","3,292","4,435","5,319","16,009","6,815","27,110","20,280","97,182","4,802","1,558","3,597","7,204","7,374","7,174","13,203","15,565","6,567","8,030","22,108","131,627","12,090","5,213","8,792","8,424","24,917","7,748","28,239","4,579","11,234","14,009","6,382","94,231","9,304","32,679","2,127","6,038","4,184","6,525","24,037","9,337"
2021,7,0,"35,499","7,955",22,57,50,201,44,162,105,190,291,"1,266",738,"2,635","2,194","6,421",320,34,156,664,313,312,"1,119","1,188",242,420,"1,653","11,694","1,100",332,"1,141",392,"2,772",281,"2,386",234,832,966,"1,258","9,429",681,"4,783",43,243,166,383,"1,989","1,141"
2021,7,10,"40,964","9,496",27,91,57,212,84,252,171,316,430,"1,854",933,"3,005","2,064","9,474",301,48,247,699,459,496,"1,889","1,902",403,653,"2,377","12,698","1,163",497,578,680,"3,069",497,"3,280",272,"1,093","1,112",457,"9,296",876,"3,629",73,366,235,545,"2,408","1,164"
2021,7,20,"54,453","11,411",68,128,130,275,121,538,412,447,589,"1,945",691,"3,476","2,591","12,827",455,76,380,769,"1,649","1,025","1,649","1,997",842,880,"3,105","18,737","1,706",627,869,"1,139","3,306","1,409","3,610",975,"1,827","2,502",767,"11,478",912,"3,726",133,956,468,910,"3,441",932
2021,7,30,"56,101","11,476",48,109,98,300,88,393,272,349,533,"1,727",811,"3,711","3,037","10,677",480,80,316,937,835,671,"1,565","1,692",579,773,"2,749","19,625","1,978",499,"1,645",832,"4,074",772,"3,649",679,"1,589","2,216","1,692","14,323",905,"6,863",99,642,318,706,"3,255","1,535"
2021,7,40,"67,064","15,401",60,148,146,365,139,463,345,573,716,"2,845","1,331","4,809","3,461","15,205",573,112,436,"1,045",859,816,"2,655","2,962",795,"1,039","3,913","21,246","1,999",728,"1,203","1,183","5,018",941,"4,931",553,"1,754","2,055",881,"15,212","1,415","5,860",131,649,503,926,"4,004","1,724"
2021,7,50,"68,357","16,666",205,382,373,631,319,562,550,783,894,"2,661","1,056","4,635","3,615","17,064",976,257,693,"1,196","1,123","1,260","2,210","2,817","1,225","1,616","3,691","21,320","1,581",960,"1,307","1,763","3,486","1,447","5,314",732,"1,922","2,219",589,"13,307","1,632","3,293",347,939,731,"1,126","4,096","1,143"
2021,7,60,"52,909","13,079",273,642,466,640,416,547,680,863,967,"2,038",688,"2,841","2,018","13,770",870,366,666,"1,068","1,151","1,416","1,190","1,567","1,292","1,379","2,805","14,973","1,291",788,"1,093","1,387","1,902","1,350","3,205",622,"1,346","1,625",364,"11,087","1,385","2,485",534,"1,054",892,959,"2,875",903
2021,7,70,"26,188","6,837",165,416,298,334,326,364,441,551,579,"1,053",353,"1,173",784,"6,960",424,277,418,472,668,715,552,834,738,743,"1,119","6,665",733,413,520,590,797,687,"1,146",341,517,744,177,"5,726",790,"1,133",375,705,533,602,"1,148",440
2021,7,80,"16,083","4,298",153,356,259,316,309,231,260,299,274,535,184,686,436,"4,053",345,245,235,291,286,392,320,521,391,448,579,"3,981",454,324,376,392,420,314,606,149,301,471,174,"3,751",603,776,339,428,292,323,693,297
2021,7,90,"2,743",768,33,73,38,43,58,36,55,62,46,83,28,137,76,712,58,60,49,60,30,69,53,83,58,79,113,672,84,44,58,64,73,49,108,22,52,96,22,591,101,127,47,51,46,45,122,52
2021,7,100,94,28,3,3,0,3,2,4,1,2,0,2,2,2,4,19,0,3,1,3,1,2,1,2,2,0,4,16,1,1,2,2,0,1,4,0,1,3,1,31,4,4,6,5,0,0,6,6
2021,8,총,"420,587","97,411","1,058","2,397","1,903","3,328","1,898","3,552","3,305","4,427","5,324","15,982","6,819","27,125","20,293","97,239","4,809","1,561","3,558","7,203","7,365","7,185","13,214","15,579","6,566","8,094","22,105","131,690","12,102","5,217","8,755","8,409","24,894","7,752","28,379","4,576","11,218","14,016","6,372","94,247","9,327","32,685","2,123","6,052","4,187","6,511","24,019","9,343"
2021,8,0,"35,403","7,918",23,55,45,197,43,163,107,196,297,"1,247",736,"2,629","2,180","6,396",324,32,156,662,309,316,"1,114","1,192",236,431,"1,624","11,675","1,103",333,"1,137",383,"2,772",281,"2,401",230,821,962,"1,252","9,414",682,"4,781",42,248,167,372,"1,987","1,135"
2021,8,10,"40,925","9,511",26,89,59,216,83,251,176,311,435,"1,851",937,"3,004","2,073","9,431",299,50,242,697,458,490,"1,890","1,894",399,653,"2,359","12,700","1,162",499,576,681,"3,057",500,"3,296",268,"1,090","1,104",467,"9,283",877,"3,635",74,368,236,540,"2,384","1,169"
2021,8,20,"54,433","11,372",68,130,125,277,122,536,413,446,586,"1,946",690,"3,465","2,568","12,873",450,79,375,771,"1,654","1,034","1,649","1,986",846,888,"3,141","18,729","1,714",629,852,"1,136","3,293","1,406","3,624",980,"1,844","2,495",756,"11,459",914,"3,704",131,959,467,916,"3,442",926
2021,8,30,"55,997","11,451",51,107,93,300,87,389,270,342,538,"1,714",806,"3,710","3,044","10,668",486,81,308,940,818,680,"1,572","1,678",588,788,"2,729","19,598","1,981",496,"1,639",820,"4,066",777,"3,652",677,"1,589","2,212","1,689","14,280",903,"6,855",95,642,315,702,"3,240","1,528"
2021,8,40,"66,968","15,371",61,144,148,364,138,466,349,569,710,"2,833","1,322","4,798","3,469","15,155",573,113,429,"1,039",860,817,"2,651","2,956",785,"1,037","3,895","21,209","1,989",719,"1,204","1,180","4,995",932,"4,956",549,"1,737","2,060",888,"15,233","1,421","5,879",132,643,510,921,"3,992","1,735"
2021,8,50,"68,531","16,719",201,377,376,633,316,557,554,788,896,"2,668","1,067","4,667","3,619","17,088",966,248,693,"1,195","1,115","1,252","2,217","2,830","1,221","1,640","3,711","21,387","1,589",966,"1,298","1,772","3,507","1,454","5,339",732,"1,911","2,233",586,"13,337","1,639","3,305",343,947,730,"1,121","4,108","1,144"
2021,8,60,"53,117","13,125",274,647,461,644,419,554,679,867,969,"2,041",689,"2,848","2,033","13,835",880,368,654,"1,072","1,160","1,414","1,197","1,594","1,300","1,380","2,816","15,037","1,294",791,"1,099","1,386","1,915","1,346","3,224",630,"1,353","1,638",361,"11,120","1,384","2,490",538,"1,053",888,969,"2,887",911
2021,8,70,"26,214","6,833",167,413,298,335,325,361,443,545,577,"1,056",353,"1,180",780,"6,968",426,281,412,470,668,716,550,835,735,746,"1,129","6,688",733,414,518,593,797,689,"1,162",338,520,748,176,"5,725",792,"1,132",371,707,535,596,"1,155",437
2021,8,80,"16,145","4,316",153,360,260,316,307,238,258,300,271,538,188,685,442,"4,085",345,246,239,294,290,397,318,525,398,451,582,"3,975",453,322,372,391,419,319,613,149,298,466,173,"3,769",608,769,344,429,294,330,696,299
2021,8,90,"2,759",767,31,72,38,43,56,33,56,61,45,86,29,136,81,721,60,60,49,61,32,67,55,87,56,80,114,675,83,47,58,65,73,47,108,22,54,95,23,596,103,131,47,51,45,44,122,53
2021,8,100,95,28,3,3,0,3,2,4,0,2,0,2,2,3,4,19,0,3,1,2,1,2,1,2,2,0,5,17,1,1,2,2,0,1,4,1,1,3,1,31,4,4,6,5,0,0,6,6
2021,9,총,"420,840","97,403","1,052","2,395","1,903","3,326","1,891","3,554","3,313","4,423","5,315","15,988","6,804","27,165","20,274","97,237","4,834","1,562","3,494","7,144","7,381","7,183","13,238","15,588","6,581","8,118","22,114","131,767","12,105","5,239","8,758","8,445","24,896","7,771","28,408","4,557","11,212","14,013","6,363","94,433","9,329","32,786","2,116","6,084","4,183","6,535","24,053","9,347"
2021,9,0,"35,192","7,896",22,54,45,194,41,168,110,196,295,"1,239",726,"2,642","2,164","6,344",325,31,155,647,310,308,"1,110","1,178",233,439,"1,608","11,589","1,082",328,"1,137",386,"2,758",275,"2,377",226,807,964,"1,249","9,363",675,"4,771",39,244,163,372,"1,975","1,124"
2021,9,10,"40,964","9,481",25,90,57,218,81,250,175,316,425,"1,848",934,"2,997","2,065","9,424",301,50,239,692,456,497,"1,895","1,882",407,656,"2,349","12,724","1,169",505,580,685,"3,073",495,"3,299",266,"1,090","1,091",471,"9,335",875,"3,658",74,375,239,536,"2,398","1,180"
2021,9,20,"54,471","11,314",64,128,122,278,122,529,412,447,583,"1,941",695,"3,451","2,542","12,911",450,80,367,760,"1,660","1,039","1,656","1,995",850,902,"3,152","18,761","1,727",636,856,"1,135","3,299","1,409","3,626",980,"1,849","2,495",749,"11,485",911,"3,705",130,972,467,929,"3,451",920
2021,9,30,"55,970","11,460",50,105,95,298,88,394,276,338,540,"1,725",797,"3,717","3,037","10,657",494,78,309,927,821,672,"1,574","1,672",590,790,"2,730","19,590","1,981",495,"1,646",828,"4,042",795,"3,647",675,"1,600","2,202","1,679","14,263",904,"6,853",94,644,311,708,"3,221","1,528"
2021,9,40,"66,920","15,346",63,141,149,364,136,467,344,563,697,"2,832","1,323","4,790","3,477","15,129",575,113,422,"1,029",862,821,"2,654","2,953",785,"1,024","3,891","21,172","1,976",727,"1,204","1,173","4,998",929,"4,952",544,"1,729","2,046",894,"15,273","1,407","5,916",131,656,506,922,"3,996","1,739"
2021,9,50,"68,699","16,764",201,376,375,632,314,560,554,792,911,"2,671","1,058","4,691","3,629","17,113",979,251,675,"1,192","1,122","1,256","2,228","2,844","1,212","1,640","3,714","21,430","1,589",967,"1,285","1,783","3,514","1,459","5,365",729,"1,908","2,246",585,"13,392","1,663","3,334",346,940,729,"1,123","4,115","1,142"
2021,9,60,"53,313","13,176",276,651,464,645,423,549,679,863,970,"2,046",699,"2,867","2,044","13,864",884,366,643,"1,073","1,156","1,406","1,200","1,611","1,304","1,387","2,834","15,106","1,300",794,"1,101","1,399","1,922","1,352","3,238",626,"1,356","1,653",365,"11,167","1,387","2,500",534,"1,053",889,976,"2,909",919
2021,9,70,"26,211","6,822",161,415,297,334,322,359,444,546,578,"1,063",349,"1,175",779,"6,955",427,277,400,465,661,719,546,839,739,747,"1,135","6,700",734,415,521,592,797,686,"1,173",341,523,745,173,"5,734",788,"1,133",372,710,543,598,"1,154",436
2021,9,80,"16,233","4,349",156,361,261,317,304,242,264,298,271,534,191,696,454,"4,107",342,250,237,295,299,398,321,525,404,453,583,"3,994",462,324,369,390,419,323,618,146,295,474,174,"3,783",612,773,339,437,289,328,706,299
2021,9,90,"2,773",768,31,71,38,43,58,33,55,62,45,87,30,136,79,714,57,63,46,62,33,65,53,87,55,80,113,684,84,47,57,72,74,47,109,23,54,94,23,607,103,140,51,48,47,42,122,54
2021,9,100,94,27,3,3,0,3,2,3,0,2,0,2,2,3,4,19,0,3,1,2,1,2,1,2,2,0,5,17,1,1,2,2,0,1,4,1,1,3,1,31,4,3,6,5,0,1,6,6
2021,10,총,"420,866","97,460","1,057","2,390","1,898","3,328","1,884","3,545","3,349","4,420","5,301","16,000","6,808","27,220","20,260","97,084","4,829","1,559","3,407","7,092","7,371","7,176","13,257","15,581","6,569","8,143","22,100","131,850","12,117","5,245","8,750","8,458","24,898","7,792","28,428","4,553","11,227","14,015","6,367","94,472","9,321","32,836","2,109","6,088","4,181","6,540","24,074","9,323"
2021,10,0,"35,073","7,871",23,53,46,195,42,168,112,198,289,"1,239",719,"2,642","2,145","6,306",331,30,154,639,302,306,"1,102","1,172",230,439,"1,601","11,565","1,067",331,"1,136",387,"2,748",273,"2,383",225,801,963,"1,251","9,331",665,"4,764",40,238,164,368,"1,974","1,118"
2021,10,10,"40,931","9,479",25,88,55,216,80,246,176,318,422,"1,842",940,"2,996","2,075","9,393",298,50,232,696,455,489,"1,897","1,872",406,655,"2,343","12,731","1,171",501,580,685,"3,075",494,"3,310",265,"1,085","1,093",472,"9,328",875,"3,673",73,373,240,534,"2,384","1,176"
2021,10,20,"54,262","11,279",64,123,123,277,124,536,418,443,576,"1,935",683,"3,449","2,528","12,875",451,76,359,757,"1,666","1,035","1,659","1,993",842,898,"3,139","18,661","1,729",635,838,"1,129","3,278","1,412","3,586",976,"1,852","2,486",740,"11,447",902,"3,675",127,985,458,929,"3,451",920
2021,10,30,"55,983","11,477",53,110,94,298,87,393,282,336,540,"1,729",803,"3,732","3,020","10,657",496,81,307,919,821,682,"1,566","1,662",585,809,"2,729","19,620","1,983",492,"1,642",834,"4,040",804,"3,647",673,"1,619","2,198","1,688","14,229",901,"6,828",93,640,309,708,"3,236","1,514"
