년도,월,나이,수원시,장안구,파장동,율천동,정자1동,정자2동,정자3동,영화동,송죽동,조원1동,조원2동,연무동,권선구,세류1동,세류2동,세류3동,평동,서둔동,구운동,금곡동,호매실동,권선1동,권선2동,곡선동,입북동,팔달구,매교동,매산동,고등동,화서1동,화서2동,지동,우만1동,우만2동,인계동,행궁동,영통구,매탄1동,매탄2동,매탄3동,매탄4동,원천동,영통1동,영통2동,영통3동,망포1동,망포2동,광교1동,광교2동
2021,9,30,"92,775","17,166","1,590","3,059","1,659","2,226","2,119","1,382","1,358","1,763",942,"1,068","29,824",873,"2,064","1,353","3,017","3,009","1,738","3,241","4,186","2,490","3,689","3,050","1,114","14,649",511,933,"1,880","1,290","1,705",626,"1,605","1,151","4,165",783,"31,136","1,229","1,023","3,046","1,683","3,574","2,639","3,772","2,306","2,404","2,507","4,476","2,477"
2021,9,40,"100,550","21,862","1,843","3,129","2,457","2,741","3,969","1,545","1,533","2,183","1,292","1,170","31,322",765,"1,963","1,563","3,035","3,129","1,850","4,018","4,594","1,849","4,283","2,700","1,573","14,371",499,847,"1,580","1,786","1,992",831,"1,511","1,275","3,231",819,"32,995","1,347","1,145","3,355","1,641","3,821","3,204","2,142","2,769","2,809","2,876","5,058","2,828"
2021,9,50,"98,212","24,426","2,199","3,320","2,601","2,866","3,902","1,988","1,751","2,656","1,716","1,427","30,321",885,"2,118","1,676","3,637","3,368","2,333","3,660","2,914","2,095","3,676","2,501","1,458","15,838",590,"1,003","1,595","1,938","2,433","1,077","1,788","1,287","2,963","1,164","27,627","1,632","1,309","2,909","1,764","2,505","2,830","1,630","2,780","2,577","1,845","3,871","1,975"
2021,9,60,"64,227","16,320","1,753","2,065","1,541","1,783","1,635","1,790","1,332","1,986","1,187","1,248","21,224",653,"1,685","1,416","2,718","2,565","1,762","2,257","2,018","1,496","2,379","1,303",972,"11,939",451,861,"1,228","1,567","1,457",985,"1,395",866,"2,076","1,053","14,744","1,048",931,"1,484","1,154","1,563","1,348",673,"1,326","1,286",886,"1,740","1,305"
2021,9,70,"25,421","6,924",727,734,636,850,550,832,552,895,450,698,"8,043",303,761,676,"1,018","1,074",666,850,723,513,738,354,367,"5,375",212,368,625,752,535,513,673,324,842,531,"5,079",434,373,550,430,592,424,231,345,357,258,554,531
2021,9,80,"9,338","2,877",280,302,270,378,257,301,198,346,264,281,"2,734",110,285,220,348,344,223,319,233,162,230,144,116,"1,928",91,125,203,271,227,176,227,137,284,187,"1,799",120,121,190,155,191,217,107,159,120,82,172,165
2021,9,90,892,308,27,42,24,30,20,17,21,54,39,34,258,8,32,19,26,28,22,38,22,15,19,14,15,168,8,20,14,28,20,11,11,12,20,24,158,10,10,11,15,17,22,8,15,9,6,20,15
2021,9,100,46,14,2,0,1,1,0,2,3,0,3,2,13,0,5,1,1,2,0,0,1,0,3,0,0,11,1,3,0,2,2,1,0,0,1,1,8,1,1,0,1,0,2,1,0,0,0,1,1
2021,10,총,"596,863","137,955","11,848","22,627","14,285","17,133","20,789","10,204","9,627","14,258","8,964","8,220","184,052","5,087","12,179","9,474","20,456","19,386","12,286","22,456","23,004","12,664","23,928","14,748","8,384","92,088","3,103","5,558","10,067","10,957","12,686","5,491","10,004","8,532","20,022","5,668","182,768","8,902","7,357","18,703","10,522","19,713","17,184","13,904","16,681","15,722","13,955","25,965","14,160"
2021,10,0,"47,446","9,043",638,"1,454","1,184","1,402","1,727",409,533,711,668,317,"15,542",420,545,396,"1,552","1,128",663,"2,357","3,480",627,"2,759",797,818,"5,128",115,215,853,686,947,208,427,537,"1,004",136,"17,733",526,462,"1,381",660,"2,141","1,667","1,243","1,242","1,707","2,210","2,793","1,701"
2021,10,10,"59,837","14,525",940,"2,171","1,792","1,806","3,439",591,891,"1,386",987,522,"16,931",313,808,761,"1,791","1,610",999,"2,590","2,383",875,"2,791","1,087",923,"7,075",167,233,650,"1,032","1,392",349,679,941,"1,395",237,"21,306",904,766,"2,185","1,078","1,944","2,404","1,097","2,198","2,013","1,698","3,431","1,588"
2021,10,20,"97,349","23,939","1,843","6,344","2,117","2,486","3,189","1,352","1,470","2,237","1,429","1,472","27,744",770,"1,900","1,393","3,290","3,101","2,005","3,117","2,452","2,524","3,350","2,813","1,029","15,626",448,968,"1,402","1,600","2,024",732,"1,702","1,983","4,023",744,"30,040","1,647","1,217","3,565","1,934","3,351","2,456","2,987","3,524","2,426","1,579","3,798","1,556"
2021,10,30,"92,987","17,374","1,597","3,061","1,668","2,446","2,126","1,361","1,344","1,773",936,"1,062","29,818",874,"2,078","1,350","3,018","3,010","1,743","3,234","4,172","2,507","3,688","3,032","1,112","14,673",516,918,"1,901","1,299","1,702",621,"1,592","1,172","4,173",779,"31,122","1,232","1,025","3,068","1,677","3,573","2,611","3,783","2,305","2,399","2,498","4,483","2,468"
2021,10,40,"100,521","21,915","1,828","3,110","2,437","2,909","3,924","1,545","1,537","2,186","1,284","1,155","31,322",777,"1,956","1,562","3,042","3,152","1,847","4,017","4,592","1,839","4,277","2,695","1,566","14,315",498,841,"1,578","1,773","1,963",831,"1,510","1,266","3,232",823,"32,969","1,346","1,139","3,324","1,630","3,824","3,194","2,145","2,760","2,816","2,885","5,071","2,835"
2021,10,50,"98,371","24,553","2,207","3,330","2,607","2,982","3,905","1,988","1,743","2,659","1,706","1,426","30,317",870,"2,117","1,663","3,643","3,379","2,336","3,654","2,914","2,100","3,678","2,502","1,461","15,827",594,"1,006","1,601","1,943","2,415","1,066","1,784","1,284","2,971","1,163","27,674","1,634","1,299","2,931","1,777","2,507","2,843","1,625","2,782","2,560","1,845","3,884","1,987"
2021,10,60,"64,546","16,428","1,758","2,065","1,547","1,832","1,647","1,794","1,331","2,005","1,198","1,251","21,311",648,"1,693","1,430","2,720","2,565","1,777","2,277","2,024","1,501","2,389","1,313",974,"11,961",452,862,"1,234","1,568","1,455",988,"1,400",875,"2,083","1,044","14,846","1,041",939,"1,491","1,159","1,568","1,347",682,"1,349","1,312",892,"1,754","1,312"
2021,10,70,"25,485","6,957",727,748,631,857,557,838,555,900,450,694,"8,060",300,760,677,"1,019","1,072",671,853,729,514,745,350,370,"5,362",211,366,627,754,540,507,669,324,833,531,"5,106",440,376,556,436,596,425,227,346,357,260,555,532
2021,10,80,"9,375","2,894",280,304,275,380,254,306,202,346,263,284,"2,733",107,287,222,353,340,223,318,233,162,228,145,115,"1,940",92,123,207,273,227,177,230,137,288,186,"1,808",121,124,191,155,192,214,106,161,124,82,174,164
2021,10,90,905,313,28,40,26,32,21,18,18,55,40,35,264,8,33,19,27,27,22,39,24,15,20,14,16,171,9,23,14,27,20,11,11,13,19,24,157,10,10,11,15,17,21,8,14,8,6,21,16
2021,10,100,41,14,2,0,1,1,0,2,3,0,3,2,10,0,2,1,1,2,0,0,1,0,3,0,0,10,1,3,0,2,1,1,0,0,1,1,7,1,0,0,1,0,2,1,0,0,0,1,1
2021,11,총,"596,491","138,058","11,799","22,529","14,263","17,525","20,741","10,201","9,618","14,250","8,937","8,195","183,962","5,068","12,215","9,447","20,462","19,372","12,264","22,432","23,019","12,654","23,887","14,761","8,381","91,937","3,098","5,537","10,078","10,923","12,655","5,460","10,003","8,511","20,029","5,643","182,534","8,885","7,356","18,672","10,518","19,677","17,141","13,867","16,630","15,717","13,956","25,960","14,155"
2021,11,0,"47,140","9,000",617,"1,435","1,184","1,463","1,693",410,531,701,659,307,"15,436",416,545,394,"1,543","1,129",659,"2,345","3,463",622,"2,727",786,807,"5,084",118,211,851,675,943,205,418,533,994,136,"17,620",527,459,"1,373",656,"2,117","1,654","1,240","1,240","1,695","2,196","2,776","1,687"
2021,11,10,"59,714","14,510",938,"2,140","1,790","1,861","3,413",598,888,"1,386",983,513,"16,879",310,813,748,"1,784","1,595",991,"2,591","2,384",876,"2,777","1,089",921,"7,037",163,227,652,"1,021","1,384",353,677,943,"1,386",231,"21,288",896,764,"2,170","1,072","1,937","2,396","1,081","2,198","2,010","1,715","3,439","1,610"
2021,11,20,"97,086","23,914","1,829","6,314","2,112","2,518","3,194","1,350","1,462","2,233","1,425","1,477","27,679",777,"1,901","1,399","3,303","3,086","1,987","3,104","2,454","2,510","3,340","2,788","1,030","15,583",449,967,"1,399","1,598","2,023",719,"1,710","1,974","4,007",737,"29,910","1,650","1,212","3,562","1,923","3,336","2,450","2,969","3,495","2,423","1,573","3,769","1,548"
2021,11,30,"92,988","17,427","1,589","3,051","1,662","2,517","2,135","1,350","1,350","1,780",931,"1,062","29,802",855,"2,081","1,342","3,006","3,013","1,745","3,224","4,158","2,518","3,684","3,064","1,112","14,732",524,915,"1,900","1,308","1,712",613,"1,605","1,164","4,208",783,"31,027","1,224","1,033","3,061","1,692","3,567","2,612","3,776","2,283","2,384","2,467","4,478","2,450"
2021,11,40,"100,404","21,915","1,813","3,097","2,430","3,010","3,900","1,544","1,529","2,175","1,266","1,151","31,263",774,"1,959","1,555","3,037","3,145","1,839","4,015","4,595","1,814","4,266","2,699","1,565","14,266",493,837,"1,591","1,755","1,948",831,"1,506","1,265","3,228",812,"32,960","1,348","1,134","3,319","1,628","3,809","3,167","2,142","2,765","2,824","2,904","5,083","2,837"
2021,11,50,"98,519","24,636","2,223","3,334","2,593","3,029","3,915","1,998","1,745","2,658","1,711","1,430","30,360",867,"2,123","1,660","3,657","3,399","2,331","3,646","2,919","2,105","3,682","2,498","1,473","15,799",585,"1,003","1,599","1,934","2,406","1,060","1,783","1,289","2,983","1,157","27,724","1,628","1,296","2,937","1,776","2,522","2,852","1,635","2,773","2,564","1,854","3,890","1,997"
2021,11,60,"64,746","16,462","1,751","2,059","1,562","1,850","1,657","1,790","1,333","2,007","1,208","1,245","21,429",650,"1,706","1,430","2,729","2,563","1,790","2,288","2,049","1,521","2,410","1,324",969,"11,952",456,861,"1,235","1,576","1,453",986,"1,394",870,"2,074","1,047","14,903","1,048",949,"1,487","1,161","1,574","1,355",681,"1,351","1,322",897,"1,767","1,311"
2021,11,70,"25,519","6,962",727,750,628,863,559,832,560,904,448,691,"8,089",305,763,674,"1,022","1,069",676,858,737,506,753,352,374,"5,353",206,366,625,754,541,503,667,325,837,529,"5,115",437,378,560,437,604,420,227,345,358,259,556,534
2021,11,80,"9,433","2,908",284,310,276,381,254,311,200,350,260,282,"2,755",106,289,223,352,348,224,322,235,166,230,147,113,"1,950",94,124,212,272,226,179,232,134,290,187,"1,820",116,121,191,158,193,213,107,166,129,83,179,164
2021,11,90,911,315,28,39,26,32,21,18,17,56,43,35,263,8,33,21,29,23,22,39,24,16,17,14,17,171,9,22,14,28,18,11,11,14,21,23,162,10,10,12,15,18,21,8,14,8,8,22,16
2021,11,100,31,9,0,0,0,1,0,0,3,0,3,2,7,0,2,1,0,2,0,0,1,0,1,0,0,10,1,4,0,2,1,0,0,0,1,1,5,1,0,0,0,0,1,1,0,0,0,1,1
2021,12,총,"595,933","137,861","11,779","22,330","14,208","17,682","20,698","10,169","9,657","14,231","8,912","8,195","183,925","5,069","12,215","9,443","20,418","19,351","12,259","22,398","23,003","12,620","23,817","14,968","8,364","91,926","3,099","5,541","10,092","10,921","12,638","5,435","9,994","8,500","20,100","5,606","182,221","8,866","7,347","18,656","10,479","19,645","17,108","13,855","16,629","15,662","13,922","25,928","14,124"
2021,12,0,"46,850","8,954",616,"1,432","1,165","1,475","1,674",405,538,690,655,304,"15,330",419,532,394,"1,525","1,115",652,"2,327","3,440",617,"2,709",813,787,"5,102",120,214,854,678,949,206,415,538,993,135,"17,464",532,445,"1,361",653,"2,099","1,646","1,236","1,219","1,675","2,176","2,750","1,672"
2021,12,10,"59,563","14,413",936,"2,079","1,788","1,880","3,384",595,883,"1,380",975,513,"16,847",316,807,742,"1,775","1,586",989,"2,594","2,390",862,"2,773","1,090",923,"7,020",162,225,653,"1,019","1,378",352,671,938,"1,393",229,"21,283",883,769,"2,164","1,066","1,945","2,386","1,077","2,193","2,000","1,726","3,464","1,610"
2021,12,20,"96,683","23,785","1,815","6,200","2,098","2,518","3,209","1,345","1,485","2,228","1,415","1,472","27,618",770,"1,919","1,403","3,287","3,088","1,963","3,088","2,445","2,506","3,318","2,796","1,035","15,512",451,967,"1,384","1,590","1,995",707,"1,696","1,958","4,037",727,"29,768","1,648","1,203","3,556","1,912","3,313","2,429","2,967","3,506","2,398","1,561","3,737","1,538"
2021,12,30,"93,017","17,445","1,585","3,042","1,654","2,566","2,130","1,339","1,341","1,779",940,"1,069","29,819",855,"2,082","1,335","2,998","3,015","1,762","3,214","4,157","2,507","3,657","3,136","1,101","14,785",517,915,"1,908","1,305","1,737",613,"1,618","1,169","4,229",774,"30,968","1,218","1,039","3,060","1,677","3,554","2,632","3,775","2,284","2,381","2,440","4,468","2,440"
2021,12,40,"100,275","21,867","1,811","3,078","2,427","3,030","3,887","1,534","1,528","2,163","1,252","1,157","31,255",777,"1,952","1,566","3,030","3,123","1,835","4,005","4,603","1,802","4,264","2,740","1,558","14,220",499,823,"1,589","1,764","1,925",829,"1,498","1,255","3,238",800,"32,933","1,349","1,128","3,308","1,630","3,809","3,164","2,135","2,771","2,820","2,908","5,068","2,843"
2021,12,50,"98,577","24,630","2,212","3,314","2,585","3,063","3,920","1,993","1,744","2,661","1,714","1,424","30,395",874,"2,135","1,653","3,654","3,407","2,332","3,644","2,919","2,105","3,672","2,524","1,476","15,810",580,"1,007","1,605","1,935","2,413","1,051","1,785","1,293","2,986","1,155","27,742","1,624","1,295","2,942","1,765","2,540","2,836","1,633","2,772","2,564","1,868","3,894","2,009"
2021,12,60,"64,979","16,541","1,756","2,079","1,565","1,867","1,655","1,799","1,348","2,020","1,209","1,243","21,500",642,"1,702","1,426","2,742","2,563","1,800","2,300","2,054","1,528","2,418","1,349",976,"11,986",460,871,"1,248","1,574","1,452",985,"1,400",873,"2,075","1,048","14,952","1,047",959,"1,489","1,165","1,572","1,357",685,"1,358","1,330",894,"1,791","1,305"
2021,12,70,"25,550","6,972",729,756,622,866,561,833,563,904,446,692,"8,120",302,758,670,"1,031","1,077",676,863,734,515,757,359,378,"5,355",205,372,626,758,540,501,668,325,835,525,"5,103",438,376,570,436,596,422,229,344,354,258,552,528
2021,12,80,"9,506","2,935",293,313,279,383,257,309,206,350,258,287,"2,771",105,295,232,349,350,228,324,236,163,230,145,114,"1,959",94,125,210,270,230,180,231,136,292,191,"1,841",118,123,193,160,197,215,109,167,133,83,181,162
2021,12,90,911,312,26,37,25,33,21,17,18,56,45,34,263,9,31,21,27,25,22,39,24,15,18,16,16,173,10,21,15,27,18,11,12,15,22,22,163,9,10,13,15,20,20,8,15,7,8,22,16
2021,12,100,22,7,0,0,0,1,0,0,3,0,3,0,7,0,2,1,0,2,0,0,1,0,1,0,0,4,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,1
