년도,월,나이,성남시,수정구,신흥1동,신흥2동,신흥3동,태평1동,태평2동,태평3동,태평4동,수진1동,수진2동,단대동,산성동,양지동,복정동,위례동,신촌동,고등동,시흥동,중원구,성남동,중앙동,금광1동,금광2동,은행1동,은행2동,상대원1동,상대원2동,상대원3동,하대원동,도촌동,분당구,분당동,수내1동,수내2동,수내3동,정자동,정자1동,정자2동,정자3동,서현1동,서현2동,이매1동,이매2동,야탑1동,야탑2동,야탑3동,판교동,삼평동,백현동,금곡동,구미1동,구미동,운중동
2021,8,40,"77,998","17,148",809,"1,582",736,892,"1,034",925,"1,020",743,"1,076","1,169",448,800,786,"4,031",351,547,199,"15,219","2,111",925,432,"1,895",785,"1,768","1,727",836,782,"1,440","2,518","45,631","2,395","2,030","1,397","1,671","1,655","3,262","1,392","1,479","3,344","1,717","2,411","1,255","1,346","1,477","2,056","2,910","2,351","2,420","2,273","1,476","2,573","2,741"
2021,8,50,"77,213","19,542","1,123","1,788",995,"1,274","1,359","1,181","1,134","1,140","1,405","1,388",472,873,628,"3,614",293,669,206,"18,310","2,626","1,031",576,"2,170",872,"2,170","2,216","1,263","1,177","1,985","2,224","39,361","2,178","1,420",677,"1,030","1,475","2,370","1,212","1,225","2,556","1,686","2,081","1,219","1,375","1,340","2,347","1,876","1,991","2,521","2,414","1,505","2,680","2,183"
2021,8,60,"60,661","17,673","1,187","1,513",897,"1,301","1,190","1,121",979,"1,176","1,397","1,204",474,773,570,"2,815",266,545,265,"16,193","2,407","1,080",552,"2,044",697,"1,868","1,967","1,185","1,016","1,610","1,767","26,795","1,551",716,398,593,"1,113","1,333",958,780,"1,460","1,006","1,397",814,"1,201","1,161","2,091","1,118","1,283","1,522","1,904",974,"1,912","1,510"
2021,8,70,"31,363","9,175",618,575,538,793,694,633,575,688,773,660,301,470,247,"1,080",117,278,135,"8,265","1,342",603,251,999,385,"1,201",948,593,500,669,774,"13,923",744,542,251,262,551,857,642,463,862,428,737,403,610,634,962,471,509,642,"1,147",509,"1,162",535
2021,8,80,"15,986","4,100",304,227,204,343,342,283,284,297,285,320,114,197,78,596,50,123,53,"3,773",620,238,116,459,189,499,432,293,240,318,369,"8,113",419,425,161,156,232,499,476,312,536,282,383,229,280,350,537,221,265,317,676,292,791,274
2021,8,90,"3,132",675,42,44,31,43,63,42,42,45,40,53,19,29,30,106,11,22,13,688,114,37,19,80,25,77,79,46,44,74,93,"1,769",97,65,35,27,54,73,94,80,117,66,105,61,64,70,110,50,59,61,161,65,191,64
2021,8,100,152,43,1,3,1,4,5,1,1,8,4,3,2,1,2,2,1,1,3,49,6,1,28,4,0,3,1,4,1,1,0,60,4,3,0,1,2,3,3,0,4,1,2,0,4,3,10,1,4,2,3,2,7,1
2021,9,총,"470,264","116,299","6,312","10,398","5,359","7,541","7,687","6,513","6,562","5,957","7,887","7,946","2,784","5,034","4,948","23,293","2,219","4,430","1,429","105,227","16,239","6,169","3,299","13,143","5,283","12,135","12,244","6,283","5,901","10,333","14,198","248,738","13,176","9,282","5,394","6,966","9,696","16,165","8,177","7,906","16,516","9,297","13,088","6,813","8,751","8,625","14,487","13,224","12,637","14,028","14,947","8,953","16,037","14,573"
2021,9,0,"32,470","7,366",233,908,226,226,371,277,304,173,380,504,143,266,332,"2,340",245,358,80,"6,180",753,402,204,695,264,590,760,238,267,676,"1,331","18,924",914,587,575,458,675,964,393,633,"1,140",656,"1,047",461,624,610,"1,009","1,479","1,223","1,266",902,615,"1,083","1,610"
2021,9,10,"41,816","8,257",325,806,291,354,486,457,558,286,495,603,241,455,223,"2,164",200,254,59,"7,694",920,374,208,992,506,875,840,440,383,795,"1,361","25,865","1,368","1,027",969,"1,145",916,"1,653",599,819,"2,104","1,043","1,529",834,595,861,977,"1,750","1,512","1,452","1,156",816,"1,219","1,521"
2021,9,20,"62,736","16,059",904,"1,280",799,"1,354","1,185",826,951,792,"1,099","1,005",309,658,"1,038","2,712",269,683,195,"14,634","2,857",675,437,"1,952",921,"1,707","1,534",747,829,"1,390","1,585","32,043","1,741","1,218",439,889,"1,403","2,534",986,951,"2,253","1,267","1,580",840,"1,290","1,020","1,960","1,317","1,509","1,873","1,990","1,334","2,134","1,515"
2021,9,30,"66,379","16,222",752,"1,657",643,951,947,772,720,607,920,"1,047",318,510,"1,021","3,790",417,931,219,"14,263","2,474",861,478,"1,844",644,"1,382","1,753",657,657,"1,354","2,159","35,894","1,762","1,247",472,720,"1,615","2,621","1,429","1,168","2,145","1,140","1,812",714,"1,363","1,102","2,411","1,936","1,916","1,925","2,329","1,348","2,290","2,429"
2021,9,40,"77,933","17,145",818,"1,576",735,889,"1,036",913,"1,016",735,"1,089","1,161",434,805,782,"4,051",350,554,201,"15,160","2,111",915,430,"1,889",781,"1,746","1,716",826,780,"1,451","2,515","45,628","2,379","2,025","1,405","1,678","1,650","3,240","1,386","1,472","3,334","1,712","2,400","1,246","1,344","1,481","2,055","2,936","2,360","2,427","2,260","1,487","2,562","2,789"
2021,9,50,"77,334","19,511","1,118","1,795",986,"1,272","1,359","1,177","1,130","1,141","1,401","1,383",458,873,633,"3,611",295,673,206,"18,281","2,627","1,019",571,"2,179",871,"2,178","2,212","1,255","1,171","1,980","2,218","39,542","2,189","1,431",682,"1,035","1,480","2,380","1,216","1,231","2,558","1,704","2,088","1,211","1,376","1,331","2,353","1,907","1,988","2,531","2,416","1,498","2,673","2,264"
2021,9,60,"60,880","17,718","1,194","1,518",901,"1,300","1,192","1,127",983,"1,185","1,400","1,207",461,771,562,"2,838",263,552,264,"16,243","2,404","1,065",558,"2,053",695,"1,875","1,970","1,181","1,029","1,623","1,790","26,919","1,551",713,401,590,"1,114","1,343",957,774,"1,468","1,002","1,403",820,"1,196","1,162","2,095","1,141","1,283","1,528","1,920",979,"1,931","1,548"
2021,9,70,"31,362","9,178",619,579,540,800,696,635,578,680,774,663,288,468,248,"1,080",114,280,136,"8,252","1,348",592,252,999,385,"1,199",939,592,501,667,778,"13,932",743,542,251,266,552,851,639,467,858,425,735,400,615,634,967,487,515,646,"1,127",513,"1,153",546
2021,9,80,"16,035","4,126",307,228,206,347,347,288,282,303,285,318,113,199,76,598,54,122,53,"3,779",625,229,115,456,190,502,438,297,239,319,369,"8,130",428,421,162,158,233,503,474,311,534,280,385,226,281,352,537,219,269,313,683,293,792,276
2021,9,90,"3,163",673,41,48,31,44,63,40,39,47,40,51,17,28,31,107,11,22,13,691,113,36,18,80,26,78,82,46,44,77,91,"1,799",97,68,38,26,56,73,95,80,118,67,107,61,63,69,113,51,57,66,160,68,192,74
2021,9,100,156,44,1,3,1,4,5,1,1,8,4,4,2,1,2,2,1,1,3,50,7,1,28,4,0,3,0,4,1,1,1,62,4,3,0,1,2,3,3,0,4,1,2,0,4,3,10,1,5,1,4,2,8,1
2021,10,총,"470,004","116,495","6,315","10,397","5,359","7,514","7,662","6,490","6,542","5,936","7,874","7,921","2,703","4,999","4,909","23,284","2,202","4,955","1,433","104,834","16,224","6,049","3,281","13,108","5,286","12,106","12,229","6,242","5,884","10,284","14,141","248,675","13,130","9,292","5,386","6,948","9,674","16,154","8,156","7,952","16,510","9,296","13,071","6,803","8,703","8,615","14,449","13,312","12,640","13,987","14,898","8,931","16,028","14,740"
2021,10,0,"32,294","7,398",230,910,224,227,364,274,303,172,366,492,131,254,326,"2,331",242,478,74,"6,101",742,394,201,689,261,581,756,232,261,675,"1,309","18,795",901,578,572,440,668,961,387,638,"1,127",652,"1,039",455,617,613,994,"1,485","1,223","1,248",884,612,"1,078","1,623"
2021,10,10,"41,779","8,261",328,787,292,343,495,456,542,283,495,597,240,457,219,"2,174",202,292,59,"7,652",915,371,208,978,505,878,834,439,381,781,"1,362","25,866","1,358","1,035",971,"1,158",918,"1,650",597,829,"2,100","1,045","1,516",836,593,855,963,"1,757","1,505","1,456","1,151",812,"1,217","1,544"
2021,10,20,"62,548","16,037",891,"1,282",794,"1,350","1,177",819,962,790,"1,090","1,006",299,648,"1,031","2,708",266,724,200,"14,561","2,836",662,432,"1,944",924,"1,700","1,547",740,820,"1,385","1,571","31,950","1,738","1,217",436,882,"1,405","2,513",979,951,"2,249","1,254","1,588",831,"1,273","1,023","1,949","1,315","1,516","1,860","1,978","1,335","2,129","1,529"
2021,10,30,"66,245","16,237",748,"1,654",636,935,944,759,722,602,918,"1,037",307,501,"1,000","3,755",415,"1,081",223,"14,180","2,462",841,480,"1,829",647,"1,371","1,754",647,658,"1,351","2,140","35,828","1,751","1,246",481,714,"1,587","2,629","1,429","1,168","2,148","1,143","1,796",716,"1,353","1,099","2,417","1,964","1,895","1,890","2,317","1,344","2,289","2,452"
2021,10,40,"77,791","17,174",826,"1,582",747,894,"1,018",907,998,732,"1,093","1,147",421,805,778,"4,056",344,624,202,"15,101","2,110",905,437,"1,882",776,"1,734","1,695",822,778,"1,444","2,518","45,516","2,349","2,022","1,395","1,671","1,657","3,243","1,381","1,488","3,325","1,704","2,393","1,233","1,326","1,471","2,032","2,941","2,373","2,426","2,249","1,478","2,545","2,814"
2021,10,50,"77,371","19,526","1,117","1,798",978,"1,260","1,344","1,176","1,133","1,134","1,402","1,387",450,866,641,"3,623",293,719,205,"18,208","2,636","1,016",565,"2,172",876,"2,163","2,208","1,244","1,162","1,959","2,207","39,637","2,196","1,431",684,"1,042","1,478","2,371","1,210","1,244","2,569","1,706","2,087","1,221","1,376","1,325","2,364","1,920","1,983","2,532","2,412","1,488","2,683","2,315"
2021,10,60,"61,169","17,781","1,200","1,527",913,"1,300","1,201","1,136",976,"1,188","1,399","1,218",444,774,556,"2,846",261,581,261,"16,271","2,412","1,032",560,"2,073",694,"1,902","1,971","1,170","1,038","1,628","1,791","27,117","1,570",727,395,587,"1,109","1,355",965,778,"1,477","1,020","1,425",826,"1,202","1,172","2,095","1,168","1,294","1,538","1,927",984,"1,937","1,566"
2021,10,70,"31,405","9,221",627,580,539,809,693,633,583,678,780,666,280,467,250,"1,089",112,296,139,"8,244","1,356",569,251,"1,002",386,"1,192",941,598,505,661,783,"13,940",741,542,252,265,557,844,636,463,855,423,730,400,615,635,976,493,514,655,"1,125",511,"1,159",549
2021,10,80,"16,111","4,147",307,228,204,347,357,289,282,304,289,320,113,196,76,593,53,137,52,"3,787",630,218,115,458,190,505,440,298,236,322,375,"8,177",425,422,164,163,236,514,474,315,538,280,385,225,283,350,538,217,275,315,690,298,796,274
2021,10,90,"3,156",670,40,45,31,45,64,40,39,47,38,48,16,30,30,107,13,22,15,696,117,40,20,77,27,79,83,48,44,77,84,"1,790",97,70,36,25,57,71,95,78,117,68,109,60,63,69,113,51,57,66,161,68,186,73
2021,10,100,135,43,1,4,1,4,5,1,2,6,4,3,2,1,2,2,1,1,3,33,8,1,12,4,0,1,0,4,1,1,1,59,4,2,0,1,2,3,3,0,5,1,3,0,2,3,8,1,5,1,4,1,9,1
2021,11,총,"469,858","116,522","6,322","10,381","5,343","7,488","7,651","6,462","6,549","5,930","7,854","7,925","2,664","4,993","4,865","23,251","2,171","5,225","1,448","104,438","16,225","5,896","3,278","13,087","5,264","12,052","12,174","6,231","5,858","10,217","14,156","248,898","13,082","9,262","5,360","6,922","9,675","16,140","8,123","8,282","16,505","9,283","13,014","6,818","8,703","8,606","14,358","13,407","12,588","13,951","14,837","8,901","15,975","15,106"
2021,11,0,"32,185","7,387",227,907,220,226,360,270,305,168,360,491,131,253,317,"2,304",243,531,74,"6,040",739,385,197,690,252,571,743,231,255,676,"1,301","18,758",900,582,565,431,670,960,381,699,"1,112",645,"1,013",454,609,618,986,"1,490","1,208","1,241",862,607,"1,062","1,663"
2021,11,10,"41,746","8,237",325,788,289,338,491,455,545,280,489,601,234,454,212,"2,162",198,317,59,"7,593",907,370,201,971,504,874,830,439,381,765,"1,351","25,916","1,342","1,032",973,"1,156",911,"1,659",592,878,"2,107","1,046","1,519",842,589,851,956,"1,758","1,494","1,457","1,155",799,"1,221","1,579"
2021,11,20,"62,344","16,003",894,"1,276",790,"1,358","1,166",814,953,790,"1,084",999,297,645,"1,038","2,690",263,742,204,"14,485","2,839",642,431,"1,938",916,"1,686","1,532",737,816,"1,370","1,578","31,856","1,730","1,215",428,878,"1,415","2,500",981,979,"2,225","1,250","1,578",835,"1,271","1,028","1,903","1,338","1,502","1,840","1,961","1,335","2,099","1,565"
2021,11,30,"66,148","16,247",758,"1,634",632,928,944,749,731,598,915,"1,038",307,499,979,"3,746",415,"1,147",227,"14,108","2,467",814,481,"1,809",649,"1,354","1,746",650,650,"1,348","2,140","35,793","1,736","1,240",475,688,"1,568","2,620","1,424","1,219","2,156","1,149","1,776",718,"1,356","1,089","2,392","1,969","1,885","1,878","2,299","1,332","2,294","2,530"
2021,11,40,"77,717","17,147",820,"1,582",748,894,"1,011",898,997,730,"1,083","1,146",413,801,764,"4,045",340,672,203,"15,061","2,105",898,435,"1,892",772,"1,729","1,686",817,769,"1,432","2,526","45,509","2,329","2,002","1,389","1,669","1,656","3,228","1,366","1,567","3,316","1,694","2,375","1,235","1,331","1,464","2,018","2,949","2,360","2,418","2,248","1,471","2,542","2,882"
2021,11,50,"77,486","19,537","1,111","1,806",977,"1,246","1,348","1,167","1,130","1,130","1,410","1,388",445,868,643,"3,632",283,746,207,"18,141","2,646",986,573,"2,170",875,"2,157","2,203","1,232","1,155","1,943","2,201","39,808","2,195","1,430",684,"1,054","1,485","2,380","1,209","1,290","2,574","1,701","2,092","1,225","1,380","1,333","2,373","1,942","1,991","2,531","2,411","1,486","2,671","2,371"
2021,11,60,"61,369","17,864","1,209","1,530",901,"1,294","1,213","1,138",979,"1,204","1,402","1,224",435,776,551,"2,880",259,603,266,"16,249","2,405","1,000",550,"2,082",691,"1,898","1,972","1,178","1,037","1,626","1,810","27,256","1,576",726,395,588,"1,117","1,357",970,787,"1,497","1,031","1,437",821,"1,199","1,168","2,097","1,188","1,303","1,544","1,927",986,"1,937","1,605"
2021,11,70,"31,392","9,207",632,577,543,805,692,637,583,671,784,662,273,470,248,"1,082",104,306,138,"8,219","1,361",547,262,996,386,"1,185",940,590,515,655,782,"13,966",738,539,252,269,558,850,635,466,861,420,724,403,619,636,971,500,511,655,"1,121",517,"1,166",555
2021,11,80,"16,196","4,193",304,230,210,350,359,291,286,306,292,324,112,197,81,605,53,139,54,"3,810",632,213,115,456,193,521,440,302,234,324,380,"8,193",435,421,161,163,236,511,470,318,538,280,387,225,284,350,540,219,273,320,690,297,794,281
2021,11,90,"3,150",664,41,47,32,45,62,42,38,48,35,49,16,29,30,103,13,21,13,697,116,40,21,79,26,76,82,50,45,76,86,"1,789",97,73,38,25,57,72,92,79,114,67,110,60,63,67,114,53,57,66,160,70,182,73
2021,11,100,125,36,1,4,1,4,5,1,2,5,0,3,1,1,2,2,0,1,3,35,8,1,12,4,0,1,0,5,1,2,1,54,4,2,0,1,2,3,3,0,5,0,3,0,2,2,8,1,4,1,3,1,7,2
2021,12,총,"469,817","116,471","6,340","10,378","5,339","7,472","7,643","6,479","6,526","5,916","7,833","7,942","2,648","4,993","4,846","23,209","2,181","5,279","1,447","104,005","16,197","5,743","3,243","13,082","5,254","12,034","12,158","6,190","5,838","10,181","14,085","249,341","13,075","9,225","5,380","6,884","9,626","16,136","8,115","8,547","16,457","9,257","12,935","6,809","8,671","8,605","14,304","13,445","12,552","13,912","14,819","8,870","15,931","15,786"
2021,12,0,"32,132","7,364",231,908,222,222,356,272,306,168,357,487,132,247,317,"2,286",240,541,72,"5,952",737,379,186,675,248,564,737,231,254,661,"1,280","18,816",890,587,567,427,661,961,387,740,"1,092",638,"1,008",454,603,622,985,"1,500","1,209","1,221",859,598,"1,052","1,755"
2021,12,10,"41,698","8,195",317,786,279,334,487,453,547,276,489,604,235,456,208,"2,142",201,323,58,"7,548",890,370,198,968,496,871,832,431,382,760,"1,350","25,955","1,351","1,030",976,"1,159",904,"1,659",590,915,"2,105","1,045","1,497",838,588,843,955,"1,760","1,474","1,455","1,150",790,"1,209","1,662"
2021,12,20,"62,102","15,952",912,"1,269",790,"1,340","1,169",816,943,790,"1,076","1,001",296,637,"1,021","2,672",271,740,209,"14,392","2,824",624,421,"1,935",915,"1,681","1,520",730,810,"1,380","1,552","31,758","1,722","1,196",428,870,"1,409","2,502",979,991,"2,216","1,251","1,555",834,"1,256","1,020","1,881","1,337","1,498","1,837","1,965","1,319","2,088","1,604"
2021,12,30,"66,129","16,244",762,"1,638",635,946,945,751,725,594,911,"1,037",299,496,982,"3,723",408,"1,163",229,"14,036","2,478",790,485,"1,793",643,"1,360","1,740",643,645,"1,326","2,133","35,849","1,747","1,234",474,677,"1,561","2,601","1,418","1,255","2,147","1,146","1,772",723,"1,352","1,097","2,374","1,954","1,872","1,855","2,297","1,320","2,278","2,695"
2021,12,40,"77,742","17,133",814,"1,575",749,891,"1,006",904,991,726,"1,081","1,144",411,803,765,"4,044",345,683,201,"15,013","2,089",880,436,"1,906",768,"1,723","1,685",812,760,"1,429","2,525","45,596","2,320","1,996","1,397","1,662","1,644","3,228","1,356","1,631","3,311","1,685","2,354","1,230","1,330","1,451","2,015","2,959","2,347","2,412","2,245","1,474","2,531","3,018"
2021,12,50,"77,543","19,548","1,117","1,812",971,"1,245","1,354","1,171","1,125","1,128","1,396","1,390",443,868,647,"3,640",284,750,207,"18,077","2,633",969,574,"2,172",875,"2,158","2,200","1,222","1,148","1,921","2,205","39,918","2,187","1,417",689,"1,046","1,478","2,391","1,212","1,333","2,568","1,698","2,087","1,222","1,375","1,341","2,372","1,962","2,003","2,531","2,401","1,489","2,662","2,454"
2021,12,60,"61,519","17,890","1,207","1,531",908,"1,294","1,209","1,134",979,"1,203","1,411","1,225",433,781,549,"2,898",260,605,263,"16,247","2,418",966,545,"2,097",697,"1,895","1,981","1,177","1,038","1,635","1,798","27,382","1,584",728,397,584,"1,125","1,361",970,804,"1,502","1,027","1,433",822,"1,199","1,168","2,092","1,191","1,303","1,555","1,932",992,"1,954","1,659"
2021,12,70,"31,414","9,233",632,579,541,804,698,640,581,674,783,670,270,471,247,"1,094",105,311,133,"8,200","1,366",525,263,991,390,"1,184",941,586,519,659,776,"13,981",738,537,252,271,548,847,640,473,850,422,728,403,619,639,965,506,511,660,"1,112",520,"1,169",571
2021,12,80,"16,273","4,221",307,231,211,347,354,297,291,305,293,333,111,204,79,604,54,141,59,"3,822",640,199,113,465,195,523,440,301,236,330,380,"8,230",438,423,161,161,234,509,467,327,546,279,382,224,284,354,546,223,275,318,696,297,794,292
2021,12,90,"3,163",665,40,47,32,45,64,41,37,47,36,48,17,29,31,104,13,21,13,695,115,41,20,76,27,74,81,52,45,79,85,"1,803",93,75,39,26,60,75,93,78,115,66,116,59,63,68,111,52,57,67,159,70,187,74
2021,12,100,102,26,1,2,1,4,1,0,1,5,0,3,1,1,0,2,0,1,3,23,7,0,2,4,0,1,1,5,1,1,1,53,5,2,0,1,2,2,3,0,5,0,3,0,2,2,8,1,3,1,3,1,7,2
