년도,월,나이,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2021,7,50,"136,934","33,176",436,853,825,"1,293",745,"1,104","1,147","1,569","1,855","5,210","2,137","9,185","6,817","33,602","2,105",573,"1,450","2,263","2,088","2,523","4,518","5,539","2,396","3,087","7,060","42,735","3,280","2,013","2,685","3,363","7,308","2,786","10,081","1,538","3,974","4,467","1,240","27,421","3,497","7,371",854,"1,976","1,508","2,229","7,689","2,297"
2021,7,60,"103,759","25,844",632,"1,360","1,004","1,355",893,"1,033","1,312","1,563","1,817","3,768","1,322","5,785","4,000","26,617","1,890",801,"1,407","2,089","2,063","2,661","2,353","2,979","2,447","2,744","5,183","29,584","2,573","1,640","2,189","2,710","3,717","2,526","6,218","1,296","2,715","3,220",780,"21,714","2,799","4,943","1,170","2,020","1,629","1,906","5,518","1,729"
2021,7,70,"47,621","12,401",327,793,564,620,609,659,789,988,"1,007","1,898",639,"2,095","1,413","12,544",835,540,734,886,"1,207","1,279","1,019","1,372","1,339","1,285","2,048","12,260","1,326",818,978,"1,112","1,417","1,237","2,102",618,998,"1,332",322,"10,416","1,423","2,140",685,"1,234",961,"1,110","2,076",787
2021,7,80,"24,432","6,493",236,541,367,466,467,374,435,478,433,816,284,979,617,"6,296",526,371,390,465,488,610,499,777,634,641,895,"6,038",690,485,565,574,651,483,936,240,464,705,245,"5,605",851,"1,127",507,663,488,517,"1,017",435
2021,7,90,"3,443",990,44,99,47,66,76,42,74,75,59,104,41,163,100,882,72,69,60,70,41,88,69,102,73,100,138,830,107,49,72,82,83,56,145,26,67,116,27,741,125,159,61,68,53,58,149,68
2021,7,100,114,31,3,4,0,3,3,4,1,3,0,2,2,2,4,25,1,3,1,3,1,3,1,2,2,0,8,18,1,1,3,2,0,1,4,1,1,3,1,40,5,5,8,5,2,0,9,6
2021,8,총,"847,965","193,628","2,228","4,920","3,886","6,794","3,942","6,967","6,820","8,673","10,568","31,038","13,442","54,354","39,996","193,176","10,093","3,244","7,295","14,033","14,671","14,400","26,351","30,369","13,274","15,941","43,505","267,280","24,011","10,726","17,980","16,757","50,748","15,841","55,509","9,700","24,063","28,420","13,525","193,881","19,209","70,044","4,567","12,217","8,495","13,371","47,588","18,390"
2021,8,0,"72,219","16,073",51,104,87,394,88,361,235,396,599,"2,523","1,490","5,359","4,386","13,047",622,76,284,"1,355",624,632,"2,271","2,420",492,881,"3,390","23,818","2,222",653,"2,284",821,"5,652",597,"4,944",457,"1,635","1,998","2,555","19,281","1,390","9,793",86,502,321,823,"4,060","2,306"
2021,8,10,"85,008","19,752",53,183,119,441,185,535,369,636,887,"3,769","1,960","6,317","4,298","19,610",626,109,478,"1,382",938,965,"3,862","3,985",902,"1,379","4,984","26,347","2,367","1,017","1,263","1,416","6,419","1,041","6,772",564,"2,250","2,254",984,"19,299","1,836","7,538",154,721,538,"1,078","5,040","2,394"
2021,8,20,"119,532","24,657",164,302,305,693,293,"1,056",965,"1,011","1,259","4,080","1,500","7,485","5,544","28,170","1,103",185,876,"1,604","3,452","2,273","3,633","4,392","1,984","1,971","6,697","40,802","3,310","1,398","1,880","2,453","7,227","3,296","7,764","2,070","4,213","5,304","1,887","25,903","2,270","8,845",344,"2,059","1,085","2,026","7,350","1,924"
2021,8,30,"118,061","23,458",117,290,213,671,219,852,678,778,"1,139","3,414","1,521","7,526","6,040","22,187","1,087",204,696,"1,823","1,928","1,536","3,101","3,301","1,310","1,707","5,494","41,387","3,978","1,088","3,437","1,848","8,310","1,849","7,138","1,605","3,918","4,692","3,524","31,029","1,955","15,274",291,"1,477",775,"1,616","6,778","2,863"
2021,8,40,"135,849","30,492",164,379,356,773,370,947,804,"1,178","1,505","5,415","2,512","9,364","6,725","29,971","1,217",317,958,"2,080","1,833","1,831","4,991","5,431","1,685","2,105","7,523","43,140","4,139","1,548","2,619","2,352","9,896","1,969","9,286","1,273","3,824","4,274","1,960","32,246","3,032","12,785",407,"1,471","1,139","1,998","7,850","3,564"
2021,8,50,"137,285","33,286",431,850,825,"1,292",744,"1,100","1,154","1,567","1,866","5,226","2,153","9,244","6,834","33,641","2,092",562,"1,439","2,263","2,081","2,520","4,532","5,552","2,391","3,119","7,090","42,883","3,293","2,028","2,675","3,369","7,351","2,788","10,134","1,542","3,959","4,499","1,245","27,475","3,510","7,415",845,"1,994","1,499","2,220","7,696","2,296"
2021,8,60,"104,235","25,963",636,"1,365",999,"1,374",896,"1,040","1,311","1,573","1,818","3,783","1,327","5,811","4,030","26,744","1,908",802,"1,384","2,097","2,071","2,657","2,377","3,023","2,465","2,751","5,209","29,718","2,580","1,642","2,208","2,718","3,740","2,520","6,252","1,309","2,729","3,244",776,"21,810","2,811","4,961","1,177","2,017","1,634","1,920","5,544","1,746"
2021,8,70,"47,650","12,388",331,796,565,620,607,651,787,977,"1,006","1,892",642,"2,108","1,406","12,547",834,542,725,888,"1,206","1,280","1,020","1,375","1,326","1,280","2,071","12,298","1,327",819,978,"1,122","1,419","1,232","2,125",612,"1,003","1,340",321,"10,417","1,421","2,134",686,"1,240",960,"1,107","2,083",786
2021,8,80,"24,548","6,541",236,549,370,467,463,382,442,479,431,827,292,976,627,"6,341",528,374,394,468,493,618,491,783,646,646,900,"6,035",688,480,560,573,651,494,946,239,462,698,244,"5,631",851,"1,130",508,663,490,526,"1,028",435
2021,8,90,"3,463",987,42,98,47,66,74,39,75,75,58,107,43,161,102,894,75,70,60,71,44,86,72,105,71,102,138,832,106,52,73,83,83,54,144,27,68,114,28,750,128,164,61,68,52,57,150,70
2021,8,100,115,31,3,4,0,3,3,4,0,3,0,2,2,3,4,24,1,3,1,2,1,2,1,2,2,0,9,20,1,1,3,2,0,1,4,2,2,3,1,40,5,5,8,5,2,0,9,6
2021,9,총,"848,711","193,680","2,222","4,922","3,882","6,796","3,925","6,970","6,842","8,666","10,550","31,087","13,415","54,423","39,980","193,192","10,129","3,254","7,153","13,950","14,735","14,408","26,428","30,373","13,275","15,968","43,519","267,592","24,067","10,779","17,972","16,783","50,751","15,875","55,578","9,682","24,085","28,476","13,544","194,247","19,185","70,265","4,554","12,300","8,468","13,412","47,658","18,405"
2021,9,0,"71,858","16,039",50,103,87,392,84,369,237,389,588,"2,531","1,475","5,364","4,370","12,947",622,75,280,"1,332",626,626,"2,263","2,385",488,892,"3,358","23,664","2,202",649,"2,276",816,"5,607",585,"4,912",447,"1,615","2,000","2,555","19,208","1,379","9,769",81,497,308,830,"4,039","2,305"
2021,9,10,"85,017","19,709",54,184,115,443,183,530,369,644,872,"3,752","1,958","6,320","4,285","19,580",628,109,468,"1,372",934,984,"3,871","3,965",910,"1,373","4,966","26,362","2,379","1,024","1,269","1,422","6,445","1,023","6,778",564,"2,235","2,223","1,000","19,366","1,827","7,587",155,741,537,"1,076","5,044","2,399"
2021,9,20,"119,709","24,597",156,299,299,697,291,"1,055",967,"1,013","1,249","4,098","1,498","7,482","5,493","28,220","1,097",183,849,"1,588","3,475","2,276","3,654","4,412","1,982","1,988","6,716","40,919","3,351","1,413","1,872","2,457","7,232","3,316","7,762","2,055","4,239","5,339","1,883","25,973","2,266","8,865",336,"2,082","1,081","2,046","7,386","1,911"
2021,9,30,"118,109","23,434",118,285,213,672,219,860,693,775,"1,149","3,414","1,508","7,505","6,023","22,234","1,099",202,693,"1,807","1,961","1,539","3,113","3,297","1,314","1,710","5,499","41,436","3,984","1,097","3,450","1,847","8,276","1,875","7,129","1,630","3,953","4,685","3,510","31,005","1,948","15,261",293,"1,480",771,"1,627","6,765","2,860"
2021,9,40,"135,789","30,445",163,376,358,770,360,940,795,"1,166","1,488","5,425","2,510","9,354","6,740","29,881","1,228",315,941,"2,069","1,827","1,828","4,993","5,411","1,675","2,092","7,502","43,151","4,122","1,555","2,625","2,347","9,920","1,963","9,293","1,270","3,818","4,270","1,968","32,312","3,009","12,863",402,"1,488","1,131","1,990","7,851","3,578"
2021,9,50,"137,648","33,394",431,848,822,"1,290",740,"1,111","1,160","1,572","1,887","5,244","2,146","9,288","6,855","33,694","2,097",568,"1,407","2,256","2,096","2,528","4,566","5,576","2,376","3,121","7,103","42,963","3,299","2,032","2,656","3,378","7,359","2,800","10,177","1,538","3,952","4,525","1,247","27,597","3,532","7,481",849,"2,003","1,493","2,222","7,710","2,307"
2021,9,60,"104,619","26,063",637,"1,372","1,001","1,375",905,"1,030","1,315","1,570","1,821","3,790","1,341","5,846","4,060","26,834","1,924",805,"1,362","2,105","2,067","2,643","2,387","3,058","2,474","2,763","5,246","29,825","2,593","1,654","2,212","2,723","3,752","2,528","6,279","1,298","2,736","3,264",786,"21,897","2,821","4,985","1,175","2,021","1,638","1,930","5,578","1,749"
2021,9,70,"47,652","12,385",326,805,570,616,605,646,785,978,"1,005","1,897",639,"2,110","1,403","12,517",839,539,705,875,"1,199","1,279","1,015","1,377","1,331","1,281","2,077","12,316","1,330",819,976,"1,122","1,418","1,229","2,138",614,"1,006","1,344",320,"10,434","1,414","2,142",688,"1,245",966,"1,109","2,086",784
2021,9,80,"24,709","6,596",242,549,370,472,458,386,447,481,433,826,295,989,648,"6,375",523,381,391,471,504,619,495,785,655,646,905,"6,086",697,483,561,578,658,502,960,235,459,707,246,"5,652",854,"1,136",503,673,486,526,"1,038",436
2021,9,90,"3,487",988,42,97,47,66,77,40,74,75,58,108,43,162,99,886,71,74,56,73,45,84,70,105,68,102,138,850,109,52,72,91,84,53,146,29,70,116,28,763,130,172,64,65,55,55,152,70
2021,9,100,114,30,3,4,0,3,3,3,0,3,0,2,2,3,4,24,1,3,1,2,1,2,1,2,2,0,9,20,1,1,3,2,0,1,4,2,2,3,1,40,5,4,8,5,2,1,9,6
2021,10,총,"848,878","193,772","2,230","4,906","3,870","6,797","3,916","6,939","6,870","8,656","10,537","31,128","13,411","54,536","39,976","192,953","10,125","3,250","6,983","13,847","14,747","14,413","26,455","30,347","13,283","16,002","43,501","267,811","24,099","10,789","17,970","16,794","50,801","15,906","55,619","9,682","24,137","28,445","13,569","194,342","19,184","70,388","4,546","12,295","8,456","13,411","47,711","18,351"
2021,10,0,"71,597","15,995",51,102,88,386,83,367,241,390,579,"2,536","1,460","5,356","4,356","12,867",630,74,281,"1,316",619,621,"2,247","2,365",485,889,"3,340","23,605","2,179",650,"2,279",813,"5,588",591,"4,902",448,"1,604","1,992","2,559","19,130","1,367","9,741",81,490,305,821,"4,036","2,289"
2021,10,10,"84,970","19,701",53,181,114,446,183,525,364,645,857,"3,748","1,969","6,321","4,295","19,534",621,110,452,"1,379",935,979,"3,878","3,945",907,"1,380","4,948","26,382","2,388","1,023","1,266","1,422","6,445","1,029","6,788",566,"2,225","2,222","1,008","19,353","1,824","7,607",152,732,536,"1,078","5,028","2,396"
2021,10,20,"119,401","24,547",157,290,300,695,291,"1,061",973,"1,004","1,244","4,095","1,479","7,482","5,476","28,161","1,097",182,830,"1,569","3,487","2,276","3,667","4,402","1,977","1,985","6,689","40,796","3,348","1,405","1,844","2,455","7,216","3,315","7,710","2,036","4,248","5,330","1,889","25,897","2,245","8,859",336,"2,088","1,060","2,044","7,367","1,898"
2021,10,30,"118,233","23,470",121,292,208,668,218,852,695,778,"1,151","3,427","1,522","7,535","6,003","22,255","1,113",203,678,"1,792","1,969","1,550","3,095","3,300","1,320","1,726","5,509","41,515","3,986","1,100","3,449","1,855","8,304","1,891","7,150","1,635","3,983","4,654","3,508","30,993","1,953","15,234",291,"1,482",772,"1,624","6,796","2,841"
2021,10,40,"135,679","30,406",162,375,356,780,356,926,802,"1,159","1,479","5,412","2,495","9,381","6,723","29,757","1,204",314,909,"2,055","1,827","1,832","4,971","5,393","1,677","2,093","7,482","43,163","4,142","1,561","2,626","2,333","9,911","1,973","9,277","1,284","3,810","4,269","1,977","32,353","2,996","12,938",401,"1,473","1,129","1,981","7,855","3,580"
2021,10,50,"137,803","33,394",432,845,817,"1,289",738,"1,105","1,158","1,567","1,888","5,259","2,156","9,286","6,854","33,691","2,100",563,"1,371","2,211","2,084","2,526","4,610","5,580","2,388","3,124","7,134","43,025","3,308","2,029","2,670","3,375","7,372","2,802","10,188","1,527","3,977","4,527","1,250","27,693","3,543","7,531",839,"2,014","1,491","2,234","7,735","2,306"
2021,10,60,"105,022","26,218",636,"1,372","1,003","1,377",906,"1,032","1,326","1,563","1,834","3,805","1,350","5,906","4,108","26,882","1,923",804,"1,334","2,106","2,073","2,658","2,396","3,089","2,466","2,772","5,261","29,948","2,607","1,657","2,216","2,732","3,779","2,513","6,336","1,306","2,747","3,263",792,"21,974","2,839","5,009","1,185","2,028","1,644","1,934","5,590","1,745"
2021,10,70,"47,768","12,403",329,801,568,619,603,640,787,985,"1,011","1,904",639,"2,115","1,402","12,526",840,542,696,875,"1,204","1,276","1,025","1,381","1,329","1,279","2,079","12,381","1,328",829,984,"1,128","1,432","1,229","2,152",611,"1,010","1,356",322,"10,458","1,419","2,150",687,"1,244",974,"1,107","2,097",780
2021,10,80,"24,796","6,630",246,551,369,469,460,386,448,485,436,833,299,987,661,"6,357",525,382,376,469,504,608,492,785,662,645,909,"6,123",703,481,561,585,668,510,966,240,460,710,239,"5,686",863,"1,144",503,675,488,533,"1,041",439
2021,10,90,"3,496",977,40,93,47,64,74,42,76,77,58,107,40,164,95,897,71,73,55,73,44,85,73,105,69,108,141,854,109,54,72,94,86,52,146,27,71,118,25,768,129,171,64,64,55,54,160,71
2021,10,100,113,31,3,4,0,4,4,3,0,3,0,2,2,3,3,26,1,3,1,2,1,2,1,2,3,1,9,19,1,0,3,2,0,1,4,2,2,4,0,37,6,4,7,5,2,1,6,6
2021,11,총,"849,024","194,013","2,223","4,897","3,874","6,828","3,901","6,943","6,864","8,630","10,541","31,083","13,417","54,889","39,923","192,748","10,116","3,262","6,758","13,817","14,688","14,679","26,428","30,300","13,282","15,963","43,455","267,725","24,111","10,794","17,958","16,786","50,696","15,890","55,623","9,698","24,094","28,471","13,604","194,538","19,211","70,519","4,556","12,317","8,488","13,396","47,713","18,338"
