지역,구분,2017-05-22 09:00:52,2017-05-29 09:00:52,2017-06-05 09:00:52,2017-06-12 09:00:52,2017-06-19 09:00:52,2017-06-26 09:00:52,2017-07-03 09:00:52,2017-07-10 09:00:52,2017-07-17 09:00:52,2017-07-24 09:00:52,2017-07-31 09:00:52,2017-08-07 09:00:52,2017-08-14 09:00:52,2017-08-21 09:00:52,2017-08-28 09:00:52,2017-09-04 09:00:52,2017-09-11 09:00:52,2017-09-18 09:00:52,2017-09-25 09:00:52,2017-10-09 09:00:52,2017-10-16 09:00:52,2017-10-23 09:00:52,2017-10-30 09:00:52,2017-11-06 09:00:52,2017-11-13 09:00:52,2017-11-20 09:00:52,2017-11-27 09:00:52,2017-12-04 09:00:52,2017-12-11 09:00:52,2017-12-18 09:00:52,2017-12-25 09:00:52,2018-01-01 09:00:52,2018-01-08 09:00:52,2018-01-15 09:00:52,2018-01-22 09:00:52,2018-01-29 09:00:52,2018-02-05 09:00:52,2018-02-19 09:00:52,2018-02-26 09:00:52,2018-03-05 09:00:52,2018-03-12 09:00:52,2018-03-19 09:00:52,2018-03-26 09:00:52,2018-04-02 09:00:52,2018-04-09 09:00:52,2018-04-16 09:00:52,2018-04-23 09:00:52,2018-04-30 09:00:52,2018-05-07 09:00:52,2018-05-14 09:00:52,2018-05-21 09:00:52,2018-05-28 09:00:52,2018-06-04 09:00:52,2018-06-11 09:00:52,2018-06-18 09:00:52,2018-06-25 09:00:52,2018-07-02 09:00:52,2018-07-09 09:00:52,2018-07-16 09:00:52,2018-07-23 09:00:52,2018-07-30 09:00:52,2018-08-06 09:00:52,2018-08-13 09:00:52,2018-08-20 09:00:52,2018-08-27 09:00:52,2018-09-03 09:00:52,2018-09-10 09:00:52,2018-09-17 09:00:52,2018-10-01 09:00:52,2018-10-08 09:00:52,2018-10-15 09:00:52,2018-10-22 09:00:52,2018-10-29 09:00:52,2018-11-05 09:00:52,2018-11-12 09:00:52,2018-11-19 09:00:52,2018-11-26 09:00:52,2018-12-03 09:00:52,2018-12-10 09:00:52,2018-12-17 09:00:52,2018-12-24 09:00:52,2018-12-31 09:00:52,2019-01-07 09:00:52,2019-01-14 09:00:52,2019-01-21 09:00:52,2019-01-28 09:00:52,2019-02-11 09:00:52,2019-02-18 09:00:52,2019-02-25 09:00:52,2019-03-04 09:00:52,2019-03-11 09:00:52,2019-03-18 09:00:52,2019-03-25 09:00:52,2019-04-01 09:00:52,2019-04-08 09:00:52,2019-04-15 09:00:52,2019-04-22 09:00:52,2019-04-29 09:00:52,2019-05-06 09:00:52,2019-05-13 09:00:52,2019-05-20 09:00:52,2019-05-27 09:00:52,2019-06-03 09:00:52,2019-06-10 09:00:52,2019-06-17 09:00:52,2019-06-24 09:00:52,2019-07-01 09:00:52,2019-07-08 09:00:52,2019-07-15 09:00:52,2019-07-22 09:00:52,2019-07-29 09:00:52,2019-08-05 09:00:52,2019-08-12 09:00:52,2019-08-19 09:00:52,2019-08-26 09:00:52,2019-09-02 09:00:52,2019-09-16 09:00:52,2019-09-23 09:00:52,2019-09-30 09:00:52,2019-10-07 09:00:52,2019-10-14 09:00:52,2019-10-21 09:00:52,2019-10-28 09:00:52,2019-11-04 09:00:52,2019-11-11 09:00:52,2019-11-18 09:00:52,2019-11-25 09:00:52,2019-12-02 09:00:52,2019-12-09 09:00:52,2019-12-16 09:00:52,2019-12-23 09:00:52,2019-12-30 09:00:52,2020-01-06 09:00:52,2020-01-13 09:00:52,2020-01-20 09:00:52,2020-02-03 09:00:52,2020-02-10 09:00:52,2020-02-17 09:00:52,2020-02-24 09:00:52,2020-03-02 09:00:52,2020-03-09 09:00:52,2020-03-16 09:00:52,2020-03-23 09:00:52,2020-03-30 09:00:52,2020-04-06 09:00:52,2020-04-13 09:00:52,2020-04-20 09:00:52,2020-05-04 09:00:52,2020-05-11 09:00:52,2020-05-18 09:00:52,2020-05-25 09:00:52,2020-06-01 09:00:52,2020-06-08 09:00:52,2020-06-15 09:00:52,2020-06-22 09:00:52,2020-06-29 09:00:52,2020-07-06 09:00:52,2020-07-13 09:00:52,2020-07-20 09:00:52,2020-07-27 09:00:52,2020-08-03 09:00:52,2020-08-10 09:00:52,2020-08-17 09:00:52,2020-08-24 09:00:52,2020-08-31 09:00:52,2020-09-07 09:00:52,2020-09-14 09:00:52,2020-09-21 09:00:52,2020-10-05 09:00:52,2020-10-12 09:00:52,2020-10-19 09:00:52,2020-10-26 09:00:52,2020-11-02 09:00:52,2020-11-09 09:00:52,2020-11-16 09:00:52,2020-11-23 09:00:52,2020-11-30 09:00:52,2020-12-07 09:00:52,2020-12-14 09:00:52,2020-12-21 09:00:52,2020-12-28 09:00:52,2021-01-04 09:00:52,2021-01-11 09:00:52,2021-01-18 09:00:52,2021-01-25 09:00:52,2021-02-01 09:00:52,2021-02-15 09:00:52,2021-02-22 09:00:52,2021-03-01 09:00:52,2021-03-08 09:00:52,2021-03-15 09:00:52,2021-03-22 09:00:52,2021-03-29 09:00:52,2021-04-05 09:00:52,2021-04-12 09:00:52,2021-04-19 09:00:52,2021-04-26 09:00:52,2021-05-03 09:00:52,2021-05-10 09:00:52,2021-05-17 09:00:52,2021-05-24 09:00:52,2021-05-31 09:00:52,2021-06-07 09:00:52,2021-06-14 09:00:52,2021-06-21 09:00:52,2021-06-28 09:00:52,2021-07-05 09:00:52,2021-07-12 09:00:52,2021-07-19 09:00:52,2021-07-26 09:00:52,2021-08-02 09:00:52,2021-08-09 09:00:52,2021-08-16 09:00:52,2021-08-23 09:00:52,2021-08-30 09:00:52,2021-09-06 09:00:52,2021-09-13 09:00:52,2021-09-27 09:00:52,2021-10-04 09:00:52,2021-10-11 09:00:52,2021-10-18 09:00:52,2021-10-25 09:00:52,2021-11-01 09:00:52,2021-11-08 09:00:52,2021-11-15 09:00:52,2021-11-22 09:00:52,2021-11-29 09:00:52,2021-12-06 09:00:52,2021-12-13 09:00:52,2021-12-20 09:00:52,2021-12-27 09:00:52,2022-01-03 09:00:52,2022-01-10 09:00:52,2022-01-17 09:00:52,2022-01-24 09:00:52,2022-02-07 09:00:52,2022-02-14 09:00:52,2022-02-21 09:00:52,2022-02-28 09:00:52,2022-03-07 09:00:52,2022-03-14 09:00:52,2022-03-21 09:00:52,2022-03-28 09:00:52,2022-04-04 09:00:52,2022-04-11 09:00:52,2022-04-18 09:00:52,2022-04-25 09:00:52,2022-05-02 09:00:52,2022-05-09 09:00:52,2022-05-16 09:00:52,Unnamed: 252
전라남도,중대형,86.937,86.937,86.975,86.975,86.975,87.025,87.078,87.078,87.216,87.359,87.359,87.359,87.359,87.359,87.387,87.388,87.388,87.438,87.438,87.438,87.438,87.625,87.767,87.767,87.767,87.792,87.792,87.792,87.889,87.889,87.889,87.889,87.889,87.902,87.902,87.902,87.902,88.036,88.036,88.036,88.036,88.036,88.036,88.036,88.036,88.15,88.264,88.264,88.264,88.367,88.367,88.367,88.507,88.697,88.974,88.974,89.074,89.074,89.074,89.074,89.074,89.074,89.074,89.074,89.151,89.199,89.2,89.2,89.301,89.301,89.321,89.321,89.321,89.33,89.329,89.486,89.486,89.486,89.56,89.56,89.614,89.614,89.767,89.767,89.818,89.901,90.067,90.067,90.223,90.343,90.343,90.343,90.509,90.509,90.669,90.67,90.674,90.674,90.648,90.648,90.571,90.57,90.576,90.582,90.582,90.582,90.582,90.582,90.556,90.555,90.555,90.569,90.609,90.59,90.59,90.652,90.652,90.652,90.652,90.652,90.652,90.652,90.652,90.652,90.652,90.681,90.681,90.681,90.681,90.681,90.681,90.681,90.681,90.681,90.927,91.026,91.026,91.026,91.067,91.067,91.159,91.159,91.159,91.307,91.307,91.307,91.307,91.213,91.213,91.249,91.249,91.249,91.249,91.391,91.635,91.697,91.952,92.13,92.13,92.13,92.122,92.122,92.122,92.284,92.431,92.384,92.316,92.341,92.341,92.477,92.477,92.704,92.703,92.979,92.978,93.05,93.05,93.207,93.38,93.603,93.604,93.708,93.855,93.856,93.904,93.997,93.997,93.997,93.997,93.997,93.997,94.387,94.535,94.699,94.33,94.329,94.329,94.526,94.659,95.009,95.37,95.37,95.65,95.705,96.092,96.379,96.464,96.442,96.586,96.683,96.684,96.731,96.731,97.045,97.226,97.291,97.393,97.752,97.885,97.94,98.165,98.165,98.364,98.677,98.726,98.757,99.435,99.482,99.613,99.906,99.927,99.927,100.0,99.996,100.079,100.079,100.32,100.693,100.693,100.693,100.933,100.933,100.933,100.92,100.928,101.055,101.055,101.155,101.281,101.281,0.0
전라남도,중형,88.178,88.178,88.178,88.178,88.178,88.178,88.179,88.179,88.179,88.179,88.179,88.179,88.186,88.19,88.597,88.596,88.596,88.78,88.78,88.78,89.062,89.066,89.067,89.284,89.285,89.285,89.285,89.285,89.288,90.985,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.99,90.99,90.99,90.99,90.989,90.989,91.057,91.057,91.057,91.111,91.111,91.111,91.111,91.111,91.112,91.113,91.113,91.113,89.503,89.505,89.507,89.508,89.509,89.51,89.512,89.512,89.513,89.514,89.514,89.514,89.514,89.514,89.52,89.52,89.52,89.52,89.516,89.516,89.518,89.518,89.521,89.522,89.522,89.522,89.523,89.504,89.456,89.429,89.368,88.586,88.765,88.766,88.787,88.789,88.792,88.793,88.797,88.801,88.807,88.805,88.797,88.804,88.806,88.796,88.781,88.777,88.778,88.778,88.772,88.77,88.771,88.759,88.757,88.755,88.735,88.713,88.703,88.71,88.71,88.71,88.681,88.691,88.657,88.644,88.646,88.646,88.646,88.758,88.757,88.747,88.747,88.756,88.752,88.768,88.777,88.782,88.761,88.662,88.628,88.63,88.63,88.621,88.605,88.57,88.57,88.565,88.565,88.557,88.557,88.542,88.531,90.122,90.103,90.112,90.091,90.075,90.052,90.824,91.772,92.054,92.062,92.308,92.29,92.29,92.297,92.297,92.305,92.314,92.276,92.232,92.188,92.847,92.825,93.602,93.622,93.627,93.655,93.719,93.719,94.223,94.996,94.913,95.767,95.767,95.751,95.747,96.058,96.066,96.077,96.074,96.088,97.275,97.618,97.618,97.618,97.618,97.617,97.623,97.622,97.631,97.691,97.702,97.702,97.702,97.667,98.6,98.675,99.321,99.31,99.312,99.281,99.261,99.26,99.28,99.29,99.276,99.289,99.28,99.293,99.322,99.378,99.51,99.546,99.628,99.643,99.687,99.787,99.812,99.887,99.883,99.963,99.964,99.957,99.957,100.0,100.002,100.015,100.061,100.062,100.076,100.115,100.138,100.163,100.163,100.163,100.188,100.188,100.186,100.133,100.046,99.768,99.781,0.013
전라남도,중소형,90.911,90.911,90.997,91.069,91.084,91.134,91.13,91.13,91.13,91.13,91.13,91.13,91.183,91.266,91.298,91.298,91.313,91.36,91.359,91.359,91.453,91.544,91.578,91.578,91.586,91.61,91.611,91.611,91.703,91.73,91.763,91.774,91.794,91.803,91.803,91.803,91.803,91.834,91.878,91.895,91.927,91.929,91.929,91.929,91.983,92.061,92.079,92.12,92.143,92.146,92.16,92.16,92.207,92.278,92.368,92.368,92.361,92.361,92.361,92.365,92.396,92.484,92.506,92.599,92.655,92.691,92.751,92.886,92.968,93.083,93.096,93.247,93.33,93.377,93.508,93.617,93.628,93.628,93.647,93.719,93.732,93.732,93.777,93.787,93.707,93.689,93.687,93.724,93.726,93.722,93.818,93.833,93.872,93.878,93.84,93.839,93.858,93.858,93.848,93.883,94.008,93.986,93.937,93.937,93.936,93.935,93.924,93.919,93.915,93.899,93.882,93.874,93.854,93.812,93.812,93.81,93.82,93.82,93.82,93.842,93.84,93.842,93.838,93.833,93.833,93.833,93.833,93.833,93.862,93.872,93.927,93.965,93.999,93.999,94.087,93.988,93.912,93.912,93.912,93.895,93.849,93.849,93.849,93.844,93.821,93.806,93.817,93.816,93.796,93.811,93.768,93.756,93.723,93.702,93.906,93.95,94.064,94.098,94.183,94.238,94.323,94.464,94.524,94.674,94.755,94.747,94.751,94.794,94.93,95.039,95.086,95.129,95.18,95.31,95.329,95.519,95.569,95.574,95.667,95.713,95.724,95.724,95.715,95.765,95.968,96.007,96.031,96.055,96.149,96.117,96.195,96.28,96.349,96.43,96.651,96.705,96.772,96.803,96.998,97.27,97.343,97.432,97.443,97.633,97.661,97.735,97.759,97.759,97.793,98.044,98.087,98.152,98.264,98.323,98.444,98.419,98.472,98.688,98.838,99.105,99.113,99.328,99.421,99.556,99.637,99.739,99.718,99.724,99.884,99.923,99.945,99.945,100.0,100.003,100.003,100.072,100.059,100.071,100.146,100.167,100.208,100.208,100.208,100.261,100.261,100.19,100.186,100.099,99.971,99.926,-0.046
전라남도,소형,90.379,90.393,90.405,90.583,90.693,90.73,90.807,90.922,90.922,90.937,90.937,90.948,91.053,91.159,91.274,91.349,91.379,91.429,91.521,91.521,91.527,91.588,91.584,91.584,91.606,91.661,91.661,91.664,91.728,91.728,91.728,91.728,91.728,91.728,91.728,91.728,91.733,91.747,91.839,91.851,91.867,91.867,91.853,91.853,91.866,91.916,91.939,91.964,91.982,91.996,92.14,92.15,92.186,92.188,92.208,92.201,92.227,92.227,92.257,92.324,92.408,92.439,92.517,92.552,92.566,92.688,92.738,92.75,92.813,92.857,92.874,93.068,93.13,93.158,93.159,93.199,93.322,93.33,93.4,93.459,93.493,93.52,93.554,93.529,93.532,93.5,93.366,93.339,93.345,93.351,93.493,93.529,93.552,93.556,93.587,93.596,93.604,93.597,93.58,93.58,93.483,93.422,93.417,93.417,93.367,93.363,93.351,93.345,93.333,93.325,93.301,93.313,93.303,93.256,93.224,93.257,93.257,93.245,93.225,93.266,93.142,93.113,93.113,93.113,93.113,93.113,93.113,93.098,93.147,93.213,93.25,93.337,93.347,93.382,93.424,93.408,93.366,93.382,93.316,93.316,93.36,93.284,93.284,93.281,93.289,93.296,93.284,93.284,93.284,93.284,93.307,93.422,93.416,93.467,93.415,93.746,93.743,93.742,93.754,93.947,94.015,94.086,94.11,94.175,94.189,94.461,94.457,94.529,94.485,94.413,94.473,94.532,94.62,95.098,95.391,96.171,96.305,96.393,96.548,96.403,96.37,96.37,96.407,96.357,96.374,96.446,96.45,96.427,96.427,96.427,96.562,96.562,96.607,96.614,96.731,96.733,96.733,96.885,97.321,97.321,97.33,97.446,97.389,97.803,98.237,98.464,98.474,98.644,98.714,98.602,98.61,98.716,98.751,98.884,98.921,99.071,99.149,99.164,99.18,99.28,99.369,99.461,99.431,99.431,99.725,99.729,99.757,99.786,99.891,99.915,99.883,99.938,100.0,100.052,100.06,100.186,100.203,100.254,100.254,100.309,100.33,100.33,100.33,100.246,100.21,100.201,100.147,100.147,100.184,100.16,-0.025
경상북도,대형,91.95,91.95,91.95,91.935,91.935,91.861,91.786,91.777,91.777,91.777,91.777,91.777,91.389,91.389,91.389,91.144,91.144,91.144,91.144,91.144,91.25,91.27,91.27,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.158,91.098,91.099,90.806,90.805,90.805,90.805,90.718,90.688,90.688,90.688,90.688,90.688,90.688,90.688,90.688,90.817,90.817,90.768,90.716,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.728,90.639,90.639,90.639,90.639,90.639,90.272,89.653,89.625,89.625,89.625,89.625,89.624,89.624,89.624,89.622,89.621,89.065,88.947,88.945,88.614,88.612,88.516,88.58,88.595,88.595,88.592,88.591,88.589,88.517,88.512,88.245,88.098,88.098,88.096,88.096,87.87,87.871,87.625,87.625,87.556,87.556,87.555,87.453,87.453,87.433,87.433,87.432,87.431,87.461,87.461,87.46,87.46,87.46,87.459,87.555,87.555,87.555,87.555,87.555,87.555,87.555,87.59,87.502,87.502,87.502,87.502,87.502,87.502,87.502,87.501,87.497,87.497,87.516,87.514,87.511,87.458,87.458,87.457,87.457,87.454,87.447,87.636,87.634,87.633,87.632,88.017,88.017,88.017,88.017,88.038,87.593,87.592,87.592,87.592,87.593,87.593,87.593,87.593,87.776,87.775,87.775,87.775,88.096,89.026,89.027,89.43,89.614,90.078,90.457,91.207,91.521,92.252,92.599,92.604,92.609,92.676,92.678,92.681,93.092,93.23,93.396,93.906,94.309,94.312,94.312,94.315,94.318,94.32,94.324,94.326,94.329,94.332,94.337,94.517,95.528,96.194,96.196,96.203,96.331,96.33,96.33,96.352,97.045,97.327,97.684,97.69,98.195,98.232,98.798,98.898,98.937,99.168,99.276,99.277,99.279,99.844,99.995,99.997,99.998,99.999,100.0,100.001,100.002,100.002,100.004,100.005,100.007,100.007,100.009,100.009,100.009,100.013,100.013,100.595,100.596,100.629,100.63,100.632,0.001
경상북도,중대형,92.178,92.178,92.144,92.046,92.046,92.046,92.046,92.022,92.021,91.931,91.926,91.926,91.926,91.797,91.797,91.797,91.797,91.641,91.641,91.641,91.57,91.424,91.424,91.424,91.424,91.424,91.424,91.352,91.352,91.352,91.352,91.352,91.203,91.064,91.068,91.068,91.068,91.068,90.969,90.918,90.918,90.846,90.721,90.559,90.559,90.482,90.222,90.051,89.977,89.974,89.974,89.974,89.898,89.898,89.817,89.816,89.805,89.801,89.421,89.353,89.258,89.174,89.107,89.107,88.98,88.923,88.923,88.75,88.666,88.583,88.583,88.289,88.289,88.12,88.12,88.12,88.133,87.902,87.902,87.857,87.761,87.761,87.561,87.561,87.561,87.555,87.412,87.31,87.222,87.197,87.169,87.024,86.958,86.958,86.907,86.848,86.848,86.803,86.8,86.8,86.742,86.742,86.742,86.717,86.701,86.625,86.595,86.552,86.552,86.586,86.28,86.237,86.237,86.237,86.237,86.237,86.215,86.218,86.185,86.143,85.98,85.98,85.98,85.951,85.932,85.943,85.971,85.974,86.011,86.022,86.022,86.022,85.982,86.07,86.012,86.043,86.043,85.929,85.891,85.891,85.879,85.879,85.753,85.645,85.632,85.64,85.623,85.623,85.593,85.53,85.53,85.569,85.581,85.854,85.786,85.857,86.007,86.087,86.106,86.265,86.27,86.339,86.448,86.47,86.47,86.552,86.573,86.603,86.693,86.84,86.918,87.203,87.235,87.363,88.059,88.721,89.184,89.554,89.929,90.162,90.729,90.827,91.181,91.33,91.49,91.679,92.165,92.49,92.844,92.994,93.269,93.558,93.837,94.23,94.305,94.517,94.598,94.672,94.866,95.035,95.136,95.294,95.498,95.872,96.172,96.263,96.382,96.432,96.687,96.793,96.863,97.056,97.066,97.066,97.248,97.658,97.901,97.962,97.98,98.187,98.444,98.814,99.225,99.353,99.425,99.644,99.744,99.697,99.741,99.829,99.927,99.984,100.0,100.0,100.0,100.08,100.164,100.164,100.164,100.234,100.234,100.234,100.234,100.372,100.524,100.544,100.76,100.958,100.953,100.962,0.009
경상북도,중형,87.462,87.462,87.462,87.462,87.462,87.462,87.462,87.462,87.462,87.34,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.341,87.3,87.3,87.3,87.3,87.185,87.186,86.761,86.556,86.515,86.515,86.515,86.282,86.282,86.282,86.231,86.231,86.231,86.231,86.231,86.231,85.941,85.941,85.941,85.941,85.941,85.941,85.216,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.508,85.278,85.278,85.278,85.278,85.278,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.237,85.079,85.079,85.079,84.969,84.969,84.969,84.878,84.586,84.586,84.586,84.586,84.586,84.586,84.586,84.586,84.586,84.586,84.334,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.209,84.234,84.233,84.233,84.22,84.22,84.248,84.285,84.285,84.285,84.375,84.375,84.285,84.285,84.437,84.437,84.437,84.38,84.38,84.38,84.38,84.431,84.431,84.481,84.482,84.589,84.589,84.729,84.48,84.629,84.985,84.985,84.985,84.985,85.01,85.01,85.01,84.907,85.032,85.032,85.457,85.626,85.625,85.765,85.765,85.765,85.765,86.163,86.163,86.321,86.57,86.82,87.371,87.44,87.562,88.108,88.516,88.706,88.793,88.792,89.041,89.122,89.527,89.679,89.729,90.174,90.174,90.609,90.609,90.609,90.675,91.041,91.041,91.377,91.876,92.152,92.405,92.405,92.405,92.464,92.811,93.16,93.433,93.812,93.811,93.811,93.811,93.969,93.969,94.545,95.756,96.061,96.174,97.31,97.31,97.946,98.75,99.199,99.199,99.199,99.199,99.289,99.512,99.54,99.733,99.755,99.755,99.755,100.0,100.326,100.573,100.663,100.752,100.824,100.944,100.989,101.116,101.116,101.116,101.183,101.183,101.959,102.095,102.095,102.095,102.095,0.0
경상북도,중소형,96.552,96.52,96.458,96.409,96.385,96.314,96.23,96.159,96.145,96.062,96.007,95.968,95.798,95.728,95.709,95.708,95.643,95.516,95.453,95.444,95.309,95.319,95.302,95.283,95.264,95.213,95.196,95.099,95.118,95.118,95.118,95.085,95.018,95.012,94.963,94.916,94.855,94.854,94.796,94.767,94.699,94.577,94.445,94.292,94.253,94.217,94.092,94.086,94.027,93.952,93.938,93.846,93.697,93.562,93.499,93.411,93.314,93.269,93.034,92.769,92.646,92.531,92.459,92.372,92.165,92.103,92.04,91.944,91.91,91.722,91.635,91.436,91.212,91.087,91.049,91.043,90.93,90.759,90.624,90.522,90.463,90.38,90.235,90.224,90.155,89.923,89.742,89.473,89.39,89.303,89.208,89.094,89.016,88.891,88.739,88.703,88.661,88.572,88.52,88.471,88.425,88.193,88.091,87.909,87.856,87.774,87.727,87.711,87.599,87.483,87.416,87.358,87.318,87.256,87.227,87.112,87.027,87.005,86.963,86.92,86.906,86.888,86.767,86.757,86.746,86.737,86.728,86.686,86.682,86.633,86.634,86.608,86.631,86.604,86.556,86.483,86.46,86.489,86.488,86.483,86.471,86.413,86.377,86.345,86.327,86.307,86.317,86.317,86.307,86.317,86.348,86.368,86.382,86.375,86.442,86.435,86.455,86.516,86.563,86.58,86.591,86.658,86.707,86.736,86.797,86.819,86.924,86.97,87.007,87.02,87.178,87.278,87.402,87.476,87.638,87.863,88.062,88.372,88.859,89.159,89.554,89.649,89.988,90.077,90.211,90.511,90.801,90.97,91.218,91.386,91.45,91.748,92.047,92.359,92.573,92.739,93.038,93.26,93.557,93.852,94.152,94.295,94.411,94.566,94.784,95.072,95.185,95.362,95.624,95.845,95.871,95.896,95.999,96.118,96.341,96.603,96.926,97.337,97.625,97.906,98.326,98.499,98.764,98.947,99.313,99.556,99.608,99.729,99.748,99.772,99.905,99.999,100.0,100.097,100.182,100.186,100.257,100.288,100.4,100.465,100.578,100.578,100.578,101.005,101.098,101.111,101.173,101.216,101.25,101.255,0.005
경상북도,소형,100.314,100.299,100.279,100.196,100.151,100.095,100.044,99.988,99.958,99.922,99.911,99.806,99.675,99.667,99.554,99.446,99.444,99.312,98.97,98.835,98.66,98.454,98.451,98.398,98.398,98.248,98.064,98.012,97.882,97.837,97.8,97.8,97.678,97.272,97.202,97.202,97.104,97.104,96.98,96.785,96.731,96.667,96.601,96.48,96.424,96.397,96.371,96.324,96.264,96.259,96.253,96.114,96.043,96.042,95.999,95.819,95.774,95.708,95.557,95.4,95.321,95.139,94.929,94.57,94.334,94.26,94.076,94.073,93.978,93.772,93.531,93.069,92.757,92.376,92.304,92.125,92.001,91.884,91.811,91.751,91.64,91.476,91.383,91.255,91.132,90.872,90.586,90.361,90.233,90.083,89.82,89.692,89.412,89.199,89.087,89.001,88.927,88.864,88.748,88.516,88.468,87.84,87.705,87.599,87.469,87.435,87.423,87.413,87.368,87.229,87.209,87.167,87.13,87.101,86.989,86.913,86.746,86.616,86.584,86.465,86.409,86.337,86.227,86.219,86.219,86.219,86.219,86.219,86.123,86.093,86.09,86.082,86.009,85.836,85.765,85.669,85.65,85.59,85.555,85.482,85.524,85.489,85.462,85.398,85.222,85.127,85.01,85.001,84.816,84.761,84.79,84.766,84.757,84.885,84.991,85.047,85.189,85.244,85.317,85.342,85.378,85.324,85.394,85.368,85.377,85.442,85.388,85.508,85.511,85.726,85.752,85.931,85.925,86.13,86.452,86.762,86.998,87.642,88.005,88.167,88.536,88.826,89.068,89.251,89.41,89.589,89.857,90.143,90.226,90.377,90.481,90.706,90.998,91.462,91.754,92.067,92.191,92.256,92.434,92.783,92.984,93.151,93.445,93.868,94.146,94.273,94.366,94.458,94.563,94.659,94.806,95.023,95.261,95.603,96.208,96.561,96.934,97.267,97.391,97.453,97.883,97.978,98.249,98.448,98.762,99.197,99.216,99.305,99.413,99.742,99.888,99.978,100.0,100.036,100.179,100.203,100.217,100.22,100.252,100.305,100.394,100.394,100.394,100.587,100.87,100.971,100.948,101.094,101.092,101.297,0.202
경상남도,대형,95.212,95.19,95.19,95.19,95.19,95.102,95.034,94.818,94.818,94.796,94.473,94.473,94.473,94.426,94.335,94.335,94.335,94.335,94.335,94.296,94.243,94.243,94.192,94.142,94.142,93.892,93.892,93.892,93.892,93.872,93.872,93.872,93.872,93.768,93.688,93.59,93.59,93.59,93.434,93.434,93.355,93.127,93.127,92.931,92.805,92.446,92.359,92.359,92.32,92.077,92.077,92.025,91.779,91.778,91.654,91.605,91.373,91.212,91.163,91.149,90.875,90.875,90.77,90.77,90.77,90.93,90.918,90.918,90.832,90.832,90.832,90.769,90.65,90.65,90.524,90.524,90.342,90.342,90.342,90.342,90.328,90.328,90.328,90.126,90.126,90.007,89.987,89.987,89.987,89.987,89.987,89.946,89.738,89.727,89.727,89.553,89.54,89.54,89.54,89.347,89.333,89.295,89.295,89.27,89.27,89.27,89.234,89.102,88.842,88.842,88.842,88.842,88.842,88.842,88.842,88.842,88.769,88.769,88.769,88.769,88.732,88.701,88.701,88.701,88.691,88.691,88.691,88.691,88.915,88.915,88.915,88.915,88.915,88.915,88.915,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.788,88.893,88.893,88.893,88.946,88.946,88.946,89.119,89.07,89.129,89.225,89.434,89.434,89.434,89.434,89.688,89.814,90.16,90.254,90.388,90.807,91.074,91.559,91.709,91.723,91.814,91.814,92.315,92.705,92.927,92.927,92.927,92.927,92.927,92.962,93.341,93.543,93.585,93.878,93.878,93.878,93.924,94.079,94.079,94.199,94.325,94.325,94.673,94.906,94.909,94.909,94.909,95.155,95.212,95.374,95.388,95.461,95.623,95.743,95.84,96.095,96.325,96.325,96.347,96.606,96.872,97.069,97.485,97.658,97.925,98.226,98.768,98.866,99.059,99.059,99.552,99.706,99.706,99.885,100.0,100.266,100.436,100.514,100.563,100.563,100.563,100.757,101.213,101.213,101.213,101.356,101.529,101.592,101.78,102.085,102.289,102.384,0.093
